t,roll,pitch,yaw,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,d_lat,d_vert,vY,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,src_switch,source,gate
1785466424.871,-2.987,-2.159,-0.778,-2.519,0.159,1.339,0.2566,9.263,-0.217,0.225,1.000,-0.0200,0.0514,-0.300,-0.965,1.094,1.865,-2.000,0.0073,0.585,nan,0.00,1,0.0000,0.322,0,0.161,0,0.808,0,yolo,0
1785466424.904,-2.704,-2.146,-0.910,-4.019,0.146,0.906,0.2399,9.358,-0.148,0.371,1.000,-0.7082,-1.4294,-0.323,-0.918,1.106,1.722,-2.000,0.0072,0.728,nan,0.00,1,0.0000,0.322,0,0.161,0,0.808,0,yolo,0
1785466424.941,-2.236,-2.133,-1.008,-3.365,0.133,0.906,0.2526,9.358,-0.148,0.371,1.000,-0.0430,0.0634,-0.346,-0.855,1.117,1.725,-2.000,0.0071,0.725,nan,0.00,1,0.0000,0.322,0,0.161,0,0.808,0,yolo,0
1785466424.972,-2.236,-2.133,-1.008,-3.365,0.133,0.906,0.2525,9.358,-0.148,0.371,1.000,-0.0430,0.0634,-0.346,-0.855,1.117,1.725,-2.000,0.0071,0.725,nan,0.00,1,0.0000,0.317,0,0.153,0,0.845,0,yolo,0
1785466425.001,-1.861,-2.120,-1.095,-4.865,0.120,0.417,0.2359,9.208,-0.067,0.461,1.000,-0.7857,-0.7811,-0.364,-0.796,1.129,1.647,-2.000,0.0070,0.803,nan,0.00,1,0.0000,0.317,0,0.153,0,0.845,0,yolo,0
1785466425.028,-1.861,-2.120,-1.095,-4.225,0.120,0.417,0.2471,9.208,-0.067,0.461,1.000,-0.0017,0.0000,-0.364,-0.796,1.129,1.647,-2.000,0.0069,0.803,nan,0.00,1,0.0000,0.424,0,0.155,1,0.836,0,yolo,0
1785466425.059,-1.301,-2.108,-1.143,-3.893,0.108,0.417,0.2503,9.208,-0.067,0.461,1.000,-0.0175,0.0727,-0.380,-0.724,1.140,1.650,-2.000,0.0068,0.800,nan,0.00,1,0.0000,0.424,0,0.155,1,0.836,0,yolo,0
1785466425.091,-0.880,-2.095,-1.175,-5.393,0.095,-0.105,0.2336,9.115,0.017,0.547,1.000,-0.8303,-0.7879,-0.390,-0.658,1.150,1.571,-2.000,0.0067,0.879,nan,0.00,1,0.0000,0.421,0,0.151,1,0.842,0,yolo,0
1785466425.123,-0.880,-2.095,-1.175,-4.621,0.095,-0.105,0.2444,9.115,0.017,0.547,1.000,0.0394,0.0000,-0.390,-0.658,1.150,1.571,-2.000,0.0066,0.879,nan,0.00,1,0.0000,0.422,0,0.153,1,0.840,0,yolo,0
1785466425.154,-0.272,-2.085,-1.172,-4.119,0.085,-0.105,0.2479,9.115,0.017,0.547,1.000,0.0320,0.0778,-0.397,-0.581,1.160,1.572,-2.000,0.0065,0.878,nan,0.00,1,0.0000,0.422,0,0.153,1,0.840,0,yolo,0
1785466425.184,0.157,-2.075,-1.151,-5.619,0.075,-0.657,0.2312,8.982,0.103,0.632,1.000,-0.8648,-0.7898,-0.399,-0.513,1.170,1.493,-2.000,0.0065,0.957,nan,0.00,1,0.0000,0.424,0,0.155,1,0.840,0,yolo,0
1785466425.216,0.775,-2.068,-1.095,-4.220,0.068,-0.657,0.2454,8.982,0.103,0.632,1.000,0.0894,0.0800,-0.397,-0.433,1.179,1.493,-2.000,0.0064,0.957,nan,0.00,1,0.0000,0.531,0,0.156,2,0.857,0,yolo,0
1785466425.247,0.775,-2.068,-1.095,-4.220,0.068,-0.657,0.2453,8.982,0.103,0.632,1.000,0.0894,0.0800,-0.397,-0.433,1.179,1.493,-2.000,0.0063,0.957,nan,0.00,1,0.0000,0.531,0,0.156,2,0.857,0,yolo,0
1785466425.278,1.227,-2.061,-1.018,-5.720,0.061,-1.069,0.2287,8.508,0.159,0.707,1.000,-0.6123,-0.5906,-0.390,-0.360,1.188,1.434,-2.000,0.0063,1.016,nan,0.00,1,0.0000,0.313,0,0.147,0,0.860,0,yolo,0
1785466425.309,1.227,-2.061,-1.018,-4.970,0.061,-1.069,0.2400,8.508,0.159,0.707,1.000,0.0830,0.0000,-0.390,-0.360,1.188,1.434,-2.000,0.0063,1.016,nan,0.00,1,0.0000,0.459,0,0.199,0,0.845,0,yolo,0
1785466425.340,1.883,-2.057,-0.915,-4.149,0.057,-1.069,0.2439,8.508,0.159,0.707,1.000,0.0939,0.0867,-0.379,-0.273,1.196,1.433,-2.000,0.0063,1.017,nan,0.00,1,0.0000,0.459,0,0.199,0,0.845,0,yolo,0
1785466425.371,2.346,-2.054,-0.795,-5.649,0.054,-1.486,0.2273,8.128,0.211,0.763,1.000,-0.8863,-0.6710,-0.362,-0.191,1.205,1.388,-2.000,0.0063,1.062,nan,0.00,1,0.0000,0.312,0,0.145,0,0.855,0,yolo,0
1785466425.406,2.346,-2.054,-0.795,-4.592,0.054,-1.486,0.2388,8.128,0.211,0.763,1.000,0.1198,0.0000,-0.362,-0.191,1.205,1.388,-2.000,0.0063,1.062,nan,0.00,1,0.0000,0.312,0,0.145,0,0.855,0,yolo,0
1785466425.432,3.007,-2.055,-0.647,-3.601,-0.166,-1.486,0.2430,8.128,0.211,0.763,1.000,0.1411,0.0916,-0.341,-0.100,1.214,1.386,-2.221,0.0063,1.064,nan,0.00,1,0.0000,0.313,0,0.146,0,0.854,0,yolo,0
1785466425.463,3.410,-2.086,-0.480,-2.769,-0.064,-1.486,0.2468,8.128,0.211,0.763,1.000,0.1686,0.1793,-0.313,-0.012,1.223,1.381,-2.151,0.0063,1.069,nan,0.00,1,0.0000,0.467,0,0.208,0,0.837,0,yolo,0
1785466425.499,3.410,-2.086,-0.480,-4.269,-0.015,-2.013,0.2302,7.861,0.276,0.818,1.000,-0.4341,-0.2934,-0.313,-0.012,1.223,1.332,-2.102,0.0063,1.118,nan,0.00,1,0.0000,0.316,0,0.152,0,0.840,0,yolo,0
1785466425.526,3.730,-2.100,-0.331,-3.746,0.072,-2.013,0.2410,7.861,0.276,0.818,1.000,0.1311,0.0817,-0.284,0.070,1.231,1.329,-2.028,0.0063,1.121,nan,0.00,1,0.0000,0.316,0,0.152,0,0.840,0,yolo,0
1785466425.556,4.199,-2.106,-0.113,-2.737,0.138,-2.013,0.2444,7.861,0.276,0.818,1.000,0.1650,0.1559,-0.250,0.144,1.240,1.326,-1.967,0.0063,1.124,nan,0.00,1,0.0000,0.322,0,0.162,0,0.826,0,yolo,0
1785466425.588,4.199,-2.106,-0.113,-4.237,0.204,-2.451,0.2277,7.933,0.340,0.867,1.000,-0.6065,-0.5609,-0.250,0.144,1.240,1.270,-1.901,0.0063,1.180,nan,0.00,1,0.0000,0.325,0,0.167,0,0.824,0,yolo,0
1785466425.619,4.486,-2.106,0.094,-3.151,0.263,-2.451,0.2386,7.933,0.340,0.867,1.000,0.1686,0.0653,-0.218,0.209,1.248,1.269,-1.843,0.0063,1.181,nan,0.00,1,0.0000,0.325,0,0.167,0,0.824,0,yolo,0
1785466425.651,4.857,-2.096,0.345,-2.188,0.302,-2.451,0.2416,7.933,0.340,0.867,1.000,0.2060,0.1272,-0.180,0.271,1.257,1.268,-1.794,0.0063,1.182,nan,0.00,1,0.0000,0.460,0,0.200,0,0.818,0,yolo,0
1785466425.683,4.857,-2.096,0.345,-3.688,0.298,-2.830,0.2249,7.784,0.385,0.895,1.000,-0.7716,-0.3998,-0.180,0.271,1.257,1.242,-1.798,0.0063,1.208,nan,0.00,1,0.0000,0.462,0,0.202,0,0.816,0,yolo,0
1785466425.719,5.090,-2.085,0.599,-2.493,0.342,-2.830,0.2378,7.784,0.385,0.895,1.000,0.2134,0.0588,-0.143,0.330,1.265,1.242,-1.743,0.0063,1.208,nan,0.00,1,0.0000,0.471,0,0.213,0,0.802,0,yolo,0
1785466425.746,5.375,-2.074,0.884,-1.574,0.374,-2.830,0.2408,7.784,0.385,0.895,1.000,0.2530,0.1236,-0.103,0.395,1.272,1.242,-1.699,0.0063,1.208,nan,0.00,1,0.0000,0.471,0,0.213,0,0.802,0,yolo,0
1785466425.776,5.375,-2.074,0.884,-3.074,0.336,-3.084,0.2297,7.718,0.416,0.906,1.000,-0.3431,-0.1142,-0.103,0.395,1.272,1.230,-1.738,0.0063,1.220,nan,0.00,1,0.0000,0.473,0,0.216,0,0.800,0,yolo,0
1785466425.808,5.551,-2.059,1.198,-1.801,0.381,-3.084,0.2381,7.718,0.416,0.906,1.000,0.2064,0.0700,-0.061,0.465,1.281,1.231,-1.678,0.0063,1.219,nan,0.00,1,0.0000,0.473,0,0.216,0,0.800,0,yolo,0
1785466425.840,5.754,-2.048,1.505,-0.938,0.410,-3.084,0.2413,7.718,0.416,0.906,1.000,0.2474,0.1383,-0.020,0.533,1.288,1.232,-1.639,0.0063,1.218,nan,0.00,1,0.0000,0.474,0,0.218,0,0.808,0,yolo,0
1785466425.875,5.754,-2.048,1.505,-2.438,0.283,-3.213,0.2468,7.364,0.413,0.894,1.000,-0.1656,0.2439,-0.020,0.533,1.288,1.256,-1.766,0.0063,1.194,nan,0.00,1,0.0000,0.474,0,0.218,0,0.808,0,yolo,0
1785466425.908,5.847,-2.036,1.802,-1.168,0.315,-3.213,0.2387,7.364,0.413,0.894,1.000,0.1602,0.0623,0.019,0.595,1.295,1.257,-1.721,0.0063,1.193,nan,0.00,1,0.0000,0.479,0,0.223,0,0.831,0,yolo,0
1785466425.933,5.986,-2.035,2.140,-0.296,0.369,-3.213,0.2419,7.364,0.413,0.894,1.000,0.2043,0.1339,0.063,0.667,1.303,1.256,-1.667,0.0063,1.194,nan,0.00,1,0.0000,0.479,0,0.223,0,0.831,0,yolo,0
1785466425.964,6.022,-2.029,2.454,-1.633,0.343,-3.164,0.2461,7.238,0.400,0.880,1.000,0.0618,0.2111,0.102,0.730,1.311,1.278,-1.685,0.0063,1.172,nan,0.00,1,0.0000,0.482,0,0.227,0,0.836,0,yolo,0
1785466426.003,6.022,-2.029,2.458,-0.136,0.275,-3.164,0.2366,7.238,0.400,0.880,1.000,0.1072,0.0007,0.103,0.731,1.311,1.278,-1.754,0.0063,1.172,nan,0.00,1,0.0000,0.482,0,0.227,0,0.836,0,yolo,0
1785466426.042,6.216,-2.025,2.778,0.811,0.328,-3.164,0.2395,7.238,0.400,0.880,1.000,0.1519,0.0629,0.147,0.793,1.319,1.277,-1.697,0.0063,1.173,nan,0.00,1,0.0000,0.485,0,0.231,0,0.844,0,yolo,0
1785466426.073,6.086,-2.022,3.117,0.832,0.285,-3.071,0.2561,6.953,0.373,0.856,1.000,0.1697,0.5554,0.189,0.861,1.327,1.314,-1.737,0.0063,1.136,nan,0.00,1,0.0000,0.179,0,0.072,0,0.887,0,yolo,0
1785466426.104,5.995,-2.023,3.431,1.643,0.325,-3.071,0.2719,6.953,0.373,0.856,1.000,0.1010,0.0580,0.229,0.919,1.335,1.314,-1.698,0.0063,1.136,nan,0.00,1,0.0000,0.179,0,0.072,0,0.887,0,yolo,0
1785466426.136,5.994,-2.023,3.434,1.649,0.251,-3.071,0.2719,6.953,0.373,0.856,1.000,0.1014,0.0586,0.229,0.919,1.335,1.314,-1.772,0.0063,1.136,nan,0.00,1,0.0000,0.372,0,0.246,0,0.851,0,yolo,0
1785466426.161,5.791,-2.026,3.756,2.336,0.246,-2.871,0.2718,6.951,0.349,0.832,1.000,0.2430,0.2800,0.266,0.961,1.344,1.342,-1.780,0.0063,1.108,nan,0.00,1,0.0000,0.372,0,0.246,0,0.851,0,yolo,0
1785466426.198,5.527,-2.026,4.045,2.506,0.289,-2.871,0.2717,6.951,0.349,0.832,1.000,0.0950,0.0274,0.298,0.989,1.352,1.344,-1.737,0.0063,1.106,nan,0.00,1,0.0000,0.373,0,0.246,0,0.841,0,yolo,0
1785466426.230,5.527,-2.026,4.045,2.506,0.217,-2.871,0.2717,6.951,0.349,0.832,1.000,0.0950,0.0274,0.298,0.989,1.352,1.344,-1.810,0.0063,1.106,nan,0.00,1,0.0000,0.181,0,0.077,0,0.858,0,yolo,0
1785466426.263,5.220,-2.028,4.360,2.755,0.289,-2.871,0.2716,6.951,0.349,0.832,1.000,0.1270,0.0386,0.330,1.000,1.362,1.345,-1.739,0.0063,1.105,nan,0.00,1,0.0000,0.181,0,0.077,0,0.858,0,yolo,0
1785466426.294,5.220,-2.028,4.360,3.746,0.077,-2.489,0.2716,6.843,0.297,0.781,1.000,0.2738,0.3509,0.330,1.000,1.362,1.403,-1.951,0.0063,1.047,nan,0.00,1,0.0000,0.301,0,0.127,0,0.850,0,yolo,0
1785466426.330,4.904,-2.020,4.655,3.586,0.130,-2.489,0.2714,6.843,0.297,0.781,1.000,0.0869,-0.0010,0.356,0.999,1.370,1.405,-1.890,0.0063,1.045,nan,0.00,1,0.0000,0.301,0,0.127,0,0.850,0,yolo,0
1785466426.358,4.477,-2.028,4.915,3.544,0.195,-2.489,0.2713,6.843,0.297,0.781,1.000,0.1088,-0.0130,0.378,0.987,1.379,1.406,-1.833,0.0063,1.044,nan,0.00,1,0.0000,0.408,0,0.135,1,0.846,0,yolo,0
1785466426.386,4.477,-2.028,4.915,5.044,-0.041,-1.965,0.2864,6.735,0.231,0.724,1.000,0.9230,0.9901,0.378,0.987,1.379,1.472,-2.069,0.0062,0.978,nan,0.00,1,0.0000,0.410,0,0.138,1,0.841,0,yolo,0
1785466426.423,3.808,-2.050,5.129,4.280,0.065,-1.965,0.2708,6.735,0.231,0.724,1.000,0.0711,-0.0239,0.394,0.963,1.389,1.472,-1.985,0.0061,0.978,nan,0.00,1,0.0000,0.410,0,0.138,1,0.841,0,yolo,0
1785466426.450,3.304,-2.051,5.340,4.003,0.119,-1.965,0.2706,6.735,0.231,0.724,1.000,0.0839,-0.0445,0.407,0.943,1.398,1.473,-1.932,0.0060,0.977,nan,0.00,1,0.0000,0.413,0,0.141,1,0.837,0,yolo,0
1785466426.481,3.304,-2.051,5.340,5.503,-0.243,-1.300,0.2873,6.347,0.144,0.629,1.000,1.1059,1.7119,0.407,0.943,1.398,1.587,-2.294,0.0059,0.863,nan,0.00,1,0.0000,0.413,0,0.141,1,0.837,0,yolo,0
1785466426.513,2.594,-2.094,5.484,4.859,-0.113,-1.300,0.2706,6.347,0.144,0.629,1.000,-0.0129,-0.0283,0.412,0.914,1.408,1.584,-2.207,0.0058,0.866,nan,0.00,1,0.0000,0.310,0,0.141,0,0.838,0,yolo,0
1785466426.545,2.594,-2.094,5.484,4.859,-0.183,-1.300,0.2702,6.347,0.144,0.629,1.000,-0.0129,-0.0283,0.412,0.914,1.408,1.584,-2.277,0.0057,0.866,nan,0.00,1,0.0000,0.469,0,0.212,0,0.822,0,yolo,0
1785466426.576,1.861,-2.134,5.624,4.117,-0.044,-1.300,0.2699,6.347,0.144,0.629,1.000,-0.0134,-0.0650,0.412,0.878,1.419,1.581,-2.178,0.0056,0.869,nan,0.00,1,0.0000,0.469,0,0.212,0,0.822,0,yolo,0
1785466426.607,1.321,-2.150,5.766,5.617,-0.170,-0.664,0.2698,6.101,0.071,0.558,1.000,0.4063,0.4861,0.409,0.860,1.428,1.662,-2.320,0.0055,0.788,nan,0.00,1,0.0000,0.597,0,0.222,1,0.811,0,yolo,0
1785466426.643,1.316,-2.150,5.767,5.550,-0.248,-0.664,0.2697,6.101,0.071,0.558,1.000,0.0267,-0.0002,0.409,0.860,1.428,1.662,-2.398,0.0055,0.788,nan,0.00,1,0.0000,0.474,0,0.217,0,0.822,0,yolo,0
1785466426.668,0.627,-2.184,5.837,4.697,-0.137,-0.664,0.2696,6.101,0.071,0.558,1.000,0.0181,-0.0058,0.400,0.855,1.438,1.659,-2.321,0.0054,0.791,nan,0.00,1,0.0000,0.474,0,0.217,0,0.822,0,yolo,0
1785466426.700,0.627,-2.184,5.837,6.197,-0.316,0.137,0.2827,5.871,-0.011,0.491,0.978,0.7885,0.7691,0.400,0.855,1.438,1.736,-2.500,0.0053,0.714,nan,0.00,1,0.0000,0.470,0,0.212,0,0.802,0,yolo,0
1785466426.735,0.091,-2.197,5.893,5.755,-0.303,0.137,0.2694,5.871,-0.011,0.491,0.978,-0.0338,0.0027,0.389,0.857,1.447,1.735,-2.500,0.0052,0.715,nan,0.00,1,0.0000,0.470,0,0.212,0,0.802,0,yolo,0
1785466426.760,-0.627,-2.236,5.884,4.683,-0.197,0.137,0.2694,5.871,-0.011,0.491,0.978,-0.0522,0.0017,0.371,0.856,1.457,1.731,-2.433,0.0052,0.719,nan,0.00,1,0.0000,0.475,0,0.218,0,0.775,0,yolo,0
1785466426.793,-0.627,-2.236,5.884,6.183,-0.264,0.902,0.2845,5.595,-0.080,0.424,0.932,0.6961,0.7659,0.371,0.856,1.457,1.807,-2.500,0.0051,0.643,nan,0.00,1,0.0000,0.588,0,0.213,1,0.769,0,yolo,0
1785466426.823,-1.375,-2.269,5.787,5.071,-0.231,0.926,0.2693,5.595,-0.080,0.424,0.932,-0.0910,-0.0109,0.347,0.845,1.466,1.803,-2.500,0.0050,0.647,nan,0.00,1,0.0000,0.588,0,0.213,1,0.769,0,yolo,0
1785466426.853,-1.971,-2.299,5.671,3.983,-0.201,0.945,0.2694,5.595,-0.080,0.424,0.932,-0.1170,-0.0245,0.321,0.832,1.475,1.799,-2.500,0.0050,0.651,nan,0.00,1,0.0000,0.473,0,0.216,0,0.767,0,yolo,0
1785466426.885,-1.977,-2.299,5.670,5.483,-0.201,1.845,0.2860,5.371,-0.156,0.342,0.895,0.7939,0.8819,0.321,0.832,1.475,1.888,-2.500,0.0049,0.562,nan,0.00,1,0.0000,0.603,0,0.228,1,0.790,0,yolo,0
1785466426.920,-2.725,-2.336,5.458,4.396,-0.164,1.900,0.2694,5.371,-0.156,0.342,0.895,-0.1536,-0.0231,0.286,0.808,1.485,1.882,-2.500,0.0049,0.568,nan,0.00,1,0.0000,0.603,0,0.228,1,0.790,0,yolo,0
1785466426.947,-2.725,-2.336,5.458,4.396,-0.164,1.941,0.2693,5.371,-0.156,0.342,0.895,-0.1536,-0.0231,0.286,0.808,1.485,1.882,-2.500,0.0048,0.568,nan,0.00,1,0.0000,0.301,0,0.227,1,0.817,0,yolo,0
1785466426.978,-2.725,-2.336,5.458,4.396,-0.164,1.972,0.2693,5.371,-0.156,0.342,0.895,-0.1536,-0.0231,0.286,0.808,1.485,1.882,-2.500,0.0047,0.568,nan,0.00,1,0.0000,0.602,0,0.227,1,0.817,0,yolo,0
1785466427.010,-4.031,-2.407,5.057,2.896,-0.093,1.995,0.2526,5.371,-0.156,0.342,0.895,-0.2331,-0.0774,0.206,0.754,1.503,1.873,-2.500,0.0047,0.577,nan,0.00,1,0.0000,0.602,0,0.227,1,0.817,0,yolo,0
1785466427.047,-4.031,-2.407,5.057,1.599,-0.093,2.012,0.2487,5.371,-0.156,0.342,0.895,-0.2331,-0.0774,0.206,0.754,1.503,1.873,-2.500,0.0046,0.577,nan,0.00,1,0.0000,0.296,0,0.217,1,0.810,0,yolo,0
1785466427.093,-4.288,-2.445,4.750,3.099,-0.055,2.724,0.2653,5.082,-0.210,0.204,0.847,0.3084,0.7061,0.155,0.758,1.517,2.014,-2.500,0.0046,0.436,nan,0.00,1,0.0000,0.592,0,0.217,1,0.810,0,yolo,0
1785466427.119,-4.288,-2.445,4.750,2.345,-0.055,2.696,0.2564,5.082,-0.210,0.204,0.847,-0.1359,0.0000,0.155,0.758,1.517,2.014,-2.500,0.0045,0.436,nan,0.00,1,0.0000,0.451,0,0.189,0,0.807,0,yolo,0
1785466427.151,-4.666,-2.485,4.353,1.048,-0.015,2.675,0.2569,5.082,-0.210,0.204,0.847,-0.1856,0.0111,0.105,0.769,1.529,2.009,-2.500,0.0045,0.441,nan,0.00,1,0.0000,0.296,0,0.118,0,0.759,0,yolo,0
1785466427.183,-4.666,-2.485,4.353,2.548,-0.015,3.226,0.2735,4.962,-0.256,0.129,0.827,0.7754,1.1459,0.105,0.769,1.529,2.079,-2.500,0.0045,0.365,nan,0.00,1,0.0000,0.296,0,0.118,0,0.759,0,yolo,0
1785466427.220,-4.779,-2.513,4.045,1.349,0.013,3.239,0.2596,4.962,-0.256,0.129,0.827,-0.2241,0.0238,0.066,0.793,1.540,2.076,-2.500,0.0044,0.367,nan,0.00,1,0.0000,0.433,0,0.166,0,0.731,0,yolo,0
1785466427.246,-4.945,-2.541,3.705,0.499,0.041,3.248,0.2697,4.962,-0.256,0.129,0.827,-0.2612,0.0591,0.029,0.828,1.550,2.073,-2.500,0.0044,0.370,nan,0.00,1,0.0000,0.433,0,0.166,0,0.731,0,yolo,0
1785466427.277,-4.945,-2.541,3.705,1.999,0.041,3.684,0.2863,4.808,-0.283,0.033,0.801,0.3449,1.0001,0.029,0.828,1.550,2.142,-2.500,0.0044,0.270,nan,0.00,1,0.0000,0.449,0,0.186,0,0.695,0,yolo,0
1785466427.307,-5.195,-2.573,3.282,0.556,0.073,3.733,0.2697,4.808,-0.283,0.033,0.801,-0.2123,0.0282,-0.010,0.856,1.561,2.138,-2.500,0.0043,0.274,nan,0.00,1,0.0000,0.449,0,0.186,0,0.695,0,yolo,0
1785466427.342,-5.229,-2.600,2.906,-0.075,0.100,3.769,0.2697,4.808,-0.283,0.033,0.801,-0.2449,0.0313,-0.043,0.859,1.571,2.136,-2.500,0.0043,0.277,nan,0.00,1,0.0000,0.292,0,0.112,0,0.686,0,yolo,0
1785466427.388,-5.229,-2.600,2.906,1.425,0.100,3.665,0.2864,4.539,-0.256,-0.097,0.756,-0.0693,0.8641,-0.043,0.859,1.571,2.108,-2.500,0.0043,0.133,nan,0.00,1,0.0000,0.174,0,0.060,0,0.664,0,yolo,0
1785466427.416,-5.210,-2.624,2.510,-0.075,0.124,3.603,0.2697,4.539,-0.256,-0.097,0.756,-0.1474,-0.0028,-0.076,0.856,1.582,2.108,-2.500,0.0043,0.135,nan,0.00,1,0.0000,0.398,0,0.123,1,0.639,0,yolo,0
1785466427.447,-5.193,-2.648,2.132,-1.313,0.148,3.556,0.2697,4.539,-0.256,-0.097,0.756,-0.1790,-0.0107,-0.108,0.848,1.592,2.108,-2.500,0.0043,0.136,nan,0.00,1,0.0000,0.483,0,0.108,2,0.629,0,yolo,0
1785466427.483,-5.045,-2.662,1.808,0.187,0.162,3.617,0.2863,4.377,-0.258,-0.177,0.729,0.1759,1.3053,-0.134,0.841,1.602,2.075,-2.500,0.0043,0.049,nan,0.00,1,0.0000,0.483,0,0.108,2,0.629,0,yolo,0
1785466427.524,-5.087,-2.677,1.408,-1.313,0.177,3.550,0.2697,4.377,-0.258,-0.177,0.729,-0.1559,-0.0132,-0.167,0.828,1.614,2.075,-2.500,0.0043,0.051,nan,0.00,1,0.0000,0.374,0,0.092,1,0.606,0,yolo,0
1785466427.556,-5.087,-2.677,1.408,-1.891,0.177,3.500,0.2696,4.377,-0.258,-0.177,0.729,-0.1559,-0.0132,-0.167,0.828,1.614,2.075,-2.500,0.0043,0.051,nan,0.00,1,0.0000,0.250,0,0.041,1,0.590,0,yolo,0
1785466427.586,-4.845,-2.688,1.061,-1.319,0.188,3.500,0.2863,4.201,-0.233,-0.260,0.700,-0.1477,0.9287,-0.192,0.817,1.625,2.040,-2.500,0.0043,-0.042,nan,0.00,1,0.0000,0.082,0,0.034,0,0.578,0,yolo,0
1785466427.616,-4.845,-2.688,1.061,-2.336,0.188,3.596,0.2708,4.201,-0.233,-0.260,0.700,-0.0862,0.0000,-0.192,0.817,1.625,2.040,-2.500,0.0043,-0.042,nan,0.00,1,0.0000,0.082,0,0.034,0,0.578,0,yolo,0
1785466427.647,-4.702,-2.697,0.709,-2.645,0.197,3.668,0.2698,4.201,-0.233,-0.260,0.700,-0.1115,-0.0201,-0.217,0.797,1.636,2.040,-2.500,0.0043,-0.042,nan,0.00,1,0.0000,0.121,0,0.029,1,0.555,0,yolo,0
1785466427.678,-4.379,-2.704,0.338,-1.271,0.204,3.475,0.2865,4.020,-0.213,-0.341,0.670,-0.1560,1.3801,-0.237,0.778,1.647,2.004,-2.500,0.0043,-0.134,nan,0.00,1,0.0000,0.121,0,0.029,1,0.555,0,yolo,0
1785466427.709,-4.252,-2.708,-0.005,-2.771,0.208,3.367,0.2723,4.020,-0.213,-0.341,0.670,-0.1566,-0.0243,-0.257,0.754,1.658,2.004,-2.500,0.0043,-0.134,nan,0.00,1,0.0000,0.241,0,0.026,1,0.539,0,yolo,0
1785466427.740,-4.252,-2.708,-0.005,-3.388,0.208,3.286,0.2723,4.020,-0.213,-0.341,0.670,-0.1566,-0.0243,-0.257,0.754,1.658,2.004,-2.500,0.0043,-0.134,nan,0.00,1,0.0000,0.238,0,0.022,1,0.531,0,yolo,0
1785466427.776,-3.823,-2.708,-0.338,-1.888,0.242,2.921,0.2890,3.842,-0.178,-0.421,0.640,-0.1891,0.6928,-0.272,0.735,1.669,1.968,-2.466,0.0043,-0.227,nan,0.00,1,0.0000,0.163,0,0.032,2,0.485,0,yolo,0
1785466427.804,-3.637,-2.700,-0.618,-3.388,0.285,2.811,0.2748,3.842,-0.178,-0.421,0.640,-0.1816,-0.0269,-0.288,0.708,1.679,1.968,-2.415,0.0044,-0.228,nan,0.00,1,0.0000,0.163,0,0.032,2,0.485,0,yolo,0
1785466427.839,-3.637,-2.700,-0.618,-4.103,0.200,2.729,0.2749,3.842,-0.178,-0.421,0.640,-0.1816,-0.0269,-0.288,0.708,1.679,1.968,-2.500,0.0044,-0.228,nan,0.00,1,0.0000,0.497,0,0.122,2,0.444,0,yolo,0
1785466427.866,-3.222,-2.685,-0.899,-5.566,0.457,2.413,0.2915,3.645,-0.143,-0.488,0.607,-0.7763,2.0000,-0.300,0.685,1.690,1.887,-2.227,0.0044,-0.308,nan,0.00,1,0.0000,0.497,0,0.122,2,0.444,0,yolo,0
1785466427.897,-2.562,-2.644,-1.146,-4.066,0.475,2.356,0.2768,3.645,-0.143,-0.488,0.607,-0.0673,-0.0362,-0.304,0.649,1.699,1.883,-2.169,0.0044,-0.313,nan,0.00,1,0.0000,0.799,0,0.250,3,0.228,0,yolo,0
1785466427.934,-2.562,-2.644,-1.146,-3.717,0.388,2.313,0.2768,3.645,-0.143,-0.488,0.607,-0.0673,-0.0362,-0.304,0.649,1.699,1.883,-2.256,0.0045,-0.313,nan,0.00,1,0.0000,0.799,0,0.250,3,0.228,0,yolo,0
1785466427.960,-2.113,-2.599,-1.390,-3.332,0.418,2.281,0.2753,3.645,-0.143,-0.488,0.607,-0.0709,-0.0694,-0.308,0.615,1.709,1.880,-2.181,0.0045,-0.317,nan,0.00,1,0.0000,0.700,0,0.251,2,0.131,0,yolo,0
1785466427.991,-1.710,-2.559,-1.639,-2.949,0.660,1.748,0.2920,3.451,-0.106,-0.556,0.575,-0.2192,0.6080,-0.309,0.581,1.719,1.788,-1.899,0.0045,-0.398,nan,0.00,1,0.0000,0.890,0,0.243,4,0.214,0,yolo,0
1785466428.022,-1.710,-2.559,-1.639,-3.863,0.577,1.555,0.2809,3.451,-0.106,-0.556,0.575,-0.0898,0.0000,-0.309,0.581,1.719,1.788,-1.982,0.0046,-0.398,nan,0.00,1,-0.7983,0.900,1,0.276,4,0.021,0,yolo,0
1785466428.057,-1.211,-2.490,-1.809,-3.335,0.572,1.411,0.2795,3.451,-0.106,-0.556,0.575,-0.0881,-0.0340,-0.307,0.547,1.727,1.785,-1.918,0.0046,-0.403,nan,0.00,1,-0.7686,1.000,1,0.296,5,-0.028,0,yolo,0
