t,roll,pitch,yaw,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,d_lat,d_vert,vY,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,src_switch,source,gate
1785459337.078,-5.748,-2.439,5.433,0.816,0.439,-3.838,0.2898,9.709,-0.451,-1.053,1.000,-0.0939,-0.0283,-0.014,-1.083,0.811,1.861,-2.000,0.0077,-0.589,nan,0.00,1,0.4612,0.450,1,0.280,4,0.564,0,yolo,1
1785459337.109,-5.748,-2.439,5.433,0.311,0.439,-5.338,0.2899,9.709,-0.451,-1.053,1.000,-0.0939,-0.0283,-0.014,-1.083,0.811,1.861,-2.000,0.0078,-0.589,nan,8.00,1,0.5537,0.900,1,0.280,4,0.564,0,yolo,1
1785459337.141,-5.793,-2.317,6.013,1.811,0.317,-3.838,0.2732,9.803,-0.495,-0.965,1.000,0.5871,-1.1267,-0.074,-1.104,0.828,1.937,-2.000,0.0078,-0.513,nan,0.00,1,0.0000,0.844,0,0.228,3,0.581,0,yolo,1
1785459337.176,-6.035,-2.238,6.388,0.311,0.238,-2.338,0.2891,9.803,-0.495,-0.965,1.000,-0.2062,-0.0062,-0.122,-1.110,0.841,1.926,-2.000,0.0079,-0.524,nan,0.00,1,0.0000,0.844,0,0.228,3,0.581,0,yolo,1
1785459337.207,-6.035,-2.238,6.388,-0.907,0.238,-0.838,0.2892,9.803,-0.495,-0.965,1.000,-0.2062,-0.0062,-0.122,-1.110,0.841,1.926,-2.000,0.0079,-0.524,nan,0.00,1,0.0000,0.838,0,0.224,3,0.591,0,yolo,1
1785459337.234,-6.065,-2.179,6.599,0.593,0.179,0.662,0.2725,9.844,-0.601,-0.857,1.000,1.5500,-1.6614,-0.177,-1.134,0.856,2.036,-2.000,0.0080,-0.414,nan,0.00,1,0.0000,0.835,0,0.222,3,0.610,0,yolo,1
1785459337.268,-6.155,-2.162,6.506,-0.907,0.162,2.162,0.2858,9.844,-0.601,-0.857,1.000,-0.3231,-0.0109,-0.228,-1.145,0.871,2.034,-2.000,0.0080,-0.416,nan,0.00,1,0.0000,0.835,0,0.222,3,0.610,0,yolo,1
1785459337.294,-6.155,-2.162,6.506,-1.023,0.162,3.492,0.2859,9.844,-0.601,-0.857,1.000,-0.3231,-0.0109,-0.228,-1.145,0.871,2.034,-2.000,0.0080,-0.416,nan,0.00,1,0.0000,0.947,0,0.217,4,0.625,0,yolo,1
1785459337.330,-5.988,-2.187,6.018,-1.566,0.187,3.492,0.2847,9.844,-0.601,-0.857,1.000,-0.3748,-0.0344,-0.279,-1.169,0.888,2.037,-2.000,0.0081,-0.413,nan,0.00,1,0.0000,0.943,0,0.215,4,0.633,0,yolo,1
1785459337.371,-5.797,-2.200,5.624,-0.066,0.200,4.262,0.2680,9.733,-0.725,-0.739,1.000,0.7849,-0.7553,-0.326,-1.189,0.905,2.163,-2.000,0.0081,-0.287,nan,0.00,1,0.0000,0.813,0,0.206,3,0.631,0,yolo,1
1785459337.406,-5.797,-2.200,5.624,0.159,0.200,4.262,0.2824,9.733,-0.725,-0.739,1.000,-0.3663,0.0000,-0.326,-1.189,0.905,2.163,-2.000,0.0081,-0.287,nan,0.00,1,0.0000,0.813,0,0.206,3,0.631,0,yolo,1
1785459337.433,-5.838,-2.219,5.159,-0.466,0.219,4.262,0.2738,9.733,-0.725,-0.739,1.000,-0.4086,-0.0298,-0.368,-1.219,0.923,2.166,-2.000,0.0082,-0.284,nan,0.00,1,0.0000,0.813,0,0.206,3,0.659,0,yolo,1
1785459337.465,-5.838,-2.219,5.159,1.034,0.219,5.207,0.2571,9.712,-0.885,-0.639,1.000,1.6023,-1.1407,-0.368,-1.219,0.923,2.200,-2.000,0.0082,-0.170,nan,0.00,1,0.0000,0.702,0,0.210,2,0.672,0,yolo,1
1785459337.496,-5.755,-2.238,4.688,0.833,0.238,5.207,0.2738,9.712,-0.885,-0.639,1.000,-0.5655,-0.0167,-0.410,-1.235,0.941,2.200,-2.000,0.0082,-0.168,nan,0.00,1,0.0000,0.702,0,0.210,2,0.672,0,yolo,1
1785459337.531,-5.862,-2.265,4.096,0.196,0.265,5.207,0.2739,9.712,-0.885,-0.639,1.000,-0.6039,-0.0366,-0.448,-1.255,0.960,2.200,-2.000,0.0082,-0.161,nan,0.00,1,0.0000,0.713,0,0.220,2,0.732,0,yolo,1
1785459337.574,-5.958,-2.294,3.520,1.696,0.294,5.918,0.2572,9.631,-0.998,-0.520,1.000,1.1940,-1.3351,-0.484,-1.266,0.980,2.200,-2.000,0.0082,-0.028,nan,0.00,1,0.0000,0.699,0,0.207,2,0.779,0,yolo,1
1785459337.605,-5.958,-2.294,3.520,1.562,0.294,5.918,0.2739,9.631,-0.998,-0.520,1.000,-0.5972,0.0000,-0.484,-1.266,0.980,2.200,-2.000,0.0082,-0.028,nan,0.00,1,0.0000,0.526,0,0.151,2,0.803,0,yolo,1
1785459337.635,-6.152,-2.327,2.840,0.857,0.327,5.918,0.2740,9.631,-0.998,-0.520,1.000,-0.6340,0.0020,-0.521,-1.264,1.001,2.200,-2.000,0.0082,-0.019,nan,0.00,1,0.0000,0.526,0,0.151,2,0.803,0,yolo,1
1785459337.666,-6.152,-2.327,2.840,2.357,0.327,5.874,0.2574,9.517,-0.979,-0.387,1.000,-0.1078,-1.8806,-0.521,-1.264,1.001,2.200,-2.000,0.0082,0.107,nan,0.00,1,0.0000,0.698,0,0.207,2,0.806,0,yolo,1
1785459337.702,-6.214,-2.359,2.154,1.086,0.359,5.874,0.2705,9.517,-0.979,-0.387,1.000,-0.4707,-0.0029,-0.561,-1.267,1.024,2.200,-2.000,0.0082,0.113,nan,0.00,1,0.0000,0.698,0,0.207,2,0.806,0,yolo,1
1785459337.733,-6.325,-2.384,1.513,0.437,0.384,5.874,0.2703,9.517,-0.979,-0.387,1.000,-0.5092,-0.0051,-0.600,-1.269,1.046,2.200,-2.000,0.0082,0.119,nan,0.00,1,0.0000,0.809,0,0.203,3,0.801,0,yolo,1
1785459337.778,-6.325,-2.384,1.513,-1.063,0.384,4.435,0.2536,9.248,-0.717,-0.170,1.000,-1.1618,-0.8770,-0.600,-1.269,1.046,2.155,-2.000,0.0082,0.295,nan,0.00,1,0.0000,0.581,0,0.206,1,0.776,0,yolo,1
1785459337.805,-6.340,-2.408,0.873,-2.563,0.408,4.435,0.2650,9.248,-0.717,-0.170,1.000,-0.5298,-0.0015,-0.641,-1.270,1.068,2.151,-2.000,0.0081,0.299,nan,0.00,1,0.0000,0.399,0,0.124,1,0.722,0,yolo,1
1785459337.836,-6.352,-2.432,0.232,-4.063,0.432,3.650,0.2546,8.283,-0.528,0.232,1.000,-0.5709,-0.0009,-0.682,-1.270,1.092,1.810,-2.000,0.0081,0.640,nan,0.00,1,0.0000,0.399,0,0.124,1,0.722,0,yolo,1
1785459337.872,-6.352,-2.432,0.232,-5.563,0.432,3.650,0.2546,8.283,-0.528,0.232,1.000,-0.5709,-0.0009,-0.682,-1.270,1.092,1.810,-2.000,0.0080,0.640,nan,0.00,1,0.0000,0.399,0,0.124,1,0.730,0,yolo,1
1785459337.904,-5.860,-2.419,-0.133,-7.063,0.419,3.650,0.2556,8.283,-0.528,0.232,1.000,-0.6233,0.0239,-0.734,-1.245,1.112,1.816,-2.000,0.0079,0.634,nan,0.00,1,0.0000,0.405,0,0.131,1,0.743,0,yolo,1
1785459337.930,-4.981,-2.405,-0.525,-7.389,0.405,3.650,0.2570,8.283,-0.528,0.232,1.000,-0.6759,0.0581,-0.787,-1.211,1.132,1.826,-2.000,0.0079,0.624,nan,0.00,1,0.0000,0.405,0,0.131,1,0.743,0,yolo,1
1785459337.962,-4.981,-2.405,-0.525,-5.889,0.405,3.171,0.2541,8.496,-0.471,0.228,1.000,-0.5328,-0.0039,-0.787,-1.211,1.132,1.825,-2.000,0.0078,0.625,nan,0.00,1,0.0000,0.410,0,0.137,1,0.748,0,yolo,1
1785459337.993,-4.172,-2.390,-0.896,-6.892,0.390,3.171,0.2559,8.496,-0.471,0.228,1.000,-0.4565,0.0371,-0.828,-1.174,1.151,1.834,-2.000,0.0078,0.616,nan,0.00,1,0.0000,0.414,0,0.143,1,0.766,0,yolo,1
1785459338.024,-3.358,-2.366,-1.236,-6.610,0.366,3.171,0.2579,8.496,-0.471,0.228,1.000,-0.4917,0.0835,-0.863,-1.127,1.171,1.844,-2.000,0.0077,0.606,nan,0.00,1,0.0000,0.414,0,0.143,1,0.766,0,yolo,1
1785459338.062,-3.358,-2.366,-1.236,-8.110,0.366,2.373,0.2431,8.493,-0.352,0.258,1.000,-1.1824,-0.2295,-0.863,-1.127,1.171,1.821,-2.000,0.0076,0.629,nan,0.00,1,0.0000,0.424,0,0.155,1,0.762,0,yolo,1
1785459338.108,-2.621,-2.340,-1.545,-7.729,0.340,2.373,0.2554,8.493,-0.352,0.258,1.000,-0.4115,0.0430,-0.888,-1.084,1.189,1.829,-2.000,0.0076,0.621,nan,0.00,1,0.0000,0.424,0,0.155,1,0.762,0,yolo,1
1785459338.153,-1.563,-2.305,-1.816,-9.229,0.305,1.306,0.2387,8.581,-0.196,0.347,1.000,-1.5988,-0.7631,-0.912,-1.030,1.207,1.753,-2.000,0.0075,0.697,nan,0.00,1,0.0000,0.329,0,0.174,0,0.790,0,yolo,1
1785459338.180,-0.665,-2.269,-2.051,-8.108,0.269,1.306,0.2531,8.581,-0.196,0.347,1.000,-0.2920,0.0465,-0.924,-0.983,1.224,1.761,-2.000,0.0074,0.689,nan,0.00,1,0.0000,0.329,0,0.174,0,0.790,0,yolo,1
1785459338.211,-0.665,-2.269,-2.051,-8.108,0.269,1.306,0.2530,8.581,-0.196,0.347,1.000,-0.2920,0.0465,-0.924,-0.983,1.224,1.761,-2.000,0.0074,0.689,nan,0.00,1,0.0000,0.332,0,0.178,0,0.783,0,yolo,1
1785459338.242,0.384,-2.238,-2.199,-9.608,0.238,0.238,0.2363,8.823,-0.037,0.468,1.000,-1.6434,-1.2278,-0.929,-0.932,1.240,1.639,-2.000,0.0073,0.811,nan,0.00,1,0.0000,0.464,0,0.205,0,0.780,0,yolo,1
1785459338.277,1.543,-2.209,-2.245,-8.108,0.209,0.238,0.2502,8.823,-0.037,0.468,1.000,-0.1540,0.0640,-0.929,-0.868,1.253,1.644,-2.000,0.0072,0.806,nan,0.00,1,0.0000,0.464,0,0.205,0,0.780,0,yolo,1
1785459338.304,1.543,-2.209,-2.245,-9.608,0.209,-0.746,0.2335,8.528,0.111,0.540,1.000,-4.3967,-1.9491,-0.929,-0.868,1.253,1.579,-2.000,0.0071,0.871,nan,0.00,1,0.0000,0.466,0,0.207,0,0.785,0,yolo,1
1785459338.339,2.738,-2.187,-2.158,-8.108,0.187,-0.746,0.2495,8.528,0.111,0.540,1.000,0.3971,0.0908,-0.919,-0.777,1.264,1.580,-2.000,0.0070,0.870,nan,0.00,1,0.0000,0.466,0,0.207,0,0.785,0,yolo,1
1785459338.366,3.680,-2.168,-2.069,-6.608,0.168,-0.746,0.2544,8.528,0.111,0.540,1.000,0.4189,0.1959,-0.897,-0.672,1.273,1.582,-2.000,0.0069,0.868,nan,0.00,1,0.0000,0.469,0,0.212,0,0.809,0,yolo,1
1785459338.396,3.680,-2.168,-2.069,-5.108,0.168,-0.746,0.2543,8.528,0.111,0.540,1.000,0.4189,0.1959,-0.897,-0.672,1.273,1.582,-2.000,0.0069,0.868,nan,0.00,1,0.0000,0.469,0,0.212,0,0.809,0,yolo,1
1785459338.431,4.288,-2.152,-1.991,-6.608,0.152,-1.969,0.2377,8.537,0.293,0.612,1.000,-1.0929,-0.5053,-0.861,-0.577,1.284,1.497,-2.000,0.0068,0.953,nan,0.00,1,0.0000,0.477,0,0.221,0,0.831,0,yolo,1
1785459338.457,4.288,-2.152,-1.991,-7.760,-0.187,-1.969,0.2429,8.537,0.293,0.612,1.000,0.3016,0.0000,-0.861,-0.577,1.284,1.497,-2.339,0.0067,0.953,nan,0.00,1,0.0000,0.324,0,0.165,0,0.852,0,yolo,1
1785459338.487,5.163,-2.154,-1.758,-6.310,-0.128,-1.969,0.2472,8.537,0.293,0.612,1.000,0.3400,0.0930,-0.823,-0.484,1.292,1.493,-2.282,0.0066,0.957,nan,0.00,1,0.0000,0.324,0,0.165,0,0.852,0,yolo,1
1785459338.522,5.918,-2.192,-1.530,-7.810,0.111,-2.884,0.2306,8.203,0.413,0.670,1.000,-1.9652,-0.9941,-0.779,-0.409,1.299,1.427,-2.081,0.0066,1.023,nan,0.00,1,0.0000,0.327,0,0.171,0,0.854,0,yolo,1
1785459338.550,5.918,-2.192,-1.530,-7.597,0.040,-2.884,0.2414,8.203,0.413,0.670,1.000,0.3601,0.0000,-0.779,-0.409,1.299,1.427,-2.153,0.0066,1.023,nan,0.00,1,0.0000,0.327,0,0.171,0,0.854,0,yolo,1
1785459338.580,6.835,-2.219,-1.237,-6.097,0.133,-2.884,0.2444,8.203,0.413,0.670,1.000,0.4094,0.0645,-0.729,-0.344,1.306,1.418,-2.086,0.0066,1.032,nan,0.00,1,0.0000,0.327,0,0.171,0,0.854,0,yolo,1
1785459338.615,7.559,-2.243,-0.902,-6.441,0.417,-4.017,0.2278,8.221,0.577,0.729,1.000,-2.4394,-1.3123,-0.670,-0.276,1.314,1.331,-1.826,0.0066,1.119,nan,0.00,1,0.0000,0.484,0,0.230,0,0.835,0,yolo,1
1785459338.642,7.559,-2.243,-0.902,-6.441,0.352,-4.017,0.2393,8.221,0.577,0.729,1.000,0.5131,0.0000,-0.670,-0.276,1.314,1.331,-1.890,0.0066,1.119,nan,0.00,1,0.0000,0.484,0,0.230,0,0.835,0,yolo,1
1785459338.673,8.375,-2.262,-0.445,-5.045,0.440,-4.017,0.2430,8.221,0.577,0.729,1.000,0.5784,0.0786,-0.605,-0.198,1.321,1.321,-1.821,0.0066,1.129,nan,0.00,1,0.0000,0.484,0,0.230,0,0.832,0,yolo,1
1785459338.709,8.375,-2.262,-0.445,-5.625,0.479,-4.749,0.2264,7.924,0.658,0.766,1.000,-1.0115,-0.3688,-0.605,-0.198,1.321,1.284,-1.783,0.0066,1.166,nan,0.00,1,0.0000,0.180,0,0.075,0,0.860,0,yolo,1
1785459338.754,8.945,-2.277,-0.001,-5.055,0.564,-4.749,0.2415,7.924,0.658,0.766,1.000,0.4456,0.0663,-0.538,-0.131,1.327,1.277,-1.713,0.0066,1.173,nan,0.00,1,0.0000,0.180,0,0.075,0,0.859,0,yolo,1
1785459338.780,9.557,-2.292,0.501,-4.443,0.644,-4.749,0.2449,7.924,0.658,0.766,1.000,0.5183,0.1369,-0.466,-0.061,1.334,1.269,-1.648,0.0066,1.181,nan,0.00,1,0.0000,0.180,0,0.075,0,0.859,0,yolo,1
1785459338.811,9.557,-2.292,0.501,-4.443,0.703,-5.484,0.2282,7.959,0.764,0.794,1.000,-1.0217,-0.4645,-0.466,-0.061,1.334,1.223,-1.589,0.0066,1.227,nan,0.00,1,0.0000,0.297,0,0.120,0,0.842,0,yolo,1
1785459338.846,10.065,-2.306,1.017,-3.935,0.788,-5.484,0.2404,7.959,0.764,0.794,1.000,0.4391,0.0668,-0.392,0.006,1.341,1.215,-1.517,0.0066,1.235,nan,0.00,1,0.0000,0.298,0,0.121,0,0.834,0,yolo,1
1785459338.874,10.525,-2.320,1.615,-3.475,0.866,-5.484,0.2437,7.959,0.764,0.794,1.000,0.5170,0.1344,-0.314,0.074,1.349,1.209,-1.453,0.0066,1.241,nan,0.00,1,0.0000,0.298,0,0.121,0,0.834,0,yolo,1
1785459338.906,10.525,-2.320,1.615,-3.475,0.829,-6.039,0.2271,7.810,0.826,0.810,1.000,-0.7564,-0.2123,-0.314,0.074,1.349,1.200,-1.491,0.0066,1.263,nan,0.00,1,0.0000,0.580,0,0.205,1,0.800,0,yolo,1
1785459338.937,10.929,-2.331,2.225,-3.071,0.904,-6.039,0.2401,7.810,0.826,0.810,1.000,0.4005,0.0676,-0.234,0.141,1.357,1.200,-1.427,0.0066,1.269,nan,0.00,1,0.0000,0.469,0,0.212,0,0.797,0,yolo,1
1785459338.968,11.277,-2.351,2.871,-2.723,0.981,-6.039,0.2433,7.810,0.826,0.810,1.000,0.4818,0.1366,-0.153,0.210,1.365,1.200,-1.370,0.0066,1.276,nan,0.00,1,0.0000,0.469,0,0.212,0,0.797,0,yolo,1
1785459339.006,11.277,-2.351,2.871,-2.723,0.916,-6.310,0.2312,7.735,0.855,0.820,1.000,-0.3658,-0.1199,-0.153,0.210,1.365,1.200,-1.435,0.0066,1.288,nan,0.00,1,0.0000,0.601,0,0.226,1,0.790,0,yolo,1
1785459339.052,11.572,-2.367,3.505,-2.428,1.002,-6.310,0.2398,7.735,0.855,0.820,1.000,0.3491,0.0661,-0.073,0.276,1.374,1.200,-1.365,0.0066,1.293,nan,0.00,1,0.0000,0.601,0,0.226,1,0.790,0,yolo,1
1785459339.078,11.879,-2.400,4.179,-1.592,1.109,-6.310,0.2436,7.735,0.855,0.820,1.000,0.4341,0.1468,0.012,0.357,1.384,1.200,-1.291,0.0066,1.301,nan,0.00,1,0.0000,0.479,0,0.224,0,0.793,0,yolo,1
1785459339.110,12.040,-2.410,4.860,-1.960,1.187,-6.391,0.2361,7.644,0.856,0.822,1.000,-0.0812,-0.0171,0.097,0.436,1.395,1.200,-1.223,0.0066,1.303,nan,0.00,1,0.0000,0.479,0,0.224,0,0.793,0,yolo,1
1785459339.146,12.040,-2.410,4.860,-1.589,1.100,-6.391,0.2369,7.644,0.856,0.822,1.000,0.2545,0.0000,0.097,0.436,1.395,1.200,-1.310,0.0066,1.303,nan,0.00,1,0.0000,0.479,0,0.224,0,0.793,0,yolo,1
1785459339.172,12.253,-2.417,5.520,-0.089,1.193,-6.391,0.2407,7.644,0.856,0.822,1.000,0.3378,0.0810,0.180,0.517,1.406,1.200,-1.224,0.0066,1.307,nan,0.00,1,0.0000,0.479,0,0.224,0,0.793,0,yolo,1
1785459339.202,12.460,-2.426,6.171,-0.034,1.281,-6.197,0.2434,7.546,0.819,0.822,1.000,0.3838,0.1290,0.264,0.600,1.417,1.200,-1.145,0.0066,1.298,nan,0.00,1,0.0000,0.482,0,0.227,0,0.788,0,yolo,1
1785459339.239,12.460,-2.426,6.171,0.788,1.188,-6.197,0.2374,7.546,0.819,0.822,1.000,0.1682,0.0000,0.264,0.600,1.417,1.200,-1.238,0.0066,1.298,nan,0.00,1,0.0000,0.482,0,0.227,0,0.788,0,yolo,1
1785459339.266,12.436,-2.430,6.892,2.242,1.311,-6.197,0.2413,7.546,0.819,0.822,1.000,0.2589,0.0837,0.355,0.684,1.431,1.200,-1.119,0.0066,1.298,nan,0.00,1,0.0000,0.294,0,0.115,0,0.813,0,yolo,1
1785459339.298,12.131,-2.419,7.578,3.639,1.393,-5.822,0.2521,7.377,0.752,0.818,1.000,0.4828,0.3040,0.437,0.761,1.445,1.200,-1.025,0.0066,1.268,nan,0.00,1,0.0000,0.293,0,0.114,0,0.817,0,yolo,1
1785459339.335,12.131,-2.419,7.578,3.242,1.285,-5.822,0.2381,7.377,0.752,0.818,1.000,0.1216,0.0000,0.437,0.761,1.445,1.200,-1.134,0.0066,1.268,nan,0.00,1,0.0000,0.296,0,0.118,0,0.822,0,yolo,1
1785459339.361,11.713,-2.398,8.269,4.191,1.386,-5.822,0.2547,7.377,0.752,0.818,1.000,0.2039,0.0795,0.520,0.840,1.460,1.200,-1.013,0.0066,1.261,nan,0.00,1,0.0000,0.296,0,0.118,0,0.822,0,yolo,1
1785459339.386,11.713,-2.398,8.269,5.691,1.190,-4.974,0.2714,7.160,0.623,0.804,1.000,1.0592,0.4893,0.520,0.840,1.460,1.238,-1.208,0.0066,1.212,nan,0.00,1,0.6773,0.375,1,0.264,0,0.817,0,yolo,1
1785459339.423,11.247,-2.361,8.852,7.181,1.227,-4.974,0.2761,7.160,0.623,0.804,1.000,0.2787,0.0657,0.584,0.906,1.473,1.246,-1.134,0.0066,1.204,nan,0.00,1,0.6773,0.375,1,0.264,0,0.817,0,yolo,1
1785459339.453,10.714,-2.313,9.506,7.799,1.254,-4.974,0.2756,7.160,0.623,0.804,1.000,0.3464,0.1347,0.651,0.975,1.487,1.256,-1.059,0.0066,1.194,nan,0.00,1,0.0000,0.299,0,0.124,0,0.855,0,yolo,1
1785459339.491,10.714,-2.313,9.506,9.299,1.014,-3.827,0.2756,7.006,0.469,0.786,1.000,1.4033,0.5219,0.651,0.975,1.487,1.308,-1.299,0.0066,1.142,nan,0.00,1,0.7093,0.375,1,0.265,0,0.841,0,yolo,1
1785459339.530,9.855,-2.259,10.000,10.284,1.013,-3.827,0.2748,7.006,0.469,0.786,1.000,0.2830,0.0299,0.701,1.005,1.499,1.320,-1.245,0.0066,1.130,nan,0.00,1,0.0000,0.181,0,0.077,0,0.860,0,yolo,1
1785459339.562,8.816,-2.215,10.402,9.921,0.998,-3.827,0.2740,7.006,0.469,0.786,1.000,0.3221,0.0388,0.740,1.014,1.510,1.331,-1.217,0.0066,1.119,nan,0.00,1,0.0000,0.181,0,0.077,0,0.860,0,yolo,1
1785459339.593,7.643,-2.149,10.796,11.421,0.800,-2.580,0.2901,6.763,0.305,0.761,1.000,2.2086,1.0698,0.771,1.009,1.521,1.402,-1.349,0.0066,1.048,nan,0.00,1,0.0000,0.181,0,0.078,0,0.859,0,yolo,1
1785459339.624,7.643,-2.149,10.796,11.367,0.694,-2.580,0.2734,6.763,0.305,0.761,1.000,0.0763,0.0000,0.771,1.009,1.521,1.402,-1.455,0.0066,1.048,nan,0.00,1,0.0000,0.301,0,0.126,0,0.854,0,yolo,1
1785459339.655,6.235,-2.090,11.089,10.248,0.660,-2.580,0.2724,6.763,0.305,0.761,1.000,0.0926,-0.0264,0.787,0.982,1.531,1.415,-1.431,0.0066,1.035,nan,0.00,1,0.0000,0.301,0,0.127,0,0.848,0,yolo,1
1785459339.687,4.879,-2.026,11.385,11.748,0.479,-1.080,0.2728,6.611,0.114,0.728,1.000,1.8394,0.6716,0.796,0.952,1.541,1.482,-1.547,0.0065,0.968,nan,0.00,1,0.0000,0.301,0,0.127,0,0.848,0,yolo,1
1785459339.718,4.879,-2.026,11.385,12.680,0.388,-0.985,0.2715,6.611,0.114,0.728,1.000,-0.0157,0.0000,0.796,0.952,1.541,1.482,-1.639,0.0064,0.968,nan,0.00,1,0.0000,0.301,0,0.127,0,0.848,0,yolo,1
1785459339.750,3.521,-1.958,11.679,11.283,0.360,-0.985,0.2710,6.611,0.114,0.728,1.000,-0.0178,-0.0250,0.794,0.927,1.550,1.491,-1.598,0.0063,0.959,nan,0.00,1,0.0000,0.411,0,0.138,1,0.832,0,yolo,1
1785459339.782,3.521,-1.958,11.679,11.283,0.284,-0.985,0.2709,6.611,0.114,0.728,1.000,-0.0178,-0.0250,0.794,0.927,1.550,1.491,-1.674,0.0062,0.959,nan,0.00,1,0.0000,0.411,0,0.138,1,0.832,0,yolo,1
1785459339.816,2.128,-1.911,11.775,9.783,0.255,-0.985,0.2704,6.611,0.114,0.728,1.000,-0.0311,-0.0395,0.781,0.913,1.557,1.498,-1.656,0.0061,0.952,nan,0.00,1,0.0000,0.307,0,0.137,0,0.825,0,yolo,1
1785459339.859,0.736,-1.877,11.911,11.283,0.074,0.471,0.2702,6.234,-0.051,0.672,1.000,0.9509,0.4609,0.754,0.907,1.565,1.575,-1.803,0.0060,0.875,nan,0.00,1,0.0000,0.409,0,0.136,1,0.816,0,yolo,1
1785459339.890,0.736,-1.877,11.911,12.185,0.007,0.471,0.2701,6.234,-0.051,0.672,1.000,-0.0190,0.0000,0.754,0.907,1.565,1.575,-1.869,0.0059,0.875,nan,0.00,1,0.0000,0.408,0,0.135,1,0.810,0,yolo,1
1785459339.920,-0.930,-1.880,11.838,10.685,0.039,0.471,0.2700,6.234,-0.051,0.672,1.000,-0.0607,-0.0067,0.712,0.901,1.570,1.573,-1.841,0.0058,0.877,nan,0.00,1,0.0000,0.408,0,0.135,1,0.810,0,yolo,1
1785459339.951,-0.930,-1.880,11.838,12.185,-0.212,1.971,0.2822,6.212,-0.297,0.588,1.000,2.4533,0.8036,0.712,0.901,1.570,1.654,-2.092,0.0057,0.796,nan,0.00,1,0.0000,0.573,0,0.198,1,0.784,0,yolo,1
1785459339.987,-2.287,-1.871,11.765,11.713,-0.179,2.734,0.2700,6.212,-0.297,0.588,1.000,-0.3185,-0.0084,0.660,0.892,1.575,1.648,-2.050,0.0057,0.802,nan,0.00,1,0.0000,0.576,0,0.201,1,0.755,0,yolo,1
1785459340.032,-4.051,-1.925,11.357,10.213,-0.088,2.734,0.2704,6.212,-0.297,0.588,1.000,-0.3904,-0.0200,0.589,0.881,1.578,1.634,-2.013,0.0056,0.816,nan,0.00,1,0.0000,0.576,0,0.201,1,0.755,0,yolo,1
1785459340.060,-4.051,-1.925,11.357,9.949,-0.317,4.234,0.2739,5.752,-0.439,0.517,0.959,1.2259,0.5730,0.589,0.881,1.578,1.710,-2.242,0.0055,0.740,nan,0.00,1,0.0000,0.345,0,0.201,2,0.750,0,yolo,1
1785459340.092,-5.353,-1.957,11.027,8.647,-0.236,4.637,0.2708,5.752,-0.439,0.517,0.959,-0.3438,-0.0105,0.517,0.870,1.582,1.698,-2.193,0.0054,0.752,nan,0.00,1,0.0000,0.345,0,0.201,2,0.750,0,yolo,1
1785459340.123,-6.452,-2.048,10.490,7.548,-0.091,4.657,0.2713,5.752,-0.439,0.517,0.959,-0.4152,-0.0209,0.446,0.860,1.585,1.682,-2.140,0.0054,0.768,nan,0.00,1,0.0000,0.692,0,0.201,2,0.737,0,yolo,1
1785459340.154,-6.452,-2.048,10.490,7.548,-0.122,4.672,0.2712,5.752,-0.439,0.517,0.959,-0.4152,-0.0209,0.446,0.860,1.585,1.682,-2.171,0.0053,0.768,nan,0.00,1,0.0000,0.692,0,0.201,2,0.737,0,yolo,1
1785459340.185,-7.437,-2.128,9.920,6.563,-0.150,6.172,0.2838,5.632,-0.628,0.409,0.939,1.9701,0.7297,0.368,0.849,1.589,1.738,-2.279,0.0052,0.695,nan,0.00,1,0.0000,0.690,0,0.200,2,0.719,0,yolo,1
1785459340.217,-7.437,-2.128,9.920,6.563,-0.179,6.448,0.2716,5.632,-0.628,0.409,0.939,-0.4485,0.0000,0.368,0.849,1.589,1.738,-2.307,0.0051,0.695,nan,0.00,1,0.0000,0.688,0,0.198,2,0.717,0,yolo,1
1785459340.249,-8.291,-2.261,9.153,5.709,0.053,6.367,0.2721,5.632,-0.628,0.409,0.939,-0.5261,-0.0105,0.290,0.839,1.594,1.717,-2.208,0.0051,0.717,nan,0.00,1,0.0000,0.688,0,0.198,2,0.717,0,yolo,1
1785459340.276,-8.955,-2.355,8.459,5.045,0.174,7.754,0.2888,5.577,-0.787,0.271,0.930,1.6260,0.9744,0.219,0.829,1.599,1.724,-2.181,0.0050,0.619,nan,0.00,1,0.0000,0.705,0,0.212,2,0.728,0,yolo,1
1785459340.311,-8.955,-2.355,8.459,5.045,0.135,7.631,0.2725,5.577,-0.787,0.271,0.930,-0.5224,0.0000,0.219,0.829,1.599,1.724,-2.220,0.0049,0.619,nan,0.00,1,0.0000,0.571,0,0.196,1,0.789,0,yolo,1
1785459340.343,-9.557,-2.475,7.631,4.443,0.363,7.538,0.2729,5.577,-0.787,0.271,0.930,-0.5959,-0.0104,0.145,0.819,1.606,1.708,-2.112,0.0049,0.639,nan,0.00,1,0.0000,0.571,0,0.196,1,0.789,0,yolo,1
