t,roll,pitch,yaw,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,d_lat,d_vert,vY,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,src_switch,source,gate
1785546979.817,2.806,-1.723,0.954,-1.483,0.404,-1.509,0.2341,7.277,0.192,1.103,1.000,0.1181,0.0954,-0.026,0.100,1.396,1.200,-1.319,0.0077,1.330,nan,0.00,1,0.0000,0.401,0,0.126,1,0.777,0,yolo,0
1785546979.845,2.806,-1.723,0.954,-0.681,0.347,-1.509,0.2365,7.277,0.192,1.103,1.000,0.1181,0.0954,-0.026,0.100,1.396,1.200,-1.376,0.0077,1.330,nan,0.00,1,0.0000,0.530,0,0.155,2,0.785,0,yolo,0
1785546979.870,2.948,-1.688,1.101,-2.181,0.348,-1.599,0.2199,7.264,0.203,1.160,1.000,-0.1144,-0.5254,-0.007,0.198,1.402,1.200,-1.341,0.0077,1.382,nan,0.00,1,0.0000,0.520,0,0.145,2,0.833,0,yolo,0
1785546979.897,3.164,-1.661,1.244,-0.681,0.343,-1.599,0.2353,7.264,0.203,1.160,1.000,0.1095,0.1007,0.014,0.298,1.407,1.200,-1.318,0.0077,1.380,nan,0.00,1,0.0000,0.414,0,0.142,1,0.847,0,yolo,0
1785546979.923,3.164,-1.661,1.244,-0.125,0.294,-1.599,0.2353,7.264,0.203,1.160,1.000,0.1095,0.1007,0.014,0.298,1.407,1.200,-1.367,0.0077,1.380,nan,0.00,1,0.0000,0.414,0,0.142,1,0.847,0,yolo,0
1785546979.954,3.236,-1.637,1.379,-0.764,0.296,-1.570,0.2187,7.214,0.198,1.196,1.000,0.0553,-0.4635,0.032,0.394,1.412,1.200,-1.341,0.0077,1.410,nan,0.00,1,0.0000,0.693,0,0.203,2,0.835,0,yolo,0
1785546979.988,3.313,-1.614,1.530,0.462,0.302,-1.570,0.2349,7.214,0.198,1.196,1.000,0.0843,0.1085,0.055,0.503,1.417,1.200,-1.312,0.0077,1.408,nan,0.00,1,0.0000,0.692,0,0.202,2,0.860,0,yolo,0
1785546980.014,3.269,-1.590,1.676,0.764,0.298,-1.570,0.2392,7.214,0.198,1.196,1.000,0.1048,0.2018,0.075,0.596,1.422,1.200,-1.292,0.0077,1.405,nan,0.00,1,0.0000,0.692,0,0.202,2,0.860,0,yolo,0
1785546980.047,3.269,-1.590,1.676,-0.736,0.252,-1.621,0.2241,7.109,0.201,1.211,1.000,-0.0642,-0.1240,0.075,0.596,1.422,1.200,-1.338,0.0077,1.417,nan,0.00,1,0.0000,0.411,0,0.139,1,0.874,0,yolo,0
1785546980.070,3.227,-1.568,1.823,0.753,0.258,-1.621,0.2339,7.109,0.201,1.211,1.000,0.0866,0.0913,0.095,0.688,1.426,1.200,-1.310,0.0077,1.414,nan,0.00,1,0.0000,0.411,0,0.139,1,0.874,0,yolo,0
1785546980.108,3.176,-1.551,1.966,1.006,0.259,-1.621,0.2375,7.109,0.201,1.211,1.000,0.1044,0.1702,0.113,0.767,1.430,1.200,-1.291,0.0077,1.412,nan,0.00,1,0.0000,0.310,0,0.141,0,0.871,0,yolo,0
1785546980.139,3.107,-1.532,2.119,0.619,0.260,-1.562,0.2542,7.079,0.193,1.218,1.000,0.1091,-0.0510,0.131,0.852,1.435,1.200,-1.272,0.0077,1.415,nan,0.00,1,0.0000,0.311,0,0.143,0,0.871,0,yolo,0
1785546980.170,3.105,-1.532,2.122,1.094,0.219,-1.562,0.2708,7.079,0.193,1.218,1.000,0.0597,0.0013,0.132,0.853,1.435,1.200,-1.313,0.0077,1.415,nan,0.00,1,0.0000,0.311,0,0.144,0,0.873,0,yolo,0
1785546980.201,2.998,-1.512,2.278,1.166,0.227,-1.498,0.2722,6.980,0.182,1.209,1.000,0.1185,0.2161,0.149,0.926,1.439,1.200,-1.284,0.0077,1.401,nan,0.00,1,0.0000,0.311,0,0.144,0,0.873,0,yolo,0
1785546980.234,2.886,-1.495,2.410,1.448,0.228,-1.498,0.2722,6.980,0.182,1.209,1.000,0.0569,0.0421,0.164,0.968,1.443,1.200,-1.267,0.0077,1.399,nan,0.00,1,0.0000,0.311,0,0.143,0,0.873,0,yolo,0
1785546980.264,2.751,-1.479,2.536,1.531,0.221,-1.498,0.2721,6.980,0.182,1.209,1.000,0.0695,0.0655,0.177,0.991,1.447,1.200,-1.258,0.0077,1.396,nan,0.00,1,0.0000,0.314,0,0.148,0,0.872,0,yolo,0
1785546980.295,2.751,-1.479,2.536,1.830,0.184,-1.373,0.2721,6.900,0.165,1.182,1.000,0.1498,0.3029,0.177,0.991,1.447,1.200,-1.295,0.0077,1.366,nan,0.00,1,0.0000,0.314,0,0.149,0,0.869,0,yolo,0
1785546980.320,2.553,-1.465,2.671,1.711,0.197,-1.373,0.2721,6.900,0.165,1.182,1.000,0.0475,0.0097,0.189,1.001,1.451,1.200,-1.268,0.0077,1.364,nan,0.00,1,0.0000,0.314,0,0.149,0,0.869,0,yolo,0
1785546980.356,2.381,-1.449,2.795,1.725,0.198,-1.373,0.2721,6.900,0.165,1.182,1.000,0.0581,0.0028,0.200,0.994,1.454,1.200,-1.251,0.0077,1.362,nan,0.00,1,0.0000,0.316,0,0.151,0,0.863,0,yolo,0
1785546980.386,2.381,-1.449,2.795,1.495,0.164,-1.271,0.2721,6.433,0.143,1.117,1.000,0.1145,0.7734,0.200,0.994,1.454,1.200,-1.285,0.0077,1.285,nan,0.00,1,0.0000,0.315,0,0.151,0,0.834,0,yolo,0
1785546980.417,2.215,-1.434,2.915,2.219,0.170,-1.271,0.2720,6.433,0.143,1.117,1.000,0.0797,-0.0127,0.208,0.982,1.458,1.200,-1.264,0.0077,1.283,nan,0.00,1,0.0000,0.318,0,0.156,0,0.809,0,yolo,0
1785546980.450,1.994,-1.421,3.029,2.119,0.174,-1.271,0.2720,6.433,0.143,1.117,1.000,0.0863,-0.0278,0.215,0.966,1.461,1.200,-1.247,0.0077,1.281,nan,0.00,1,0.0000,0.321,0,0.160,0,0.798,0,yolo,0
1785546980.480,1.766,-1.406,3.151,2.713,0.124,-1.069,0.2719,6.437,0.120,1.069,1.000,0.3409,0.7672,0.221,0.949,1.465,1.220,-1.281,0.0077,1.230,nan,0.00,1,0.0000,0.321,0,0.160,0,0.798,0,yolo,0
1785546980.512,1.766,-1.406,3.151,2.429,0.092,-1.069,0.2719,6.437,0.120,1.069,1.000,0.0774,0.0000,0.221,0.949,1.465,1.220,-1.314,0.0077,1.230,nan,0.00,1,0.0000,0.321,0,0.160,0,0.791,0,yolo,0
1785546980.548,1.470,-1.398,3.266,3.792,-0.106,-0.733,0.2774,6.048,0.077,0.992,1.000,0.3550,0.8838,0.225,0.929,1.469,1.309,-1.505,0.0077,1.141,nan,0.00,1,0.0000,0.458,0,0.198,0,0.766,0,yolo,0
1785546980.575,1.093,-1.410,3.332,2.716,-0.075,-0.733,0.2719,6.048,0.077,0.992,1.000,0.0560,-0.0174,0.223,0.912,1.472,1.308,-1.485,0.0077,1.142,nan,0.00,1,0.0000,0.458,0,0.198,0,0.766,0,yolo,0
1785546980.610,0.836,-1.417,3.389,2.443,-0.052,-0.733,0.2718,6.048,0.077,0.992,1.000,0.0552,-0.0350,0.223,0.894,1.475,1.307,-1.469,0.0077,1.143,nan,0.00,1,0.0000,0.325,0,0.166,0,0.780,0,yolo,0
1785546980.658,0.592,-1.422,3.456,2.523,-0.196,-0.491,0.2718,6.112,0.052,0.926,1.000,0.1937,0.4885,0.220,0.878,1.479,1.373,-1.618,0.0077,1.077,nan,0.00,1,0.0000,0.461,0,0.201,0,0.765,0,yolo,0
1785546980.684,0.592,-1.422,3.456,2.784,-0.231,-0.491,0.2718,6.112,0.052,0.926,1.000,0.0645,0.0000,0.220,0.878,1.479,1.373,-1.653,0.0077,1.077,nan,0.00,1,0.0000,0.461,0,0.201,0,0.765,0,yolo,0
1785546980.715,0.238,-1.443,3.536,4.284,-0.713,0.420,0.2717,5.954,-0.042,0.710,0.992,0.0580,-0.0210,0.214,0.857,1.484,1.591,-2.156,0.0076,0.859,nan,0.00,1,0.0000,0.461,0,0.201,0,0.765,0,yolo,0
1785546980.746,-0.234,-1.522,3.502,3.934,-0.576,0.427,0.2717,5.954,-0.042,0.710,0.992,0.0489,-0.0353,0.205,0.842,1.489,1.582,-2.098,0.0076,0.868,nan,0.00,1,0.0000,0.325,0,0.166,0,0.799,0,yolo,0
1785546980.776,-0.234,-1.522,3.502,3.934,-0.616,0.433,0.2716,5.954,-0.042,0.710,0.992,0.0489,-0.0353,0.205,0.842,1.489,1.582,-2.138,0.0075,0.868,nan,0.00,1,0.0000,0.287,0,0.200,1,0.761,0,yolo,0
1785546980.808,-0.620,-1.580,3.445,2.964,-0.528,0.541,0.2715,5.917,-0.051,0.701,0.986,0.0697,0.0266,0.195,0.829,1.494,1.586,-2.108,0.0074,0.864,nan,0.00,1,0.0000,0.574,0,0.199,1,0.754,0,yolo,0
1785546980.841,-0.894,-1.629,3.403,3.173,-0.435,0.537,0.2714,5.917,-0.051,0.701,0.986,0.0430,-0.0130,0.185,0.816,1.499,1.581,-2.064,0.0073,0.869,nan,0.00,1,0.0000,0.235,0,0.212,0,0.806,0,yolo,0
1785546980.878,-1.214,-1.672,3.357,2.382,-0.478,0.818,0.2714,5.508,-0.057,0.661,0.918,0.0931,0.4663,0.171,0.802,1.505,1.627,-2.149,0.0072,0.823,nan,0.00,1,0.0000,0.296,0,0.216,1,0.841,0,yolo,0
1785546980.918,-1.445,-1.720,3.290,2.317,-0.388,0.792,0.2547,5.508,-0.057,0.661,0.918,0.0314,-0.0140,0.158,0.788,1.511,1.623,-2.108,0.0071,0.827,nan,0.00,1,0.0000,0.589,0,0.214,1,0.837,0,yolo,0
1785546980.953,-1.664,-1.758,3.217,1.849,-0.318,0.772,0.2457,5.508,-0.057,0.661,0.918,0.0182,-0.0145,0.145,0.788,1.516,1.619,-2.076,0.0071,0.831,nan,0.00,1,0.0000,0.589,0,0.214,1,0.837,0,yolo,0
1785546980.981,-1.664,-1.758,3.217,3.086,-0.555,1.053,0.2624,5.220,-0.071,0.596,0.870,0.2626,1.0978,0.145,0.788,1.516,1.692,-2.313,0.0070,0.758,nan,0.00,1,0.0000,0.468,0,0.210,0,0.841,0,yolo,0
1785546981.013,-1.844,-1.790,3.151,1.717,-0.476,1.056,0.2712,5.220,-0.071,0.596,0.870,-0.0025,0.0201,0.131,0.808,1.522,1.689,-2.266,0.0069,0.761,nan,0.00,1,0.0000,0.293,0,0.212,1,0.829,0,yolo,0
1785546981.042,-2.014,-1.840,3.068,1.270,-0.375,1.059,0.2711,5.220,-0.071,0.596,0.870,-0.0173,0.0440,0.116,0.832,1.528,1.684,-2.215,0.0068,0.766,nan,0.00,1,0.0000,0.293,0,0.212,1,0.837,0,yolo,0
1785546981.074,-2.151,-1.883,2.960,2.770,-0.444,1.311,0.2778,5.017,-0.093,0.536,0.836,0.2488,0.6189,0.100,0.859,1.536,1.746,-2.328,0.0068,0.704,nan,0.00,1,0.0000,0.590,0,0.215,1,0.837,0,yolo,0
1785546981.105,-2.151,-1.883,2.960,1.417,-0.504,1.267,0.2710,5.017,-0.093,0.536,0.836,-0.0211,0.0000,0.100,0.859,1.536,1.746,-2.387,0.0067,0.704,nan,0.00,1,0.0000,0.590,0,0.215,1,0.837,0,yolo,0
1785546981.139,-2.321,-1.949,2.833,0.898,-0.353,1.234,0.2710,5.017,-0.093,0.536,0.836,-0.0399,0.0303,0.081,0.889,1.544,1.740,-2.302,0.0066,0.710,nan,0.00,1,0.0000,0.590,0,0.215,1,0.837,0,yolo,0
1785546981.166,-2.412,-1.988,2.717,1.584,-0.380,1.395,0.2877,4.838,-0.097,0.475,0.806,0.1082,0.9491,0.065,0.902,1.551,1.784,-2.368,0.0065,0.647,nan,0.00,1,0.0000,0.414,0,0.143,1,0.831,0,yolo,0
1785546981.197,-2.412,-1.988,2.717,0.745,-0.444,1.440,0.2710,4.838,-0.097,0.475,0.806,-0.0219,0.0000,0.065,0.902,1.551,1.784,-2.432,0.0065,0.647,nan,0.00,1,0.0000,0.413,0,0.141,1,0.806,0,yolo,0
1785546981.227,-2.497,-2.046,2.578,0.332,-0.302,1.474,0.2708,4.838,-0.097,0.475,0.806,-0.0398,-0.0092,0.047,0.893,1.560,1.779,-2.347,0.0064,0.651,nan,0.00,1,0.0000,0.298,0,0.220,1,0.796,0,yolo,0
1785546981.264,-2.531,-2.082,2.439,0.622,-0.284,1.393,0.2719,4.629,-0.097,0.424,0.771,0.0314,0.4207,0.031,0.881,1.568,1.806,-2.366,0.0064,0.595,nan,0.00,1,0.0000,0.209,0,0.147,1,0.787,0,yolo,0
1785546981.290,-2.578,-2.117,2.306,-0.176,-0.202,1.258,0.2708,4.629,-0.097,0.424,0.771,-0.0346,-0.0133,0.015,0.868,1.577,1.803,-2.319,0.0063,0.598,nan,0.00,1,0.0000,0.418,0,0.147,1,0.787,0,yolo,0
1785546981.322,-2.579,-2.117,2.304,-0.180,-0.275,1.157,0.2707,4.629,-0.097,0.424,0.771,-0.0348,-0.0135,0.015,0.867,1.577,1.803,-2.392,0.0062,0.598,nan,0.00,1,0.0000,0.533,0,0.158,2,0.767,0,yolo,0
1785546981.359,-2.556,-2.151,2.197,-0.277,-0.349,0.891,0.2874,4.718,-0.094,0.339,0.786,-0.0486,0.7890,-0.001,0.853,1.585,1.889,-2.500,0.0062,0.519,nan,0.00,1,0.0000,0.530,0,0.155,2,0.774,0,yolo,0
1785546981.383,-2.531,-2.192,2.118,-0.649,-0.293,0.723,0.2707,4.718,-0.094,0.339,0.786,-0.0322,-0.0189,-0.017,0.835,1.594,1.886,-2.485,0.0061,0.523,nan,0.00,1,0.0000,0.530,0,0.155,2,0.774,0,yolo,0
1785546981.415,-2.531,-2.192,2.118,-2.149,-0.308,0.761,0.2874,4.496,-0.075,0.282,0.749,-0.4361,1.9701,-0.017,0.835,1.594,1.913,-2.500,0.0061,0.457,nan,0.00,1,0.0000,0.422,0,0.153,1,0.779,0,yolo,0
1785546981.452,-2.467,-2.224,2.057,-1.025,-0.276,0.948,0.2707,4.496,-0.075,0.282,0.749,0.0268,-0.0178,-0.032,0.817,1.603,1.911,-2.500,0.0060,0.459,nan,0.00,1,0.0000,0.428,0,0.159,1,0.762,0,yolo,0
1785546981.499,-2.265,-2.256,1.998,-1.010,-0.244,1.088,0.2548,4.496,-0.075,0.282,0.749,0.0164,-0.0390,-0.042,0.796,1.611,1.909,-2.500,0.0060,0.462,nan,0.00,1,0.0000,0.428,0,0.159,1,0.762,0,yolo,0
1785546981.526,-2.173,-2.290,1.906,-2.510,-0.210,0.797,0.2715,4.342,-0.053,0.225,0.724,-0.2986,0.9175,-0.054,0.773,1.621,1.938,-2.500,0.0060,0.401,nan,0.00,1,0.0000,0.427,0,0.158,1,0.768,0,yolo,0
1785546981.554,-1.881,-2.316,1.823,-1.419,-0.149,0.711,0.2573,4.342,-0.053,0.225,0.724,0.0271,-0.0196,-0.062,0.754,1.631,1.936,-2.465,0.0059,0.402,nan,0.00,1,0.0000,0.532,0,0.157,2,0.771,0,yolo,0
1785546981.584,-1.881,-2.316,1.823,-1.419,-0.184,0.647,0.2573,4.342,-0.053,0.225,0.724,0.0271,-0.0196,-0.062,0.754,1.631,1.936,-2.500,0.0059,0.402,nan,0.00,1,0.0000,0.535,0,0.160,2,0.763,0,yolo,0
1785546981.621,-1.754,-2.333,1.763,-2.919,-0.167,0.470,0.2739,4.201,-0.026,0.167,0.700,-0.1837,0.4796,-0.071,0.754,1.640,1.966,-2.500,0.0058,0.338,nan,0.00,1,0.0000,0.535,0,0.160,2,0.763,0,yolo,0
1785546981.662,-1.621,-2.353,1.709,-2.054,-0.147,0.516,0.2604,4.201,-0.026,0.167,0.700,0.0140,0.0111,-0.078,0.765,1.648,1.965,-2.500,0.0058,0.340,nan,0.00,1,0.0000,0.821,0,0.211,3,0.762,0,yolo,0
1785546981.694,-1.411,-2.370,1.661,-1.936,-0.113,0.550,0.2614,4.201,-0.026,0.167,0.700,0.0089,0.0347,-0.083,0.789,1.658,1.964,-2.483,0.0058,0.341,nan,0.00,1,0.0000,0.646,0,0.164,3,0.778,0,yolo,0
1785546981.720,-1.218,-2.383,1.615,-3.436,-0.117,0.313,0.2781,4.087,0.004,0.102,0.681,-0.2972,0.6902,-0.087,0.815,1.667,1.999,-2.500,0.0057,0.272,nan,0.00,1,0.0000,0.646,0,0.164,3,0.778,0,yolo,0
1785546981.754,-1.218,-2.383,1.615,-2.460,-0.117,0.339,0.2700,4.087,0.004,0.102,0.681,0.0289,0.0000,-0.087,0.815,1.667,1.999,-2.500,0.0057,0.272,nan,0.00,1,0.0000,0.732,0,0.235,2,0.807,0,yolo,0
1785546981.786,-0.822,-2.397,1.582,-2.047,-0.103,0.358,0.2700,4.087,0.004,0.102,0.681,0.0298,0.0248,-0.086,0.839,1.677,1.999,-2.500,0.0057,0.273,nan,0.00,1,0.0000,0.539,0,0.164,2,0.832,0,yolo,0
1785546981.814,-0.633,-2.408,1.555,-3.547,-0.042,0.116,0.2866,3.878,0.038,0.041,0.646,-0.5184,1.0463,-0.086,0.849,1.686,1.976,-2.451,0.0057,0.203,nan,0.00,1,0.0000,0.539,0,0.164,2,0.832,0,yolo,0
1785546981.851,-0.265,-2.413,1.539,-2.088,-0.002,0.148,0.2700,3.878,0.038,0.041,0.646,0.0780,-0.0075,-0.081,0.841,1.694,1.976,-2.415,0.0057,0.204,nan,0.00,1,0.0000,0.460,0,0.200,0,0.837,0,yolo,0
1785546981.880,-0.265,-2.413,1.539,-2.088,-0.087,0.172,0.2699,3.878,0.038,0.041,0.646,0.0780,-0.0075,-0.081,0.841,1.694,1.976,-2.500,0.0056,0.204,nan,0.00,1,0.0000,0.460,0,0.200,0,0.788,0,yolo,0
1785546981.912,-0.067,-2.414,1.531,-3.588,0.067,-0.082,0.2865,3.684,0.079,-0.015,0.614,-0.3168,0.4743,-0.077,0.827,1.703,1.937,-2.347,0.0056,0.141,nan,0.00,1,0.0000,0.456,0,0.195,0,0.763,0,yolo,0
1785546981.943,0.210,-2.411,1.527,-2.415,0.100,-0.021,0.2699,3.684,0.079,-0.015,0.614,0.0861,-0.0205,-0.071,0.807,1.711,1.937,-2.310,0.0056,0.141,nan,0.00,1,0.0000,0.567,0,0.192,1,0.751,0,yolo,0
1785546981.979,0.425,-2.403,1.534,-2.088,0.113,0.025,0.2637,3.684,0.079,-0.015,0.614,0.0925,-0.0421,-0.064,0.785,1.719,1.937,-2.289,0.0056,0.140,nan,0.00,1,0.0000,0.678,0,0.190,2,0.731,0,yolo,0
1785546982.006,0.634,-2.392,1.532,-3.588,0.225,-0.415,0.2804,3.509,0.135,-0.099,0.585,-0.8960,1.3787,-0.056,0.774,1.727,1.902,-2.167,0.0056,0.049,nan,0.00,1,0.0000,0.678,0,0.190,2,0.731,0,yolo,0
1785546982.037,0.634,-2.392,1.532,-2.888,0.144,-0.388,0.2684,3.509,0.135,-0.099,0.585,0.1669,0.0000,-0.056,0.774,1.727,1.902,-2.248,0.0056,0.049,nan,0.00,1,0.0000,0.674,0,0.187,2,0.708,0,yolo,0
1785546982.074,0.984,-2.376,1.570,-4.388,0.278,-0.710,0.2850,3.339,0.171,-0.175,0.557,-0.4257,0.8198,-0.043,0.765,1.736,1.868,-2.098,0.0056,-0.033,nan,0.00,1,0.0000,0.670,0,0.183,2,0.691,0,yolo,0
1785546982.100,1.433,-2.350,1.638,-2.888,0.281,-0.739,0.2705,3.339,0.171,-0.175,0.557,0.1715,-0.0083,-0.028,0.756,1.744,1.868,-2.069,0.0056,-0.034,nan,0.00,1,0.0000,0.670,0,0.183,2,0.691,0,yolo,0
1785546982.131,1.693,-2.326,1.707,-2.061,0.275,-0.760,0.2704,3.339,0.171,-0.175,0.557,0.1856,-0.0119,-0.014,0.753,1.750,1.868,-2.051,0.0056,-0.034,nan,0.00,1,0.0000,0.679,0,0.191,2,0.668,0,yolo,0
1785546982.169,1.693,-2.326,1.707,-3.561,0.285,-0.984,0.2871,3.174,0.199,-0.244,0.529,-0.5493,1.1265,-0.014,0.753,1.750,1.835,-2.041,0.0056,-0.109,nan,0.00,1,0.0000,0.681,0,0.192,2,0.638,0,yolo,0
1785546982.194,1.904,-2.300,1.779,-2.322,0.306,-0.991,0.2731,3.174,0.199,-0.244,0.529,0.1830,-0.0036,0.003,0.749,1.758,1.835,-1.994,0.0056,-0.110,nan,0.00,1,0.0000,0.681,0,0.192,2,0.638,0,yolo,0
1785546982.225,2.153,-2.272,1.869,-1.769,0.311,-0.996,0.2726,3.174,0.199,-0.244,0.529,0.2009,-0.0177,0.021,0.735,1.765,1.835,-1.961,0.0056,-0.111,nan,0.00,1,0.0000,0.679,0,0.190,2,0.607,0,yolo,0
1785546982.272,2.327,-2.245,1.965,-3.269,0.375,-1.139,0.2892,3.032,0.223,-0.296,0.505,-0.2471,0.4271,0.038,0.717,1.771,1.806,-1.870,0.0056,-0.168,nan,0.00,1,0.0000,0.571,0,0.196,1,0.564,0,yolo,0
1785546982.303,2.647,-2.214,2.060,-1.769,0.355,-1.107,0.2744,3.032,0.223,-0.296,0.505,0.1721,-0.0184,0.057,0.699,1.777,1.806,-1.859,0.0057,-0.168,nan,0.00,1,0.0000,0.571,0,0.196,1,0.564,0,yolo,0
1785546982.334,2.647,-2.214,2.060,-1.423,0.290,-1.083,0.2744,3.032,0.223,-0.296,0.505,0.1721,-0.0184,0.057,0.699,1.777,1.806,-1.924,0.0057,-0.168,nan,0.00,1,0.0000,0.562,0,0.187,1,0.553,0,yolo,0
1785546982.366,2.809,-2.185,2.163,-2.923,0.370,-1.319,0.2910,2.877,0.243,-0.356,0.480,-0.9206,1.9871,0.077,0.678,1.783,1.775,-1.814,0.0057,-0.234,nan,0.00,1,0.0000,0.562,0,0.187,1,0.553,0,yolo,0
1785546982.397,3.112,-2.154,2.278,-1.423,0.364,-1.397,0.2760,2.877,0.243,-0.356,0.480,0.2249,-0.0306,0.100,0.647,1.788,1.775,-1.790,0.0057,-0.234,nan,0.00,1,0.0000,0.673,0,0.186,2,0.543,0,yolo,0
1785546982.428,3.238,-2.127,2.400,-0.248,0.351,-1.457,0.2747,2.877,0.243,-0.356,0.480,0.2450,-0.0603,0.120,0.618,1.793,1.775,-1.775,0.0057,-0.235,nan,0.00,1,0.0000,0.561,0,0.186,1,0.542,0,yolo,0
1785546982.461,3.257,-2.102,2.519,-1.748,0.513,-1.783,0.2914,2.682,0.265,-0.423,0.447,-0.2316,0.4422,0.138,0.591,1.798,1.705,-1.589,0.0058,-0.309,nan,0.00,1,0.0000,0.504,0,0.129,2,0.495,0,yolo,0
1785546982.492,3.426,-2.063,2.663,-0.248,0.483,-1.909,0.2785,2.682,0.265,-0.423,0.447,0.2057,-0.0290,0.158,0.562,1.803,1.704,-1.580,0.0058,-0.310,nan,0.00,1,0.0000,0.504,0,0.129,2,0.495,0,yolo,0
1785546982.523,3.426,-2.063,2.663,-0.172,0.431,-2.004,0.2785,2.682,0.265,-0.423,0.447,0.2057,-0.0290,0.158,0.562,1.803,1.704,-1.632,0.0058,-0.310,nan,0.00,1,0.0000,0.500,0,0.125,2,0.460,0,yolo,0
1785546982.555,3.431,-2.032,2.850,-1.672,0.594,-2.040,0.2952,2.452,0.288,-0.494,0.409,-0.4496,0.5288,0.178,0.529,1.808,1.638,-1.438,0.0058,-0.301,nan,0.00,1,0.0000,0.398,0,0.193,3,0.170,0,yolo,0
1785546982.586,3.599,-1.986,3.033,-0.172,0.553,-1.935,0.3017,2.452,0.288,-0.494,0.409,0.2081,0.4955,0.198,0.496,1.812,1.643,-1.433,0.0058,-0.291,nan,0.00,1,0.0000,0.799,0,0.196,3,0.155,0,yolo,0
1785546982.620,3.605,-1.943,3.204,0.324,0.512,-1.856,0.2994,2.452,0.288,-0.494,0.409,0.2278,0.4515,0.218,0.451,1.816,1.647,-1.432,0.0058,-0.283,nan,0.00,1,0.0000,0.689,0,0.240,2,0.156,0,yolo,0
1785546982.648,3.572,-1.906,3.358,0.056,1.597,-3.356,0.2966,4.000,0.564,0.000,0.233,-0.0000,0.3951,0.237,0.395,1.820,1.200,-0.309,0.0058,-0.274,nan,0.00,1,0.0000,0.689,0,0.240,2,0.156,1,track,0
1785546982.678,3.572,-1.906,3.358,-1.444,0.895,-4.856,0.2963,4.000,0.996,0.000,0.667,-0.0000,0.3951,0.237,0.395,1.820,1.464,-1.011,0.0058,-0.266,nan,0.00,1,0.0000,0.691,0,0.242,2,0.151,1,blueline,0
1785546982.712,3.708,-1.846,3.709,0.056,1.517,-6.356,0.2933,4.000,0.557,0.000,0.233,-0.0000,0.3332,0.251,0.333,1.824,1.200,-0.329,0.0058,-0.258,nan,0.00,1,0.0000,0.799,0,0.250,3,0.144,1,track,0
1785546982.740,3.680,-1.737,4.306,0.333,1.428,-7.856,0.2900,4.000,0.557,0.000,0.233,0.0060,0.2640,0.257,0.264,1.828,1.200,-0.308,0.0058,-0.250,nan,0.00,1,0.0000,0.799,0,0.250,3,0.144,0,track,0
1785546982.771,3.628,-1.650,5.007,-1.167,1.235,-9.356,0.2866,4.000,1.242,0.000,0.667,-0.0000,0.1963,0.259,0.196,1.832,1.250,-0.415,0.0058,-0.243,nan,0.00,1,0.0000,0.700,0,0.265,2,0.128,1,blueline,0
1785546982.806,3.628,-1.650,5.007,-2.667,1.321,-10.856,0.2864,4.000,2.000,0.000,0.667,-0.0000,0.1963,0.259,0.196,1.832,1.200,-0.329,0.0058,-0.236,nan,0.00,1,0.0000,0.750,0,0.326,3,0.117,1,track,0
1785546982.835,3.741,-1.587,5.878,-4.167,1.291,-12.000,0.2834,4.000,2.000,0.000,0.667,-0.0006,0.1324,0.259,0.132,1.837,1.200,-0.296,0.0058,-0.228,nan,0.00,1,0.0000,0.750,0,0.326,3,0.117,0,track,0
1785546982.865,4.122,-1.541,6.915,-5.667,0.576,-12.000,0.2811,4.000,0.982,0.000,0.667,-0.0000,0.0831,0.254,0.083,1.841,1.480,-0.965,0.0058,-0.222,nan,0.00,1,0.0000,0.750,0,0.323,3,0.117,1,blueline,0
1785546982.897,4.665,-1.577,8.076,-4.167,0.069,-11.924,0.2792,4.000,0.728,0.000,0.667,4.1888,0.0424,0.250,0.042,1.847,1.712,-1.508,0.0058,-0.215,nan,1.61,1,0.0561,0.600,1,0.264,1,0.119,0,blueline,0
1785546982.929,4.665,-1.577,8.076,-5.667,1.303,-12.000,0.2790,4.000,1.524,0.000,0.233,-4.1888,0.0424,0.250,0.042,1.847,1.200,-0.274,0.0058,-0.209,nan,0.00,1,0.2743,0.333,1,0.322,2,0.116,0,blueline,0
1785546982.964,5.015,-1.659,9.119,-7.167,1.210,-12.000,0.2776,4.000,1.198,0.000,0.667,-0.0000,0.0115,0.252,0.011,1.853,1.288,-0.448,0.0058,-0.202,nan,0.00,1,0.0000,0.375,0,0.317,3,0.209,1,track,0
1785546982.991,5.575,-1.616,10.240,-8.425,1.429,-13.500,0.2764,4.000,2.967,0.000,0.667,-0.0000,-0.0159,0.257,-0.016,1.859,1.200,-0.187,0.0058,-0.196,nan,8.00,1,0.8632,0.800,1,0.265,3,0.208,1,blueline,0
1785546983.025,6.364,-1.607,11.416,-6.925,1.455,-12.000,0.2757,4.000,0.146,0.000,0.233,-0.0000,-0.0372,0.263,-0.037,1.866,1.200,-0.152,0.0058,-0.190,nan,8.00,1,0.8527,0.700,1,0.274,2,0.218,1,track,0
