t,roll,pitch,yaw,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,d_lat,d_vert,vY,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,src_switch,source,gate
1785547033.821,3.217,-2.775,7.970,4.655,0.275,-4.069,0.2566,6.757,0.212,0.097,1.000,0.0400,0.0000,0.451,0.011,1.602,2.015,-2.500,0.0049,0.435,nan,0.00,1,0.0000,0.601,0,0.226,1,0.763,0,yolo,0
1785547033.847,2.626,-2.773,8.441,4.136,0.273,-2.569,0.2571,6.757,0.212,0.097,1.000,0.0441,0.0132,0.455,0.024,1.617,2.017,-2.500,0.0049,0.433,nan,0.00,1,0.0000,0.601,0,0.226,1,0.763,0,yolo,0
1785547033.884,2.626,-2.773,8.441,4.136,0.273,-1.799,0.2570,6.757,0.212,0.097,1.000,0.0441,0.0132,0.455,0.024,1.617,2.017,-2.500,0.0048,0.433,nan,0.00,1,0.0000,0.599,0,0.224,1,0.776,0,yolo,0
1785547033.926,1.642,-2.725,8.838,3.440,0.298,-1.799,0.2587,6.757,0.212,0.097,1.000,0.0604,0.0494,0.471,0.060,1.646,2.026,-2.427,0.0048,0.424,nan,0.00,1,0.0000,0.599,0,0.224,1,0.776,0,yolo,0
1785547033.958,1.642,-2.725,8.838,4.940,0.225,-0.974,0.2620,6.565,0.112,0.090,1.000,0.5672,0.1102,0.471,0.060,1.646,2.044,-2.500,0.0048,0.406,nan,0.00,1,0.0000,0.592,0,0.217,1,0.784,0,yolo,0
1785547033.989,1.065,-2.704,8.947,5.171,0.204,-0.974,0.2577,6.565,0.112,0.090,1.000,0.0663,0.0157,0.474,0.076,1.659,2.048,-2.500,0.0047,0.402,nan,0.00,1,0.0000,0.592,0,0.217,1,0.784,0,yolo,0
1785547034.025,0.472,-2.682,9.033,4.552,0.182,-0.974,0.2584,6.565,0.112,0.090,1.000,0.0648,0.0317,0.473,0.092,1.671,2.052,-2.500,0.0047,0.398,nan,0.00,1,0.0000,0.478,0,0.223,0,0.755,0,yolo,0
1785547034.065,-0.054,-2.661,9.137,6.052,0.161,0.515,0.2702,6.305,-0.057,0.078,1.000,1.6383,0.2755,0.467,0.111,1.684,2.079,-2.500,0.0046,0.371,nan,0.00,1,0.0000,0.593,0,0.218,1,0.734,0,yolo,0
1785547034.094,-0.054,-2.661,9.137,7.100,0.161,0.515,0.2578,6.305,-0.057,0.078,1.000,-0.0969,0.0000,0.467,0.111,1.684,2.079,-2.500,0.0046,0.371,nan,0.00,1,0.0000,0.593,0,0.218,1,0.734,0,yolo,0
1785547034.127,-0.916,-2.646,9.087,6.057,0.146,0.515,0.2586,6.305,-0.057,0.078,1.000,-0.1067,0.0181,0.457,0.129,1.694,2.080,-2.500,0.0046,0.370,nan,0.00,1,0.0000,0.588,0,0.213,1,0.684,0,yolo,0
1785547034.158,-1.573,-2.630,9.004,5.138,0.130,0.515,0.2594,6.305,-0.057,0.078,1.000,-0.1208,0.0337,0.443,0.144,1.705,2.081,-2.500,0.0045,0.369,nan,0.00,1,0.0000,0.587,0,0.212,1,0.663,0,yolo,0
1785547034.189,-1.573,-2.630,9.004,5.138,0.130,0.515,0.2593,6.305,-0.057,0.078,1.000,-0.1208,0.0337,0.443,0.144,1.705,2.081,-2.500,0.0045,0.369,nan,0.00,1,0.0000,0.586,0,0.211,1,0.649,0,yolo,0
1785547034.227,-2.174,-2.616,8.961,6.638,0.116,2.015,0.2674,5.955,-0.215,0.052,0.993,0.8081,0.1863,0.421,0.162,1.715,2.118,-2.500,0.0045,0.332,nan,0.00,1,0.0000,0.586,0,0.211,1,0.649,0,yolo,0
1785547034.266,-3.039,-2.614,8.721,6.992,0.114,2.077,0.2597,5.955,-0.215,0.052,0.993,-0.1523,0.0141,0.396,0.176,1.725,2.115,-2.500,0.0044,0.335,nan,0.00,1,0.0000,0.705,0,0.212,2,0.618,0,yolo,0
1785547034.298,-3.039,-2.614,8.721,6.992,0.114,2.077,0.2596,5.955,-0.215,0.052,0.993,-0.1523,0.0141,0.396,0.176,1.725,2.115,-2.500,0.0044,0.335,nan,0.00,1,0.0000,0.583,0,0.208,1,0.619,0,yolo,0
1785547034.333,-3.821,-2.614,8.483,5.655,0.114,2.077,0.2603,5.955,-0.215,0.052,0.993,-0.1812,0.0268,0.367,0.189,1.734,2.112,-2.500,0.0044,0.338,nan,0.00,1,0.0000,0.583,0,0.208,1,0.619,0,yolo,0
1785547034.376,-4.409,-2.615,8.292,7.155,0.115,3.154,0.2730,5.755,-0.315,0.022,0.959,1.0701,0.2847,0.334,0.201,1.742,2.141,-2.500,0.0043,0.309,nan,0.00,1,0.0000,0.692,0,0.201,2,0.621,0,yolo,0
1785547034.407,-5.246,-2.631,7.977,5.655,0.131,3.171,0.2606,5.755,-0.315,0.022,0.959,-0.2367,0.0078,0.296,0.208,1.751,2.135,-2.500,0.0043,0.315,nan,0.00,1,0.0000,0.578,0,0.203,1,0.616,0,yolo,0
1785547034.443,-5.246,-2.631,7.977,5.353,0.131,3.184,0.2605,5.755,-0.315,0.022,0.959,-0.2367,0.0078,0.296,0.208,1.751,2.135,-2.500,0.0043,0.315,nan,0.00,1,0.0000,0.578,0,0.203,1,0.616,0,yolo,0
1785547034.482,-5.861,-2.649,7.624,6.853,0.149,4.036,0.2772,5.547,-0.382,-0.020,0.924,0.7806,0.3936,0.253,0.218,1.759,2.174,-2.500,0.0042,0.276,nan,0.00,1,0.0000,0.803,0,0.199,3,0.642,0,yolo,0
1785547034.517,-6.451,-2.668,7.315,5.353,0.168,4.085,0.2623,5.547,-0.382,-0.020,0.924,-0.2542,0.0139,0.207,0.231,1.768,2.168,-2.500,0.0042,0.282,nan,0.00,1,0.0000,0.620,0,0.142,3,0.597,0,yolo,0
1785547034.547,-7.013,-2.693,6.956,3.853,0.193,4.122,0.2630,5.547,-0.382,-0.020,0.924,-0.3001,0.0263,0.161,0.244,1.776,2.162,-2.500,0.0042,0.288,nan,0.00,1,0.0000,0.620,0,0.142,3,0.597,0,yolo,0
1785547034.579,-7.013,-2.693,6.956,5.353,0.193,4.785,0.2797,5.384,-0.415,-0.071,0.897,0.4404,0.5441,0.161,0.244,1.776,2.200,-2.500,0.0042,0.233,nan,0.00,1,0.0000,0.519,0,0.144,2,0.612,0,yolo,0
1785547034.604,-7.409,-2.726,6.529,3.853,0.226,4.919,0.2641,5.384,-0.415,-0.071,0.897,-0.2306,0.0146,0.114,0.258,1.785,2.200,-2.500,0.0041,0.239,nan,0.00,1,0.0000,0.519,0,0.144,2,0.612,0,yolo,0
1785547034.646,-7.833,-2.766,6.044,2.353,0.266,5.019,0.2647,5.384,-0.415,-0.071,0.897,-0.2807,0.0267,0.064,0.271,1.794,2.200,-2.500,0.0041,0.246,nan,0.00,1,0.0000,0.614,0,0.136,3,0.609,0,yolo,0
1785547034.676,-8.054,-2.804,5.571,0.853,0.304,5.094,0.2650,5.384,-0.415,-0.071,0.897,-0.3265,0.0342,0.018,0.278,1.804,2.199,-2.500,0.0041,0.251,nan,0.00,1,0.0000,0.622,0,0.143,3,0.604,0,yolo,0
1785547034.706,-8.054,-2.804,5.571,2.353,0.304,5.281,0.2817,5.165,-0.405,-0.116,0.861,0.0466,0.4234,0.018,0.278,1.804,2.200,-2.500,0.0041,0.195,nan,0.00,1,0.0000,0.415,0,0.144,1,0.636,0,yolo,0
1785547034.737,-8.163,-2.844,5.044,0.853,0.344,5.193,0.2654,5.165,-0.405,-0.116,0.861,-0.1940,0.0064,-0.034,0.284,1.814,2.200,-2.500,0.0040,0.199,nan,0.00,1,0.0000,0.415,0,0.144,1,0.636,0,yolo,0
1785547034.765,-8.163,-2.844,5.044,0.163,0.344,5.127,0.2653,5.165,-0.405,-0.116,0.861,-0.1940,0.0064,-0.034,0.284,1.814,2.200,-2.500,0.0040,0.199,nan,0.00,1,0.0000,0.616,0,0.138,3,0.728,0,yolo,0
1785547034.805,-8.274,-2.887,4.424,-1.040,0.387,5.078,0.2654,5.165,-0.405,-0.116,0.861,-0.2528,0.0101,-0.092,0.288,1.828,2.200,-2.500,0.0040,0.204,nan,0.00,1,0.0000,0.882,0,0.176,4,0.747,0,yolo,0
1785547034.844,-8.113,-2.920,3.863,-1.000,0.420,4.811,0.2821,4.897,-0.351,-0.162,0.816,-0.1914,0.3902,-0.144,0.290,1.840,2.179,-2.500,0.0040,0.139,nan,0.00,1,0.0000,0.329,0,0.174,2,0.750,0,yolo,0
1785547034.875,-7.959,-2.950,3.321,-2.500,0.501,4.695,0.2667,4.897,-0.351,-0.162,0.816,-0.1575,0.0011,-0.191,0.291,1.853,2.179,-2.449,0.0040,0.141,nan,0.00,1,0.0000,0.329,0,0.174,2,0.750,0,yolo,0
1785547034.907,-7.959,-2.950,3.321,-2.956,0.450,4.607,0.2667,4.897,-0.351,-0.162,0.816,-0.1575,0.0011,-0.191,0.291,1.853,2.179,-2.500,0.0040,0.141,nan,0.00,1,0.0000,0.326,0,0.169,2,0.726,0,yolo,0
1785547034.938,-7.563,-2.963,2.815,-3.392,0.504,4.542,0.2662,4.897,-0.351,-0.162,0.816,-0.2028,-0.0044,-0.237,0.286,1.867,2.179,-2.459,0.0039,0.139,nan,0.00,1,0.0000,0.653,0,0.169,2,0.697,0,yolo,0
1785547034.967,-7.205,-2.966,2.383,-3.871,0.708,4.083,0.2829,4.609,-0.283,-0.193,0.768,-0.4711,0.5668,-0.272,0.283,1.878,2.122,-2.258,0.0039,0.082,nan,0.00,1,0.0000,0.653,0,0.169,2,0.697,0,yolo,0
1785547035.002,-7.205,-2.966,2.383,-4.951,0.602,3.991,0.2679,4.609,-0.283,-0.193,0.768,-0.1593,0.0000,-0.272,0.283,1.878,2.122,-2.363,0.0039,0.082,nan,0.00,1,0.0000,0.487,0,0.112,2,0.665,0,yolo,0
1785547035.032,-6.755,-2.935,1.958,-5.150,0.659,3.922,0.2673,4.609,-0.283,-0.193,0.768,-0.1950,-0.0102,-0.308,0.273,1.890,2.122,-2.275,0.0039,0.078,nan,0.00,1,0.0000,0.573,0,0.102,3,0.627,0,yolo,0
1785547035.063,-6.154,-2.906,1.563,-6.650,0.810,3.134,0.2840,4.389,-0.181,-0.251,0.731,-0.8886,0.8511,-0.340,0.263,1.902,2.078,-2.096,0.0039,-0.008,nan,0.00,1,0.0000,0.573,0,0.102,3,0.627,0,yolo,0
1785547035.094,-5.465,-2.854,1.262,-6.885,0.790,3.132,0.2694,4.389,-0.181,-0.251,0.731,-0.1394,-0.0106,-0.365,0.252,1.912,2.078,-2.065,0.0039,-0.014,nan,0.00,1,0.0000,0.241,0,0.106,2,0.610,0,yolo,0
1785547035.126,-5.465,-2.854,1.262,-6.885,0.685,3.130,0.2694,4.389,-0.181,-0.251,0.731,-0.1394,-0.0106,-0.365,0.252,1.912,2.078,-2.170,0.0039,-0.014,nan,0.00,1,0.0000,0.491,0,0.116,2,0.591,0,yolo,0
1785547035.162,-4.746,-2.809,0.980,-6.540,0.699,3.129,0.2687,4.389,-0.181,-0.251,0.731,-0.1602,-0.0236,-0.386,0.239,1.922,2.078,-2.110,0.0039,-0.020,nan,0.00,1,0.0000,0.494,0,0.119,2,0.577,0,yolo,0
1785547035.192,-4.054,-2.758,0.675,-8.040,0.797,2.054,0.2854,4.183,-0.079,-0.295,0.697,-0.6995,0.5059,-0.401,0.225,1.932,2.037,-1.961,0.0039,-0.087,nan,0.00,1,0.0000,0.494,0,0.119,2,0.577,0,yolo,0
1785547035.224,-4.054,-2.758,0.675,-8.287,0.707,1.842,0.2716,4.183,-0.079,-0.295,0.697,-0.1096,0.0000,-0.401,0.225,1.932,2.037,-2.051,0.0039,-0.087,nan,0.00,1,0.0000,0.500,0,0.125,2,0.571,0,yolo,0
1785547035.263,-3.348,-2.702,0.366,-7.770,0.715,1.683,0.2711,4.183,-0.079,-0.295,0.697,-0.1203,-0.0078,-0.411,0.217,1.942,2.037,-1.987,0.0040,-0.093,nan,0.00,1,0.0000,0.502,0,0.127,2,0.567,0,yolo,0
1785547035.297,-2.434,-2.633,0.205,-6.993,0.677,1.564,0.2706,4.183,-0.079,-0.295,0.697,-0.1279,-0.0198,-0.419,0.205,1.950,2.037,-1.956,0.0040,-0.099,nan,0.00,1,0.0000,0.512,0,0.137,2,0.565,0,yolo,0
1785547035.327,-1.614,-2.567,0.051,-8.493,0.753,0.465,0.2872,3.931,0.036,-0.331,0.655,-0.8258,0.4251,-0.421,0.193,1.957,1.986,-1.814,0.0040,-0.156,nan,0.00,1,0.0000,0.512,0,0.137,2,0.565,0,yolo,0
1785547035.360,-0.695,-2.490,-0.008,-7.674,0.673,0.379,0.2721,3.931,0.036,-0.331,0.655,-0.0452,-0.0225,-0.418,0.171,1.962,1.986,-1.818,0.0040,-0.161,nan,0.00,1,0.0000,0.414,0,0.142,1,0.561,0,yolo,0
1785547035.385,-0.695,-2.490,-0.008,-7.674,0.600,0.314,0.2721,3.931,0.036,-0.331,0.655,-0.0452,-0.0225,-0.418,0.171,1.962,1.986,-1.890,0.0040,-0.161,nan,0.00,1,0.0000,0.414,0,0.142,1,0.561,0,yolo,0
1785547035.420,0.106,-2.428,-0.013,-6.754,0.550,0.266,0.2714,3.931,0.036,-0.331,0.655,-0.0384,-0.0404,-0.411,0.153,1.967,1.986,-1.877,0.0040,-0.165,nan,0.00,1,0.0000,0.420,0,0.149,1,0.568,0,yolo,0
1785547035.452,0.826,-2.368,-0.039,-8.254,0.630,-0.852,0.2881,3.670,0.144,-0.364,0.612,-1.1030,0.4567,-0.399,0.137,1.972,1.934,-1.738,0.0041,-0.210,nan,0.00,1,0.0000,0.425,0,0.156,1,0.577,0,yolo,0
1785547035.495,1.794,-2.299,0.037,-6.798,0.554,-0.974,0.2737,3.670,0.144,-0.364,0.612,0.0831,-0.0250,-0.380,0.112,1.975,1.934,-1.744,0.0041,-0.212,nan,0.00,1,0.0000,0.579,0,0.204,1,0.598,0,yolo,0
1785547035.521,1.794,-2.299,0.037,-6.798,0.508,-1.067,0.2737,3.670,0.144,-0.364,0.612,0.0831,-0.0250,-0.380,0.112,1.975,1.934,-1.790,0.0041,-0.212,nan,0.00,1,0.0000,0.579,0,0.204,1,0.598,0,yolo,0
1785547035.557,2.546,-2.246,0.173,-5.657,0.458,-1.136,0.2726,3.670,0.144,-0.364,0.612,0.1057,-0.0531,-0.357,0.084,1.977,1.934,-1.789,0.0041,-0.213,nan,0.00,1,0.0000,0.581,0,0.206,1,0.635,0,yolo,0
1785547035.586,3.161,-2.201,0.283,-7.157,0.555,-2.057,0.2852,3.383,0.247,-0.391,0.564,-0.6822,0.2012,-0.331,0.065,1.980,1.877,-1.646,0.0041,-0.247,nan,0.00,1,0.0000,0.581,0,0.206,1,0.635,0,yolo,0
1785547035.620,3.161,-2.201,0.283,-7.129,0.526,-2.036,0.2762,3.383,0.247,-0.391,0.564,0.0995,0.0000,-0.331,0.065,1.980,1.877,-1.675,0.0042,-0.247,nan,0.00,1,0.0000,0.575,0,0.200,1,0.634,0,yolo,0
1785547035.656,3.994,-2.154,0.485,-5.782,0.478,-2.021,0.2754,3.383,0.247,-0.391,0.564,0.1299,-0.0218,-0.301,0.043,1.981,1.877,-1.676,0.0042,-0.246,nan,0.00,1,0.0000,0.693,0,0.202,2,0.651,0,yolo,0
1785547035.700,4.609,-2.118,0.707,-7.282,0.678,-2.963,0.2913,3.093,0.343,-0.429,0.515,-0.8747,0.2982,-0.267,0.017,1.982,1.780,-1.439,0.0042,-0.286,nan,0.00,1,0.0000,0.811,0,0.204,3,0.656,0,yolo,0
1785547035.727,5.289,-2.078,0.927,-5.782,0.629,-3.014,0.2771,3.093,0.343,-0.429,0.515,0.1794,-0.0230,-0.233,-0.006,1.983,1.781,-1.448,0.0042,-0.283,nan,0.00,1,0.0000,0.811,0,0.204,3,0.656,0,yolo,0
1785547035.758,5.838,-2.043,1.213,-4.582,0.583,-3.052,0.2758,3.093,0.343,-0.429,0.515,0.2130,-0.0563,-0.199,-0.039,1.983,1.783,-1.461,0.0043,-0.281,nan,0.00,1,0.0000,0.811,0,0.204,3,0.656,0,yolo,0
1785547035.789,5.838,-2.043,1.213,-4.582,0.571,-3.080,0.2758,3.093,0.343,-0.429,0.515,0.2130,-0.0563,-0.199,-0.039,1.983,1.783,-1.472,0.0043,-0.281,nan,0.00,1,0.0000,0.807,0,0.201,3,0.637,0,yolo,0
1785547035.820,6.333,-2.014,1.522,-6.082,1.012,-3.917,0.2909,2.690,0.408,-0.457,0.448,-0.8057,0.2492,-0.158,-0.074,1.984,1.593,-1.002,0.0043,-0.315,nan,0.00,1,0.0000,0.700,0,0.208,2,0.633,0,yolo,0
1785547035.851,6.333,-2.014,1.522,-5.149,1.005,-4.113,0.2797,2.690,0.408,-0.457,0.448,0.1685,0.0000,-0.158,-0.074,1.984,1.593,-1.008,0.0044,-0.315,nan,0.00,1,0.0000,0.700,0,0.208,2,0.633,0,yolo,0
1785547035.883,7.064,-1.939,1.935,-3.686,0.922,-4.260,0.2782,2.690,0.408,-0.457,0.448,0.2140,-0.0414,-0.112,-0.115,1.984,1.594,-1.017,0.0044,-0.312,nan,0.00,1,0.0000,0.683,0,0.194,2,0.618,0,yolo,0
1785547035.915,7.543,-1.892,2.313,-5.186,1.155,-4.632,0.2733,2.459,0.469,-0.487,0.410,-1.3951,-0.1491,-0.072,-0.149,1.983,1.480,-0.737,0.0044,-0.303,nan,0.00,1,0.0000,0.683,0,0.194,2,0.618,0,yolo,0
1785547035.944,8.028,-1.838,2.710,-3.686,1.089,-4.473,0.2722,2.459,0.469,-0.487,0.410,0.2904,-0.1727,-0.031,-0.173,1.983,1.483,-0.749,0.0044,-0.294,nan,0.00,1,0.0000,0.694,0,0.203,2,0.612,0,yolo,0
1785547035.980,8.365,-1.793,3.107,-2.186,1.034,-4.353,0.2714,2.459,0.469,-0.487,0.410,0.3333,-0.1894,0.012,-0.189,1.983,1.485,-0.759,0.0044,-0.285,nan,0.00,1,0.0000,0.600,0,0.252,1,0.211,0,yolo,0
1785547036.011,8.565,-1.752,3.487,-3.686,1.703,-5.853,0.2707,4.000,3.065,0.000,0.667,-0.0000,-0.2039,0.057,-0.204,1.983,1.200,-0.049,0.0044,-0.277,nan,8.00,1,0.8019,0.700,1,0.255,2,0.206,1,blueline,0
1785547036.043,8.909,-1.667,3.960,-2.186,0.951,-7.353,0.2704,4.000,0.991,0.000,0.667,4.1888,-0.2090,0.100,-0.209,1.982,1.467,-0.716,0.0044,-0.268,nan,0.00,1,0.0000,0.600,0,0.257,1,0.206,0,blueline,0
1785547036.073,8.909,-1.667,3.960,-3.686,0.947,-8.853,0.2702,4.000,0.991,0.000,0.667,0.0000,-0.2090,0.100,-0.209,1.982,1.469,-0.720,0.0044,-0.260,nan,0.00,1,0.0000,0.600,0,0.257,1,0.206,0,blueline,0
1785547036.104,9.234,-1.697,4.692,-4.766,1.173,-10.353,0.2702,4.000,1.079,0.000,0.667,-2.4568,-0.2085,0.136,-0.208,1.983,1.393,-0.524,0.0044,-0.252,nan,0.00,1,0.0000,0.600,0,0.260,1,0.201,0,blueline,0
1785547036.134,9.683,-1.748,5.673,-4.317,1.391,-11.853,0.2703,4.000,1.144,0.000,0.667,-1.8136,-0.2092,0.167,-0.209,1.985,1.336,-0.357,0.0044,-0.245,nan,0.00,1,0.0000,0.600,0,0.262,1,0.201,0,blueline,0
1785547036.165,10.083,-1.798,6.791,-3.917,1.409,-12.000,0.2703,4.000,1.113,0.000,0.667,0.8600,-0.2122,0.199,-0.212,1.988,1.363,-0.390,0.0044,-0.237,nan,0.00,1,0.0000,0.500,0,0.265,0,0.199,0,blueline,0
1785547036.197,10.083,-1.798,6.791,-3.917,1.394,-12.000,0.2701,4.000,1.113,0.000,0.667,0.0000,-0.2122,0.199,-0.212,1.988,1.363,-0.404,0.0044,-0.230,nan,0.00,1,0.0000,0.500,0,0.265,0,0.199,0,blueline,0
1785547036.229,10.435,-1.857,7.883,-3.565,1.516,-12.000,0.2700,4.000,1.122,0.000,0.667,-0.2388,-0.2166,0.233,-0.217,1.992,1.356,-0.341,0.0044,-0.223,nan,0.00,1,0.0000,0.500,0,0.269,0,0.198,0,blueline,0
1785547036.259,10.768,-1.915,8.942,-3.232,1.796,-12.000,0.2698,4.000,1.200,0.000,0.667,-1.0860,-0.2219,0.268,-0.222,1.997,1.287,-0.119,0.0044,-0.217,nan,0.00,1,0.0000,0.581,0,0.206,1,0.649,0,blueline,0
1785547036.290,11.010,-1.941,9.850,-2.990,1.888,-12.000,0.2696,4.000,1.212,0.000,0.667,-0.3278,-0.2270,0.300,-0.227,2.003,1.276,-0.052,0.0044,-0.210,nan,0.00,1,0.0000,0.600,0,0.262,1,0.656,0,blueline,0
1785547036.321,11.215,-1.960,10.689,-1.490,0.388,-10.500,0.2694,4.000,0.128,0.000,0.667,4.1888,-0.2312,0.330,-0.231,2.008,2.000,-1.826,0.0044,-0.204,nan,-8.00,1,-0.3121,0.700,1,0.267,2,0.674,0,blueline,0
1785547036.349,11.324,-2.070,11.468,0.010,0.278,-9.000,0.2692,4.000,0.128,0.000,0.667,0.0346,-0.2351,0.364,-0.235,2.014,2.000,-1.792,0.0044,-0.198,nan,-8.00,1,-0.3121,0.700,1,0.267,2,0.674,0,blueline,0
1785547036.384,11.314,-2.182,12.107,1.510,1.516,-7.500,0.2688,4.000,-0.892,0.000,0.667,4.1888,-0.2383,0.404,-0.238,2.020,1.562,-0.667,0.0044,-0.192,nan,-8.00,1,-1.1461,0.500,1,0.278,0,0.708,0,blueline,0
1785547036.414,11.201,-2.175,12.621,0.010,2.438,-9.000,0.2855,17.671,6.624,-4.779,1.000,-0.0000,-0.0000,0.447,-0.241,2.027,1.200,0.263,0.0044,-2.728,nan,0.00,1,0.0000,0.667,0,0.341,2,0.203,1,yolo,0
1785547036.447,11.170,-2.094,13.205,-1.490,2.393,-10.500,0.3022,17.671,6.624,-4.779,1.000,0.0414,-0.0056,0.488,-0.247,2.034,1.200,0.300,0.0044,-2.758,nan,0.00,1,0.0000,0.667,0,0.341,2,0.203,0,yolo,0
1785547036.478,9.642,-1.469,-0.401,-2.990,0.893,-12.000,0.3188,17.671,6.624,-4.779,1.000,1.6171,0.0993,2.064,-0.142,0.149,1.200,-2.000,0.0044,-3.148,nan,0.00,1,0.0000,0.500,0,0.346,0,0.207,0,yolo,0
1785547036.513,10.224,-0.156,-7.008,-3.776,-0.607,-12.000,0.3355,17.636,6.275,-4.751,1.000,2.9539,2.0000,3.347,-0.049,-2.075,1.200,-2.500,0.0044,-3.514,nan,0.00,1,0.0000,0.500,0,0.348,0,0.206,0,yolo,0
1785547036.538,10.766,1.061,-11.651,-3.234,-2.107,-12.000,0.3371,17.636,6.275,-4.751,1.000,2.1753,0.0601,4.490,0.011,-4.406,1.200,-2.500,0.0044,-3.821,nan,0.00,1,0.0000,0.500,0,0.348,0,0.206,0,yolo,0
1785547036.570,10.778,1.053,-11.595,-3.222,-3.553,-12.000,0.3371,17.636,6.275,-4.751,1.000,2.2056,0.0599,4.520,0.011,-4.442,1.200,-2.500,0.0044,-3.817,nan,0.00,1,0.0000,0.583,0,0.349,1,0.207,0,yolo,0
1785547036.597,11.135,-0.002,-8.033,-1.722,-2.498,-12.000,0.3204,17.642,5.910,-4.736,1.000,4.9324,-2.0000,6.339,-0.056,-6.518,1.200,-2.500,0.0044,-3.504,nan,0.00,1,0.0000,0.750,0,0.357,3,0.190,0,yolo,0
1785547036.640,11.342,-0.205,-7.822,-0.222,-2.295,-12.000,0.3244,17.642,5.910,-4.736,1.000,1.6662,-0.2290,6.437,-0.285,-6.493,1.200,-2.500,0.0044,-3.418,nan,0.00,1,0.0000,0.667,0,0.379,2,0.163,0,yolo,0
1785547036.666,11.342,-0.205,-7.822,1.278,-2.295,-12.000,0.3244,17.642,5.910,-4.736,1.000,1.6662,-0.2290,6.437,-0.285,-6.493,1.200,-2.500,0.0044,-3.418,nan,0.00,1,0.0000,0.667,0,0.379,2,0.163,0,yolo,0
1785547036.696,11.384,-0.565,-6.976,-0.222,-1.935,-12.000,0.3078,17.420,6.237,-4.746,1.000,-2.6876,-1.2602,6.618,-0.437,-6.391,1.200,-2.500,0.0044,-3.250,nan,0.00,1,0.0000,0.333,0,0.379,2,0.168,0,yolo,0
1785547036.731,11.431,-1.018,-5.557,1.278,-1.482,-12.000,0.3244,17.420,6.237,-4.746,1.000,2.6075,-0.0817,6.864,-0.518,-6.214,1.200,-2.500,0.0044,-3.106,nan,0.00,1,0.0000,0.333,0,0.379,2,0.168,0,yolo,0
1785547036.759,11.280,-1.364,-4.446,2.778,-1.136,-12.000,0.3275,17.420,6.237,-4.746,1.000,2.8160,-0.1622,7.072,-0.599,-6.066,1.200,-2.500,0.0044,-3.019,nan,0.00,1,0.0000,0.750,0,0.379,3,0.282,0,yolo,0
1785547036.795,11.280,-1.364,-4.446,1.278,-1.136,-12.000,0.3108,17.070,6.750,-4.760,1.000,-8.3841,-1.1683,7.072,-0.599,-6.066,1.200,-2.500,0.0044,-2.941,nan,0.00,1,0.0000,0.350,0,0.311,2,0.518,0,yolo,0
1785547036.822,10.971,-1.667,-3.369,2.778,-0.833,-12.000,0.3275,17.070,6.750,-4.760,1.000,3.9213,-0.0826,7.273,-0.681,-5.917,1.200,-2.500,0.0044,-2.891,nan,0.00,1,0.0000,0.350,0,0.311,2,0.518,0,yolo,0
1785547036.853,10.666,-1.957,-2.200,4.278,-0.543,-12.000,0.3257,17.070,6.750,-4.760,1.000,4.1258,-0.1882,7.478,-0.787,-5.749,1.200,-2.500,0.0044,-2.844,nan,0.00,1,0.0000,0.750,0,0.379,3,0.274,0,yolo,0
1785547036.883,10.666,-1.957,-2.200,5.778,-0.543,-12.000,0.3257,17.070,6.750,-4.760,1.000,4.1258,-0.1882,7.478,-0.787,-5.749,1.200,-2.500,0.0044,-2.844,nan,0.00,1,0.0000,0.750,0,0.379,3,0.274,0,yolo,0
1785547036.914,10.266,-2.164,-1.253,4.278,-0.336,-12.000,0.3091,15.710,6.298,-4.404,1.000,-0.7437,-2.0000,7.642,-0.881,-5.609,1.200,-2.500,0.0044,-2.616,nan,0.00,1,0.0000,0.833,0,0.375,4,0.279,0,yolo,0
1785547036.940,9.717,-2.370,-0.299,5.778,-0.130,-13.500,0.3257,15.710,6.298,-4.404,1.000,4.1938,-0.1132,7.807,-0.995,-5.464,1.200,-2.500,0.0044,-2.626,nan,8.00,1,0.4874,0.833,1,0.366,4,0.191,0,yolo,0
1785547036.977,9.145,-2.556,0.831,7.278,0.056,-15.000,0.3223,15.710,6.298,-4.404,1.000,4.3707,-0.2341,7.984,-1.115,-5.290,1.200,-2.500,0.0044,-2.644,nan,8.00,1,0.5123,0.750,1,0.360,3,0.200,0,yolo,0
1785547037.015,8.349,-2.753,2.225,5.778,0.253,-13.500,0.3056,14.999,5.780,-4.188,1.000,1.2124,-0.3806,8.185,-1.241,-5.072,1.200,-2.500,0.0044,-2.580,nan,0.00,1,0.5752,0.300,1,0.296,1,0.750,0,yolo,0
1785547037.061,7.710,-2.909,3.568,7.278,0.409,-12.000,0.2889,14.999,5.780,-4.188,1.000,3.6541,-0.1138,8.369,-1.355,-4.855,1.200,-2.500,0.0044,-2.609,nan,0.00,1,0.7174,0.175,1,0.302,2,0.743,0,yolo,0
1785547037.086,7.710,-2.909,3.568,8.778,0.409,-13.500,0.2723,14.999,5.780,-4.188,1.000,3.6541,-0.1138,8.369,-1.355,-4.855,1.200,-2.500,0.0044,-2.609,nan,8.00,1,0.8079,0.700,1,0.302,2,0.743,0,yolo,0
