t,roll,pitch,yaw,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,d_lat,d_vert,vY,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,src_switch,source,gate
1785547059.369,9.171,-1.907,5.517,1.586,0.768,-5.072,0.2731,7.183,0.638,1.087,1.000,0.2681,0.0110,0.353,1.073,1.460,1.200,-1.139,0.0055,1.413,nan,0.00,1,0.0000,0.475,0,0.219,1,0.848,0,yolo,0
1785547059.405,9.171,-1.907,5.517,2.027,0.705,-5.072,0.2731,7.183,0.638,1.087,1.000,0.2681,0.0110,0.353,1.073,1.460,1.200,-1.202,0.0055,1.413,nan,0.00,1,0.0000,0.475,0,0.219,1,0.848,0,yolo,0
1785547059.446,8.992,-1.903,6.005,2.232,0.755,-4.400,0.2730,6.967,0.536,1.033,1.000,0.6136,0.5882,0.403,1.071,1.468,1.200,-1.148,0.0055,1.334,nan,0.00,1,0.0000,0.351,0,0.211,0,0.842,0,yolo,0
1785547059.475,8.779,-1.904,6.476,3.732,0.803,-4.400,0.2728,6.967,0.536,1.033,1.000,0.3549,-0.0101,0.450,1.061,1.475,1.200,-1.100,0.0055,1.333,nan,0.00,1,0.0000,0.351,0,0.211,0,0.842,0,yolo,0
1785547059.507,8.426,-1.886,6.863,5.232,0.811,-4.400,0.2726,6.967,0.536,1.033,1.000,0.3937,-0.0224,0.489,1.049,1.482,1.200,-1.075,0.0055,1.329,nan,0.00,1,0.0000,0.350,0,0.208,0,0.828,0,yolo,0
1785547059.536,7.949,-1.861,7.211,5.501,0.804,-4.400,0.2722,6.967,0.536,1.033,1.000,0.4265,-0.0355,0.522,1.036,1.488,1.200,-1.057,0.0055,1.323,nan,0.00,1,0.0000,0.351,0,0.210,0,0.827,0,yolo,0
1785547059.571,7.451,-1.836,7.575,6.596,0.722,-3.560,0.2818,6.712,0.418,0.959,1.000,0.9838,1.0311,0.551,1.022,1.495,1.231,-1.114,0.0055,1.219,nan,0.00,1,0.0000,0.351,0,0.210,0,0.827,0,yolo,0
1785547059.606,7.451,-1.836,7.575,7.124,0.655,-3.560,0.2719,6.712,0.418,0.959,1.000,0.3061,0.0000,0.551,1.022,1.495,1.231,-1.182,0.0055,1.219,nan,0.00,1,0.0000,0.351,0,0.210,0,0.819,0,yolo,0
1785547059.644,6.069,-1.775,8.223,6.583,0.682,-3.560,0.2711,6.712,0.418,0.959,1.000,0.3534,-0.0355,0.598,0.987,1.508,1.245,-1.093,0.0055,1.205,nan,0.00,1,0.0000,0.351,0,0.210,0,0.811,0,yolo,0
1785547059.672,6.069,-1.775,8.223,6.583,0.607,-3.560,0.2711,6.712,0.418,0.959,1.000,0.3534,-0.0355,0.598,0.987,1.508,1.245,-1.168,0.0055,1.205,nan,0.00,1,0.0000,0.347,0,0.204,0,0.815,0,yolo,0
1785547059.706,5.417,-1.745,8.548,6.885,0.376,-2.636,0.2708,6.524,0.300,0.889,1.000,0.7886,0.7021,0.615,0.971,1.514,1.339,-1.369,0.0055,1.111,nan,0.00,1,0.0000,0.347,0,0.203,0,0.814,0,yolo,0
1785547059.744,4.772,-1.732,8.792,8.004,0.373,-2.636,0.2705,6.524,0.300,0.889,1.000,0.3140,-0.0124,0.627,0.959,1.520,1.343,-1.360,0.0055,1.107,nan,0.00,1,0.0000,0.468,0,0.210,0,0.770,0,yolo,0
1785547059.783,3.729,-1.702,9.072,7.056,0.356,-2.636,0.2702,6.524,0.300,0.889,1.000,0.3193,-0.0283,0.632,0.943,1.527,1.350,-1.346,0.0055,1.100,nan,0.00,1,0.0000,0.468,0,0.210,0,0.770,0,yolo,0
1785547059.821,3.729,-1.702,9.072,8.556,0.076,-1.331,0.2787,6.469,0.150,0.813,1.000,1.4736,0.8650,0.632,0.943,1.527,1.437,-1.626,0.0055,1.013,nan,0.00,1,0.0000,0.468,0,0.210,0,0.770,0,yolo,0
1785547059.851,2.963,-1.676,9.339,8.838,0.077,-1.331,0.2700,6.469,0.150,0.813,1.000,0.1622,-0.0093,0.632,0.934,1.533,1.441,-1.599,0.0055,1.009,nan,0.00,1,0.0000,0.582,0,0.207,1,0.755,0,yolo,0
1785547059.885,1.967,-1.678,9.485,7.684,0.094,-1.331,0.2698,6.469,0.150,0.813,1.000,0.1535,-0.0179,0.623,0.925,1.538,1.443,-1.584,0.0055,1.007,nan,0.00,1,0.0000,0.578,0,0.203,1,0.817,0,yolo,0
1785547059.910,1.967,-1.678,9.485,7.684,0.041,-1.331,0.2698,6.469,0.150,0.813,1.000,0.1535,-0.0179,0.623,0.925,1.538,1.443,-1.637,0.0055,1.007,nan,0.00,1,0.0000,0.578,0,0.203,1,0.817,0,yolo,0
1785547059.938,1.130,-1.666,9.585,6.631,0.046,-1.331,0.2696,6.469,0.150,0.813,1.000,0.1417,-0.0279,0.611,0.915,1.543,1.446,-1.620,0.0055,1.004,nan,0.00,1,0.0000,0.594,0,0.219,1,0.849,0,yolo,0
1785547059.975,0.395,-1.661,9.725,5.579,0.062,-1.331,0.2696,6.469,0.150,0.813,1.000,0.1244,-0.0389,0.594,0.904,1.548,1.448,-1.600,0.0055,1.002,nan,0.00,1,0.0000,0.580,0,0.205,1,0.869,0,yolo,0
1785547060.004,-0.185,-1.653,9.852,7.079,-0.339,0.169,0.2863,6.268,-0.088,0.657,1.000,1.4042,0.9797,0.576,0.894,1.553,1.612,-1.992,0.0054,0.838,nan,0.00,1,0.0000,0.580,0,0.205,1,0.869,0,yolo,0
1785547060.037,-0.185,-1.653,9.852,8.579,-0.385,0.808,0.2696,6.268,-0.088,0.657,1.000,0.0169,0.0000,0.576,0.894,1.553,1.612,-2.039,0.0053,0.838,nan,0.00,1,0.0000,0.580,0,0.205,1,0.851,0,yolo,0
1785547060.074,-1.267,-1.708,9.769,8.156,-0.286,0.808,0.2694,6.268,-0.088,0.657,1.000,-0.0133,-0.0120,0.546,0.882,1.557,1.604,-1.994,0.0052,0.846,nan,0.00,1,0.0000,0.580,0,0.205,1,0.851,0,yolo,0
1785547060.115,-2.091,-1.735,9.653,6.792,-0.244,0.808,0.2694,6.268,-0.088,0.657,1.000,-0.0423,-0.0221,0.517,0.872,1.560,1.600,-1.979,0.0051,0.850,nan,0.00,1,0.0000,0.582,0,0.207,1,0.834,0,yolo,0
1785547060.143,-2.819,-1.761,9.573,8.292,-0.430,2.308,0.2711,6.149,-0.268,0.558,1.000,1.0885,0.5420,0.484,0.862,1.564,1.691,-2.191,0.0051,0.759,nan,0.00,1,0.0000,0.580,0,0.205,1,0.830,0,yolo,0
1785547060.178,-2.819,-1.761,9.573,9.677,-0.468,2.498,0.2694,6.149,-0.268,0.558,1.000,-0.0963,0.0000,0.484,0.862,1.564,1.691,-2.229,0.0050,0.759,nan,0.00,1,0.0000,0.580,0,0.205,1,0.830,0,yolo,0
1785547060.207,-3.761,-1.824,9.366,8.177,-0.352,2.498,0.2696,6.149,-0.268,0.558,1.000,-0.1381,-0.0107,0.442,0.851,1.568,1.680,-2.176,0.0049,0.770,nan,0.00,1,0.0000,0.596,0,0.221,1,0.810,0,yolo,0
1785547060.238,-4.643,-1.878,9.091,6.677,-0.257,2.498,0.2699,6.149,-0.268,0.558,1.000,-0.1832,-0.0207,0.397,0.841,1.572,1.671,-2.135,0.0048,0.779,nan,0.00,1,0.0000,0.596,0,0.221,1,0.810,0,yolo,0
1785547060.270,-5.341,-1.924,8.859,8.177,-0.407,3.998,0.2789,5.647,-0.393,0.468,0.941,1.0975,0.6552,0.349,0.832,1.576,1.758,-2.331,0.0048,0.692,nan,0.00,1,0.0000,0.591,0,0.216,1,0.815,0,yolo,0
1785547060.307,-5.341,-1.924,8.859,8.147,-0.444,4.183,0.2700,5.647,-0.393,0.468,0.941,-0.1800,0.0000,0.349,0.832,1.576,1.758,-2.368,0.0047,0.692,nan,0.00,1,0.0000,0.591,0,0.216,1,0.815,0,yolo,0
1785547060.333,-6.263,-2.011,8.489,6.647,-0.286,4.192,0.2704,5.647,-0.393,0.468,0.941,-0.2358,-0.0121,0.293,0.820,1.581,1.744,-2.296,0.0046,0.706,nan,0.00,1,0.0000,0.712,0,0.218,2,0.826,0,yolo,0
1785547060.370,-6.964,-2.090,8.046,7.036,-0.410,5.559,0.2871,5.530,-0.546,0.332,0.922,1.2011,0.8138,0.237,0.808,1.586,1.853,-2.500,0.0046,0.597,nan,0.00,1,0.0000,0.712,0,0.218,2,0.826,0,yolo,0
1785547060.411,-7.687,-2.197,7.565,6.313,-0.260,5.386,0.2704,5.530,-0.546,0.332,0.922,-0.3294,-0.0150,0.181,0.793,1.591,1.836,-2.457,0.0045,0.614,nan,0.00,1,0.0000,0.349,0,0.207,2,0.841,0,yolo,0
1785547060.442,-8.365,-2.300,7.012,4.813,-0.070,5.256,0.2537,5.530,-0.546,0.332,0.922,-0.3923,-0.0289,0.118,0.779,1.598,1.820,-2.370,0.0044,0.630,nan,0.00,1,0.0000,0.576,0,0.201,1,0.816,0,yolo,0
1785547060.467,-8.365,-2.300,7.012,4.505,-0.125,5.158,0.2511,5.530,-0.546,0.332,0.922,-0.3923,-0.0289,0.118,0.779,1.598,1.820,-2.425,0.0044,0.630,nan,0.00,1,0.0000,0.576,0,0.201,1,0.816,0,yolo,0
1785547060.495,-8.818,-2.385,6.534,3.005,0.055,5.085,0.2513,5.530,-0.546,0.332,0.922,-0.4543,-0.0219,0.056,0.786,1.606,1.808,-2.329,0.0043,0.642,nan,0.00,1,0.0000,0.571,0,0.196,1,0.795,0,yolo,0
1785547060.531,-8.818,-2.385,6.534,4.505,-0.115,6.202,0.2679,5.143,-0.632,0.206,0.857,0.9151,0.9568,0.056,0.786,1.606,1.874,-2.500,0.0043,0.514,nan,0.00,1,0.0000,0.678,0,0.190,2,0.781,0,yolo,0
1785547060.565,-9.112,-2.450,6.083,4.292,-0.005,6.511,0.2719,5.143,-0.632,0.206,0.857,-0.3653,0.0265,-0.002,0.813,1.614,1.866,-2.455,0.0042,0.523,nan,0.00,1,0.0000,0.675,0,0.187,2,0.762,0,yolo,0
1785547060.608,-9.603,-2.560,5.460,2.792,0.224,6.743,0.2722,5.143,-0.632,0.206,0.857,-0.4311,0.0581,-0.068,0.844,1.625,1.853,-2.336,0.0042,0.538,nan,0.00,1,0.0000,0.784,0,0.185,3,0.749,0,yolo,0
1785547060.642,-10.036,-2.671,4.790,3.964,0.407,7.442,0.2889,4.837,-0.679,0.092,0.806,0.8353,1.0367,-0.135,0.883,1.636,1.858,-2.265,0.0041,0.434,nan,0.00,1,0.0000,0.784,0,0.185,3,0.749,0,yolo,0
1785547060.672,-10.467,-2.757,4.073,2.464,0.593,7.437,0.2729,4.837,-0.679,0.092,0.806,-0.4007,0.0108,-0.201,0.894,1.649,1.848,-2.164,0.0041,0.447,nan,0.00,1,0.0000,0.784,0,0.185,3,0.739,0,yolo,0
1785547060.703,-10.467,-2.757,4.073,1.187,0.493,7.433,0.2729,4.837,-0.679,0.092,0.806,-0.4007,0.0108,-0.201,0.894,1.649,1.848,-2.265,0.0040,0.447,nan,0.00,1,0.0000,0.966,0,0.229,4,0.780,0,yolo,0
1785547060.733,-10.686,-2.828,3.356,-0.182,0.681,7.431,0.2730,4.837,-0.679,0.092,0.806,-0.4639,0.0020,-0.264,0.886,1.662,1.841,-2.147,0.0040,0.455,nan,0.00,1,0.0000,0.836,0,0.222,3,0.821,0,yolo,0
1785547060.770,-10.628,-2.889,2.648,1.318,0.720,7.647,0.2897,4.541,-0.656,-0.029,0.757,0.1071,0.8022,-0.323,0.875,1.675,1.888,-2.169,0.0039,0.321,nan,0.00,1,0.0000,0.836,0,0.222,3,0.821,0,yolo,0
1785547060.798,-10.617,-2.945,2.004,-0.182,0.855,7.789,0.2730,4.541,-0.656,-0.029,0.757,-0.3455,-0.0144,-0.377,0.860,1.689,1.885,-2.089,0.0039,0.325,nan,0.00,1,0.0000,0.456,0,0.195,4,0.771,0,yolo,0
1785547060.828,-10.617,-2.945,2.004,-1.682,0.736,7.895,0.2729,4.541,-0.656,-0.029,0.757,-0.3455,-0.0144,-0.377,0.860,1.689,1.885,-2.209,0.0039,0.325,nan,0.00,1,0.0000,0.608,0,0.132,3,0.705,0,yolo,0
1785547060.857,-10.575,-2.990,1.315,-2.589,0.894,7.974,0.2729,4.541,-0.656,-0.029,0.757,-0.3972,-0.0304,-0.429,0.844,1.703,1.882,-2.096,0.0039,0.329,nan,0.00,1,0.0000,0.502,0,0.127,2,0.670,0,yolo,0
1785547060.888,-10.223,-3.041,0.473,-3.208,1.084,8.034,0.2725,4.541,-0.656,-0.029,0.757,-0.4511,-0.0463,-0.483,0.828,1.722,1.882,-1.958,0.0038,0.329,nan,0.00,1,0.0000,0.502,0,0.127,2,0.670,0,yolo,0
1785547060.921,-10.223,-3.041,0.473,-1.708,0.877,7.760,0.2892,4.210,-0.581,-0.150,0.702,-0.1963,1.1242,-0.483,0.828,1.722,1.911,-2.164,0.0038,0.179,nan,0.00,1,0.0000,0.200,0,0.125,1,0.649,0,yolo,0
1785547060.951,-9.846,-3.063,-0.347,-3.208,1.049,7.773,0.2725,4.210,-0.581,-0.150,0.702,-0.2685,-0.0159,-0.531,0.812,1.740,1.911,-2.014,0.0038,0.176,nan,0.00,1,0.0000,0.488,0,0.113,2,0.623,0,yolo,0
1785547060.990,-9.478,-3.081,-1.121,-4.708,1.186,7.783,0.2652,4.210,-0.581,-0.150,0.702,-0.3128,-0.0288,-0.575,0.799,1.758,1.911,-1.896,0.0038,0.174,nan,0.00,1,0.0000,0.488,0,0.113,2,0.623,0,yolo,0
1785547061.032,-8.904,-3.075,-1.922,-5.056,1.286,7.791,0.2649,4.210,-0.581,-0.150,0.702,-0.3516,-0.0302,-0.614,0.798,1.777,1.911,-1.789,0.0037,0.167,nan,0.00,1,0.0000,0.121,0,0.029,1,0.569,0,yolo,0
1785547061.064,-8.338,-3.055,-2.696,-3.556,1.360,7.195,0.2816,3.904,-0.489,-0.279,0.651,-0.3668,1.2317,-0.646,0.803,1.796,1.907,-1.695,0.0037,0.003,nan,0.00,1,0.0000,0.121,0,0.029,1,0.569,0,yolo,0
1785547061.095,-8.338,-3.055,-2.696,-5.056,1.185,7.108,0.2710,3.904,-0.489,-0.279,0.651,-0.3431,0.0000,-0.646,0.803,1.796,1.907,-1.870,0.0037,0.003,nan,0.00,1,0.0000,0.318,0,0.022,2,0.550,0,yolo,0
1785547061.132,-7.743,-3.026,-3.433,-6.556,1.281,7.043,0.2710,3.904,-0.489,-0.279,0.651,-0.3729,0.0073,-0.675,0.810,1.814,1.907,-1.746,0.0037,-0.004,nan,0.00,1,0.0000,0.318,0,0.022,2,0.550,0,yolo,0
1785547061.158,-6.964,-2.972,-4.142,-6.543,1.315,6.993,0.2712,3.904,-0.489,-0.279,0.651,-0.3941,0.0138,-0.697,0.816,1.832,1.907,-1.657,0.0038,-0.015,nan,0.00,1,0.0000,0.317,0,0.022,2,0.533,0,yolo,0
1785547061.184,-6.964,-2.972,-4.142,-5.653,1.123,5.680,0.2878,3.599,-0.360,-0.388,0.600,-0.6766,1.0451,-0.697,0.816,1.832,1.920,-1.849,0.0038,-0.154,nan,0.00,1,0.0000,0.079,0,0.021,0,0.521,0,yolo,0
1785547061.228,-6.369,-2.922,-4.698,-7.153,1.164,5.357,0.2744,3.599,-0.360,-0.388,0.600,-0.3499,-0.0057,-0.716,0.811,1.847,1.920,-1.759,0.0038,-0.162,nan,0.00,1,0.0000,0.323,0,0.028,2,0.525,0,yolo,0
1785547061.274,-5.550,-2.847,-5.204,-8.502,1.150,5.115,0.2736,3.599,-0.360,-0.388,0.600,-0.3634,-0.0211,-0.729,0.795,1.861,1.920,-1.696,0.0038,-0.172,nan,0.00,1,0.0000,0.121,0,0.028,1,0.506,0,yolo,0
1785547061.314,-4.548,-2.762,-5.737,-7.920,1.350,3.730,0.2903,3.312,-0.225,-0.482,0.552,-0.7913,0.9763,-0.733,0.773,1.875,1.828,-1.412,0.0038,-0.302,nan,0.00,1,0.0000,0.371,0,0.089,1,0.463,0,yolo,0
1785547061.343,-3.677,-2.642,-6.125,-9.420,1.251,3.500,0.2768,3.312,-0.225,-0.482,0.552,-0.2772,-0.0304,-0.735,0.742,1.886,1.821,-1.390,0.0039,-0.313,nan,0.00,1,0.0000,0.371,0,0.089,1,0.463,0,yolo,0
1785547061.380,-3.677,-2.642,-6.125,-9.594,1.118,3.327,0.2768,3.312,-0.225,-0.482,0.552,-0.2772,-0.0304,-0.735,0.742,1.886,1.821,-1.524,0.0039,-0.313,nan,0.00,1,0.0000,0.658,0,0.174,2,0.192,0,yolo,0
1785547061.407,-2.591,-2.521,-6.450,-8.385,1.047,3.197,0.2753,3.312,-0.225,-0.482,0.552,-0.2700,-0.0647,-0.727,0.708,1.896,1.813,-1.474,0.0039,-0.325,nan,0.00,1,0.0000,0.895,0,0.247,4,0.208,0,yolo,0
1785547061.438,-1.675,-2.420,-6.774,-7.252,0.981,3.100,0.2742,3.312,-0.225,-0.482,0.552,-0.2572,-0.0933,-0.715,0.679,1.904,1.806,-1.439,0.0040,-0.335,nan,0.00,1,0.0000,0.895,0,0.247,4,0.208,0,yolo,0
1785547061.470,-0.922,-2.325,-7.063,-7.550,1.172,1.600,0.2908,3.017,-0.105,-0.560,0.503,-0.7466,0.7538,-0.699,0.655,1.911,1.692,-1.152,0.0040,-0.435,nan,0.00,1,0.0000,0.917,0,0.321,5,0.033,0,yolo,0
1785547061.501,-0.922,-2.325,-7.063,-8.886,1.083,0.771,0.2814,3.017,-0.105,-0.560,0.503,-0.1920,0.0000,-0.699,0.655,1.911,1.692,-1.242,0.0040,-0.435,nan,0.00,1,0.0000,0.917,0,0.321,5,0.033,0,yolo,0
1785547061.531,-0.098,-2.201,-7.229,-7.754,0.968,0.355,0.2801,3.017,-0.105,-0.560,0.503,-0.1736,-0.0325,-0.680,0.623,1.916,1.687,-1.232,0.0041,-0.443,nan,0.00,1,0.0000,0.417,0,0.421,4,0.116,0,yolo,0
1785547061.563,0.776,-2.097,-7.241,-6.537,0.846,0.043,0.2789,3.017,-0.105,-0.560,0.503,-0.1530,-0.0651,-0.660,0.590,1.918,1.682,-1.251,0.0041,-0.450,nan,0.00,1,0.0000,0.833,0,0.421,4,0.116,0,yolo,0
1785547061.595,1.441,-2.009,-7.226,-5.519,0.735,-0.191,0.2778,3.017,-0.105,-0.560,0.503,-0.1319,-0.0955,-0.639,0.560,1.919,1.679,-1.274,0.0042,-0.456,nan,0.00,1,0.0000,0.786,0,0.514,4,0.004,0,yolo,0
1785547061.624,1.441,-2.009,-7.226,-7.019,0.900,-1.691,0.2945,2.761,-0.003,-0.626,0.460,-0.7002,0.5469,-0.639,0.560,1.919,1.598,-1.110,0.0042,-0.529,nan,0.00,1,0.0000,0.786,0,0.514,4,0.004,0,yolo,0
1785547061.657,2.208,-1.918,-7.083,-6.647,0.777,-2.183,0.2828,2.761,-0.003,-0.626,0.460,-0.0676,-0.0410,-0.615,0.519,1.918,1.596,-1.141,0.0043,-0.533,nan,0.00,1,0.0000,0.778,0,0.554,5,-0.109,0,yolo,0
1785547061.688,2.888,-1.848,-6.850,-5.580,0.667,-2.477,0.2810,2.761,-0.003,-0.626,0.460,-0.0440,-0.0870,-0.592,0.473,1.916,1.594,-1.182,0.0043,-0.536,nan,0.00,1,0.0000,0.667,0,0.577,3,-0.240,0,yolo,0
1785547061.718,3.414,-1.796,-6.632,-4.664,0.585,-2.698,0.2795,2.761,-0.003,-0.626,0.460,-0.0202,-0.1258,-0.568,0.434,1.914,1.593,-1.211,0.0044,-0.538,nan,0.00,1,0.0000,0.667,0,0.577,3,-0.240,0,yolo,0
1785547061.749,3.414,-1.796,-6.632,-6.164,0.682,-4.198,0.2962,4.000,0.753,0.000,0.667,-0.0000,0.4338,-0.568,0.434,1.914,1.556,-1.114,0.0044,-0.522,nan,0.00,1,0.0000,0.857,0,0.445,5,-0.362,1,blueline,0
1785547061.779,4.018,-1.753,-6.295,-7.664,1.485,-5.698,0.3021,4.000,2.038,0.000,0.667,-4.1888,0.3906,-0.544,0.391,1.911,1.200,-0.267,0.0044,-0.507,nan,8.00,1,0.3545,0.750,1,0.527,4,-0.217,0,blueline,0
1785547061.811,4.822,-1.636,-5.733,-9.164,1.291,-7.198,0.2994,4.000,2.038,0.000,0.667,0.0258,0.3341,-0.518,0.334,1.904,1.200,-0.345,0.0044,-0.491,nan,8.00,1,0.3545,0.750,1,0.527,4,-0.217,0,blueline,0
1785547061.841,5.683,-1.534,-5.120,-8.317,1.120,-8.698,0.2965,4.000,2.058,0.000,0.667,-0.0000,0.2726,-0.488,0.273,1.896,1.200,-0.414,0.0044,-0.477,nan,8.00,1,0.3359,0.938,1,0.512,7,-0.204,0,blueline,0
1785547061.872,5.696,-1.534,-5.111,-8.304,0.567,-10.198,0.2961,4.000,0.957,0.000,0.667,4.1888,0.2717,-0.488,0.272,1.896,1.439,-0.966,0.0044,-0.462,nan,0.00,1,0.0000,0.938,0,0.509,7,-0.178,0,blueline,0
1785547061.905,6.533,-1.576,-4.193,-7.467,0.835,-11.698,0.2925,4.000,1.138,0.000,0.667,-2.5450,0.1924,-0.463,0.192,1.887,1.313,-0.741,0.0044,-0.449,nan,0.00,1,0.0000,0.929,0,0.451,6,-0.170,0,blueline,0
1785547061.930,7.288,-1.626,-3.006,-6.712,0.791,-12.000,0.2890,4.000,1.138,0.000,0.667,0.0221,0.1137,-0.441,0.114,1.876,1.315,-0.836,0.0044,-0.435,nan,0.00,1,0.0000,0.929,0,0.451,6,-0.170,0,blueline,0
1785547061.967,7.288,-1.626,-3.006,-6.712,0.818,-12.000,0.2886,4.000,1.117,0.000,0.667,0.5954,0.1137,-0.441,0.114,1.876,1.333,-0.808,0.0044,-0.422,nan,0.00,1,0.0000,0.857,0,0.441,5,-0.166,0,blueline,0
1785547061.998,7.944,-1.695,-1.876,-6.056,0.810,-12.000,0.2856,4.000,1.117,0.000,0.667,0.0261,0.0465,-0.415,0.047,1.867,1.335,-0.885,0.0044,-0.409,nan,0.00,1,0.0000,0.857,0,0.441,5,-0.166,0,blueline,0
1785547062.030,8.513,-1.768,-0.816,-5.487,1.186,-13.500,0.2832,4.000,2.555,0.000,0.667,-4.1888,-0.0078,-0.386,-0.008,1.860,1.200,-0.582,0.0044,-0.397,nan,8.00,1,0.4612,0.786,1,0.433,4,-0.153,0,blueline,0
1785547062.061,8.995,-1.830,0.310,-5.005,1.226,-15.000,0.2813,4.000,2.647,0.000,0.667,-0.0000,-0.0494,-0.360,-0.049,1.853,1.200,-0.604,0.0044,-0.385,nan,8.00,1,0.4803,0.833,1,0.380,4,-0.234,0,blueline,0
1785547062.096,9.457,-1.900,1.424,-3.505,-0.274,-13.500,0.2799,4.000,-0.113,0.000,0.667,-0.0000,-0.0805,-0.334,-0.081,1.847,1.901,-2.360,0.0044,-0.374,nan,8.00,1,0.4946,0.833,1,0.380,4,-0.234,1,track,0
1785547062.131,9.852,-2.000,2.635,-4.148,-0.371,-14.067,0.2790,4.000,0.425,0.000,0.667,-4.1888,-0.1017,-0.313,-0.102,1.842,1.906,-2.371,0.0044,-0.362,nan,8.00,1,0.4921,0.833,1,0.360,4,-0.318,0,track,0
1785547062.179,10.199,-2.230,3.729,-2.648,1.129,-14.303,0.2781,4.000,0.442,0.000,0.233,-0.4950,-0.1211,-0.283,-0.121,1.840,1.200,-0.574,0.0044,-0.352,nan,8.00,1,0.4924,0.900,1,0.303,4,-0.348,0,track,0
1785547062.219,10.404,-2.331,4.918,-3.596,1.793,-15.803,0.2771,4.000,2.743,0.000,0.667,-0.0000,-0.1391,-0.254,-0.139,1.839,1.200,-0.538,0.0044,-0.341,nan,8.00,1,0.4437,0.700,1,0.287,2,-0.371,1,blueline,0
1785547062.250,10.685,-2.410,6.228,-3.315,1.813,-14.303,0.2763,4.000,1.254,0.000,0.667,4.1888,-0.1560,-0.228,-0.156,1.838,1.237,-0.597,0.0044,-0.331,nan,0.00,1,0.0000,0.840,0,0.225,3,-0.416,0,blueline,0
1785547062.281,10.938,-2.480,7.428,-1.815,2.014,-12.803,0.2756,4.000,1.288,0.000,0.233,-0.9405,-0.1707,-0.199,-0.171,1.839,1.200,-0.466,0.0044,-0.321,nan,0.00,1,0.0000,0.459,0,0.198,0,-0.465,0,blueline,0
1785547062.313,11.060,-2.504,8.411,-0.315,2.084,-12.000,0.2748,4.000,1.285,0.000,0.233,0.0892,-0.1840,-0.165,-0.184,1.841,1.200,-0.419,0.0044,-0.311,nan,0.00,1,0.0000,0.297,0,0.120,0,-0.697,0,blueline,0
1785547062.345,11.455,-1.193,1.115,1.185,0.854,-12.000,0.2709,4.000,1.285,0.000,0.233,0.3049,-0.2677,0.139,-0.268,1.846,1.200,-0.339,0.0044,-0.302,nan,0.00,1,0.0000,0.297,0,0.120,0,-0.697,0,blueline,0
1785547062.380,11.701,-1.042,2.430,2.685,1.263,-10.500,0.2643,nan,nan,nan,0.000,0.0000,-0.4101,0.164,-0.410,1.852,1.000,0.221,0.0044,-0.293,nan,0.00,0,0.0000,0.000,0,0.000,0,0.000,0,,0
1785547062.412,11.441,-1.616,5.650,4.185,1.981,-9.000,0.2586,nan,nan,nan,0.000,0.0000,-0.5224,0.124,-0.522,1.865,1.000,0.365,0.0044,-0.284,nan,0.00,0,0.0000,0.000,0,0.000,0,0.000,0,,0
1785547062.437,11.441,-1.616,5.650,5.685,1.920,-7.500,0.2584,nan,nan,nan,0.000,0.0000,-0.5224,0.124,-0.522,1.865,1.000,0.304,0.0044,-0.276,nan,0.00,0,0.0000,0.000,0,0.000,0,0.000,0,,0
1785547062.471,11.104,-1.590,6.418,7.185,2.008,-6.000,0.2539,nan,nan,nan,0.000,0.0000,-0.6089,0.171,-0.609,1.877,1.000,0.418,0.0044,-0.267,nan,0.00,0,0.0000,0.000,0,0.000,0,0.000,0,,0
1785547062.500,10.547,-1.353,6.250,8.685,1.839,-4.500,0.2508,nan,nan,nan,0.000,0.0000,-0.6602,0.245,-0.660,1.887,1.000,0.485,0.0044,-0.259,nan,0.00,0,0.0000,0.000,0,0.000,0,0.000,0,,0
1785547062.531,9.833,-1.222,6.555,10.185,1.762,-3.000,0.2520,nan,nan,nan,0.000,0.0000,-0.6163,0.301,-0.616,1.897,1.000,0.541,0.0044,-0.251,nan,0.00,0,0.0000,0.000,0,0.000,0,0.000,0,,0
1785547062.565,8.979,-1.135,7.000,11.685,1.730,-1.500,0.2569,nan,nan,nan,0.000,0.0000,-0.4899,0.349,-0.490,1.908,1.000,0.595,0.0044,-0.244,nan,0.00,0,0.0000,0.000,0,0.000,0,0.000,0,,0
1785547062.593,8.979,-1.135,7.000,11.767,1.632,0.000,0.2566,nan,nan,nan,0.000,0.0000,-0.4899,0.349,-0.490,1.908,1.000,0.497,0.0044,-0.237,nan,0.00,0,0.0000,0.000,0,0.000,0,0.000,0,,0
1785547062.629,7.786,-0.382,5.218,10.267,0.132,0.074,0.2636,0.750,-0.001,0.001,0.044,-0.0000,-0.3127,0.470,-0.313,1.843,1.200,-0.927,0.0044,-0.229,nan,0.00,0,0.0000,0.000,0,0.000,0,0.000,1,hsv,0
1785547062.660,7.786,-0.382,5.218,8.767,-0.384,0.003,0.2634,0.750,-0.000,0.000,0.044,-0.0278,-0.3127,0.470,-0.313,1.843,1.200,-0.766,0.0044,-0.223,nan,0.00,0,0.0000,0.000,0,0.000,0,0.000,0,hsv,0
