t,roll,pitch,yaw,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,d_lat,d_vert,vY,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,src_switch,source,gate
1785465636.486,10.731,-2.232,4.060,1.026,0.926,-4.422,0.2442,7.549,0.584,0.780,1.000,0.1463,0.0704,0.086,0.153,1.460,1.281,-1.307,0.0076,1.169,nan,0.00,1,0.7334,0.375,1,0.255,0,0.859,0,yolo,2
1785465636.512,10.731,-2.232,4.060,1.378,0.852,-4.422,0.2442,7.549,0.584,0.780,1.000,0.1463,0.0704,0.086,0.153,1.460,1.281,-1.381,0.0076,1.169,nan,0.00,1,0.7307,0.375,1,0.255,0,0.856,0,yolo,2
1785465636.543,10.531,-2.220,4.618,2.878,0.960,-4.290,0.2306,7.532,0.565,0.795,1.000,0.5220,-0.2170,0.173,0.260,1.471,1.274,-1.261,0.0076,1.176,nan,0.00,1,0.7298,0.375,1,0.255,0,0.856,0,yolo,2
1785465636.574,10.531,-2.220,4.618,1.966,0.886,-4.290,0.2406,7.532,0.565,0.795,1.000,0.0391,0.0000,0.173,0.260,1.471,1.274,-1.335,0.0076,1.176,nan,0.00,1,0.0000,0.178,0,0.070,0,0.871,0,yolo,2
1785465636.605,10.256,-2.194,5.191,3.466,0.973,-4.103,0.2405,7.496,0.538,0.807,1.000,0.3667,0.0026,0.261,0.364,1.484,1.274,-1.221,0.0076,1.176,nan,0.00,1,0.0000,0.178,0,0.070,0,0.871,0,yolo,2
1785465636.640,10.256,-2.194,5.191,3.123,0.896,-4.103,0.2403,7.496,0.538,0.807,1.000,0.0277,0.0000,0.261,0.364,1.484,1.274,-1.298,0.0076,1.176,nan,0.00,1,0.0000,0.178,0,0.069,0,0.873,0,yolo,2
1785465636.672,9.874,-2.159,5.608,3.786,0.916,-4.103,0.2436,7.496,0.538,0.807,1.000,0.0914,0.0728,0.325,0.437,1.493,1.281,-1.244,0.0076,1.169,nan,0.00,1,0.0000,0.178,0,0.069,0,0.873,0,yolo,2
1785465636.714,9.471,-2.129,6.016,4.031,0.922,-3.934,0.2428,7.412,0.510,0.814,1.000,0.1635,0.0569,0.384,0.508,1.502,1.289,-1.207,0.0076,1.161,nan,0.00,1,0.0000,0.181,0,0.078,0,0.856,0,yolo,2
1785465636.748,9.058,-2.094,6.398,4.900,0.908,-3.934,0.2427,7.412,0.510,0.814,1.000,0.1267,0.0568,0.436,0.565,1.511,1.296,-1.185,0.0076,1.154,nan,0.00,1,0.0000,0.181,0,0.078,0,0.856,0,yolo,2
1785465636.777,8.542,-2.055,6.776,5.631,0.876,-3.635,0.2476,7.324,0.465,0.821,1.000,0.5727,0.1650,0.484,0.621,1.520,1.307,-1.180,0.0076,1.143,nan,0.00,1,0.0000,0.298,0,0.122,0,0.853,0,yolo,2
1785465636.812,8.542,-2.055,6.776,6.124,0.789,-3.635,0.2401,7.324,0.465,0.821,1.000,0.2007,0.0000,0.484,0.621,1.520,1.307,-1.266,0.0076,1.143,nan,0.00,1,0.0000,0.298,0,0.122,0,0.853,0,yolo,2
1785465636.838,7.960,-2.015,7.125,6.241,0.777,-3.635,0.2424,7.324,0.465,0.821,1.000,0.2425,0.0525,0.526,0.674,1.528,1.316,-1.238,0.0076,1.134,nan,0.00,1,0.0000,0.300,0,0.124,0,0.850,0,yolo,2
1785465636.870,7.270,-1.976,7.487,7.741,0.736,-3.120,0.2539,7.175,0.391,0.824,1.000,0.9680,0.3016,0.564,0.729,1.537,1.336,-1.241,0.0076,1.114,nan,0.00,1,0.0000,0.300,0,0.124,0,0.850,0,yolo,2
1785465636.901,7.270,-1.976,7.487,7.268,0.659,-3.120,0.2403,7.175,0.391,0.824,1.000,0.2108,0.0000,0.564,0.729,1.537,1.336,-1.318,0.0076,1.114,nan,0.00,1,0.0000,0.300,0,0.124,0,0.850,0,yolo,2
1785465636.931,6.433,-1.935,7.797,5.931,0.596,-2.738,0.2536,6.990,0.334,0.818,1.000,0.4668,0.2856,0.592,0.779,1.545,1.364,-1.338,0.0076,1.086,nan,0.00,1,0.0000,0.300,0,0.125,0,0.853,0,yolo,2
1785465636.962,5.861,-1.901,8.040,7.431,0.574,-2.738,0.2703,6.990,0.334,0.818,1.000,0.2909,0.0417,0.617,0.820,1.552,1.371,-1.327,0.0076,1.079,nan,0.00,1,0.0000,0.301,0,0.127,0,0.857,0,yolo,2
1785465636.998,5.023,-1.860,8.303,7.526,0.542,-2.738,0.2728,6.990,0.334,0.818,1.000,0.3088,0.0772,0.635,0.856,1.559,1.380,-1.319,0.0076,1.070,nan,0.00,1,0.0000,0.181,0,0.077,0,0.882,0,yolo,2
1785465637.025,5.023,-1.860,8.303,9.026,0.404,-2.015,0.2728,6.748,0.237,0.807,1.000,0.8513,0.2697,0.635,0.856,1.559,1.407,-1.456,0.0076,1.043,nan,0.00,1,0.0000,0.181,0,0.077,0,0.882,0,yolo,2
1785465637.059,4.216,-1.823,8.571,8.609,0.393,-2.015,0.2725,6.748,0.237,0.807,1.000,0.2427,0.0228,0.645,0.879,1.566,1.413,-1.430,0.0076,1.037,nan,0.00,1,0.0000,0.180,0,0.076,0,0.880,0,yolo,2
1785465637.086,3.313,-1.796,8.768,7.750,0.375,-2.015,0.2722,6.748,0.237,0.807,1.000,0.2452,0.0308,0.648,0.887,1.572,1.419,-1.421,0.0076,1.031,nan,0.00,1,0.0000,0.180,0,0.076,0,0.880,0,yolo,2
1785465637.121,2.555,-1.765,8.929,9.250,0.261,-1.173,0.2719,6.619,0.136,0.785,1.000,0.9726,0.3705,0.647,0.884,1.577,1.456,-1.503,0.0075,0.994,nan,0.00,1,0.0000,0.181,0,0.078,0,0.888,0,yolo,2
1785465637.148,2.555,-1.765,8.929,8.848,0.203,-1.173,0.2718,6.619,0.136,0.785,1.000,0.1658,0.0000,0.647,0.884,1.577,1.456,-1.562,0.0074,0.994,nan,0.00,1,0.0000,0.181,0,0.078,0,0.888,0,yolo,2
1785465637.179,1.555,-1.748,9.054,10.348,-0.151,0.327,0.2715,5.466,-0.122,0.683,0.911,0.1558,-0.0126,0.637,0.872,1.583,1.604,-1.899,0.0073,0.846,nan,0.00,1,0.0000,0.181,0,0.078,0,0.888,0,yolo,2
1785465637.212,0.506,-1.765,9.037,11.848,-0.115,1.827,0.2714,5.466,-0.122,0.683,0.911,0.1406,-0.0275,0.622,0.857,1.587,1.600,-1.880,0.0072,0.850,nan,0.00,1,0.0000,0.355,0,0.217,0,0.861,0,yolo,2
1785465637.242,-0.726,-1.776,8.855,11.278,-0.107,1.977,0.2713,5.466,-0.122,0.683,0.911,0.1181,-0.0435,0.599,0.841,1.589,1.596,-1.884,0.0071,0.854,nan,0.00,1,0.0000,0.473,0,0.217,0,0.851,0,yolo,2
1785465637.278,-0.726,-1.776,8.855,9.898,-0.138,1.792,0.2712,5.742,-0.148,0.678,0.957,0.1477,-0.0273,0.599,0.841,1.589,1.592,-1.914,0.0071,0.858,nan,0.00,1,0.0000,0.473,0,0.217,0,0.851,0,yolo,2
1785465637.305,-1.908,-1.788,8.640,10.326,-0.113,1.783,0.2713,5.742,-0.148,0.678,0.957,0.1218,-0.0159,0.569,0.825,1.592,1.588,-1.901,0.0070,0.862,nan,0.00,1,0.0000,0.479,0,0.224,0,0.857,0,yolo,2
1785465637.337,-1.908,-1.788,8.640,10.326,-0.140,1.777,0.2712,5.742,-0.148,0.678,0.957,0.1218,-0.0159,0.569,0.825,1.592,1.588,-1.928,0.0069,0.862,nan,0.00,1,0.0000,0.294,0,0.214,1,0.834,0,yolo,2
1785465637.369,-3.707,-1.822,8.377,10.293,-0.131,2.099,0.2715,5.944,-0.213,0.628,0.991,0.8963,0.4807,0.496,0.801,1.597,1.620,-1.953,0.0068,0.830,nan,0.00,1,0.0000,0.589,0,0.214,1,0.834,0,yolo,2
1785465637.402,-3.707,-1.822,8.377,8.793,-0.162,2.089,0.2714,5.944,-0.213,0.628,0.991,0.0049,0.0000,0.496,0.801,1.597,1.620,-1.984,0.0067,0.830,nan,0.00,1,0.0000,0.425,0,0.156,1,0.867,0,yolo,2
1785465637.439,-4.952,-1.854,8.151,9.048,-0.201,2.608,0.2661,6.028,-0.275,0.573,1.000,0.5854,0.4003,0.435,0.786,1.601,1.661,-2.054,0.0066,0.789,nan,0.00,1,0.0000,0.425,0,0.156,1,0.867,0,yolo,2
1785465637.485,-5.916,-1.899,7.899,7.548,-0.112,2.608,0.2494,6.028,-0.275,0.573,1.000,-0.0961,-0.0080,0.377,0.778,1.605,1.652,-2.011,0.0066,0.798,nan,0.00,1,0.0000,0.582,0,0.207,1,0.845,0,yolo,2
1785465637.511,-6.736,-1.938,7.636,6.048,-0.032,2.608,0.2484,6.028,-0.275,0.573,1.000,-0.1586,0.0043,0.314,0.790,1.609,1.645,-1.970,0.0065,0.805,nan,0.00,1,0.0000,0.582,0,0.207,1,0.845,0,yolo,2
1785465637.544,-6.736,-1.938,7.636,6.960,-0.178,3.004,0.2651,5.677,-0.294,0.539,0.946,0.3504,0.4395,0.314,0.790,1.609,1.689,-2.116,0.0064,0.761,nan,0.00,1,0.0000,0.576,0,0.201,1,0.841,0,yolo,2
1785465637.576,-7.406,-1.972,7.383,5.460,-0.092,3.037,0.2728,5.677,-0.294,0.539,0.946,-0.1048,0.0318,0.248,0.822,1.614,1.683,-2.064,0.0063,0.767,nan,0.00,1,0.0000,0.317,0,0.153,0,0.857,0,yolo,2
1785465637.609,-8.101,-2.024,7.136,5.639,-0.150,3.618,0.2894,5.323,-0.314,0.484,0.887,0.5729,0.8404,0.187,0.855,1.618,1.739,-2.174,0.0063,0.711,nan,0.00,1,0.0000,0.317,0,0.153,0,0.857,0,yolo,2
1785465637.638,-8.694,-2.089,6.797,4.139,-0.028,3.718,0.2735,5.323,-0.314,0.484,0.887,-0.1407,0.0335,0.120,0.889,1.624,1.730,-2.117,0.0062,0.720,nan,0.00,1,0.0000,0.422,0,0.153,1,0.840,0,yolo,2
1785465637.669,-9.138,-2.148,6.428,2.639,0.088,3.792,0.2738,5.323,-0.314,0.484,0.887,-0.2095,0.0616,0.052,0.917,1.630,1.723,-2.060,0.0061,0.727,nan,0.00,1,0.0000,0.421,0,0.151,1,0.827,0,yolo,2
1785465637.700,-9.138,-2.148,6.428,1.592,-0.119,4.161,0.2819,5.084,-0.323,0.428,0.847,0.2371,0.6222,0.052,0.917,1.630,1.785,-2.267,0.0061,0.665,nan,0.00,1,0.0000,0.415,0,0.144,1,0.818,0,yolo,2
1785465637.735,-9.297,-2.222,6.054,0.092,0.030,4.158,0.2738,5.084,-0.323,0.428,0.847,-0.1519,0.0044,-0.010,0.921,1.637,1.778,-2.192,0.0060,0.672,nan,0.00,1,0.0000,0.416,0,0.145,1,0.815,0,yolo,2
1785465637.760,-9.314,-2.282,5.659,-1.408,0.157,4.155,0.2737,5.084,-0.323,0.428,0.847,-0.2115,-0.0094,-0.070,0.907,1.645,1.773,-2.125,0.0059,0.677,nan,0.00,1,0.0000,0.416,0,0.145,1,0.815,0,yolo,2
1785465637.792,-9.314,-2.282,5.659,-1.356,-0.116,3.547,0.2904,5.175,-0.324,0.338,0.863,-0.0495,0.8568,-0.070,0.907,1.645,1.859,-2.397,0.0059,0.591,nan,0.00,1,0.0000,0.414,0,0.142,1,0.812,0,yolo,2
1785465637.822,-9.168,-2.329,5.259,-2.856,0.010,3.165,0.2737,5.175,-0.324,0.338,0.863,-0.1584,-0.0203,-0.127,0.887,1.653,1.855,-2.318,0.0058,0.595,nan,0.00,1,0.0000,0.410,0,0.138,1,0.812,0,yolo,2
1785465637.852,-8.886,-2.377,4.962,-4.356,0.125,2.878,0.2732,5.175,-0.324,0.338,0.863,-0.2102,-0.0370,-0.179,0.870,1.662,1.852,-2.252,0.0057,0.598,nan,0.00,1,0.0000,0.410,0,0.138,1,0.812,0,yolo,2
1785465637.884,-8.886,-2.377,4.962,-4.133,-0.123,2.293,0.2899,5.174,-0.306,0.254,0.862,-0.2674,1.2771,-0.179,0.870,1.662,1.937,-2.500,0.0057,0.513,nan,0.00,1,0.0000,0.414,0,0.142,1,0.804,0,yolo,2
1785465637.915,-8.423,-2.401,4.705,-4.956,-0.057,1.982,0.2732,5.174,-0.306,0.254,0.862,-0.1310,-0.0167,-0.229,0.854,1.671,1.937,-2.458,0.0056,0.513,nan,0.00,1,0.0000,0.409,0,0.136,1,0.795,0,yolo,2
1785465637.949,-7.899,-2.438,4.508,-5.300,0.050,1.748,0.2724,5.174,-0.306,0.254,0.862,-0.1776,-0.0311,-0.275,0.839,1.681,1.936,-2.388,0.0056,0.514,nan,0.00,1,0.0000,0.409,0,0.137,1,0.799,0,yolo,2
1785465637.978,-7.380,-2.452,4.362,-6.347,-0.048,1.419,0.2891,4.922,-0.249,0.199,0.820,-0.4244,0.7431,-0.315,0.826,1.690,1.998,-2.500,0.0055,0.440,nan,0.00,1,0.0000,0.409,0,0.137,1,0.799,0,yolo,2
1785465638.009,-7.380,-2.452,4.362,-6.337,-0.048,1.851,0.2724,4.922,-0.249,0.199,0.820,-0.0940,0.0000,-0.315,0.826,1.690,1.998,-2.500,0.0055,0.440,nan,0.00,1,0.0000,0.406,0,0.133,1,0.800,0,yolo,2
1785465638.041,-6.736,-2.473,4.233,-7.837,-0.027,1.454,0.2891,4.651,-0.189,0.158,0.775,-0.6869,0.9002,-0.348,0.805,1.699,2.010,-2.500,0.0055,0.380,nan,0.00,1,0.0000,0.408,0,0.135,1,0.796,0,yolo,2
1785465638.072,-5.898,-2.490,4.101,-6.958,-0.005,1.680,0.2724,4.651,-0.189,0.158,0.775,-0.0549,-0.0301,-0.374,0.775,1.708,2.011,-2.495,0.0054,0.378,nan,0.00,1,0.0000,0.405,0,0.132,1,0.794,0,yolo,2
1785465638.103,-5.192,-2.505,3.945,-6.643,0.057,1.850,0.2568,4.651,-0.189,0.158,0.775,-0.0764,-0.0575,-0.396,0.748,1.718,2.012,-2.448,0.0054,0.377,nan,0.00,1,0.0000,0.405,0,0.132,1,0.794,0,yolo,2
1785465638.134,-5.192,-2.505,3.945,-8.143,0.005,1.546,0.2734,4.409,-0.123,0.129,0.735,-0.5652,0.4504,-0.396,0.748,1.718,2.009,-2.500,0.0053,0.332,nan,0.00,1,0.0000,0.405,0,0.132,1,0.794,0,yolo,2
1785465638.164,-4.475,-2.514,3.780,-7.598,0.047,1.789,0.2597,4.409,-0.123,0.129,0.735,-0.0471,-0.0154,-0.411,0.732,1.727,2.010,-2.467,0.0053,0.332,nan,0.00,1,0.0000,0.405,0,0.131,1,0.794,0,yolo,2
1785465638.197,-3.630,-2.521,3.608,-6.915,0.114,1.970,0.2592,4.409,-0.123,0.129,0.735,-0.0561,-0.0201,-0.420,0.728,1.737,2.011,-2.407,0.0053,0.331,nan,0.00,1,0.0000,0.405,0,0.131,1,0.794,0,yolo,2
1785465638.228,-3.630,-2.521,3.608,-8.415,0.021,1.400,0.2759,4.218,-0.060,0.085,0.703,-0.5743,0.5699,-0.420,0.728,1.737,2.024,-2.500,0.0053,0.274,nan,0.00,1,0.0000,0.408,0,0.135,1,0.785,0,yolo,2
1785465638.258,-2.898,-2.519,3.419,-7.664,0.065,1.350,0.2621,4.218,-0.060,0.085,0.703,-0.0404,0.0113,-0.423,0.739,1.747,2.024,-2.453,0.0052,0.273,nan,0.00,1,0.0000,0.408,0,0.135,1,0.786,0,yolo,2
1785465638.289,-2.113,-2.520,3.283,-6.837,0.110,1.312,0.2630,4.218,-0.060,0.085,0.703,-0.0381,0.0348,-0.421,0.762,1.755,2.025,-2.410,0.0052,0.272,nan,0.00,1,0.0000,0.422,0,0.153,1,0.812,0,yolo,2
1785465638.320,-1.438,-2.512,3.181,-8.337,0.192,0.782,0.2797,4.006,0.003,0.045,0.668,-0.8934,0.7751,-0.415,0.787,1.764,2.001,-2.320,0.0052,0.220,nan,0.00,1,0.0000,0.422,0,0.153,1,0.812,0,yolo,2
1785465638.351,-1.438,-2.512,3.181,-7.356,0.110,0.767,0.2630,4.006,0.003,0.045,0.668,0.0259,0.0000,-0.415,0.787,1.764,2.001,-2.402,0.0052,0.220,nan,0.00,1,0.0000,0.582,0,0.207,1,0.839,0,yolo,2
1785465638.382,-0.492,-2.493,3.100,-8.856,0.258,0.183,0.2797,3.781,0.067,0.010,0.630,-0.6477,0.4703,-0.400,0.801,1.772,1.956,-2.235,0.0051,0.173,nan,0.00,1,0.0000,0.587,0,0.212,1,0.827,0,yolo,2
1785465638.413,0.474,-2.466,3.084,-7.356,0.262,0.141,0.2641,3.781,0.067,0.010,0.630,0.0604,-0.0019,-0.378,0.799,1.780,1.956,-2.204,0.0051,0.173,nan,0.00,1,0.0000,0.587,0,0.212,1,0.827,0,yolo,2
1785465638.443,1.194,-2.440,3.084,-5.856,0.252,0.109,0.2639,3.781,0.067,0.010,0.630,0.0830,-0.0069,-0.356,0.794,1.786,1.956,-2.189,0.0051,0.172,nan,0.00,1,0.0000,0.590,0,0.215,1,0.822,0,yolo,2
1785465638.478,1.194,-2.440,3.084,-7.356,0.267,-0.442,0.2806,3.607,0.144,-0.041,0.601,-1.1928,0.8396,-0.356,0.794,1.786,1.921,-2.173,0.0051,0.116,nan,0.00,1,0.0000,0.590,0,0.215,1,0.822,0,yolo,2
1785465638.506,1.989,-2.414,3.117,-5.856,0.277,-0.353,0.2654,3.607,0.144,-0.041,0.601,0.1768,-0.0131,-0.326,0.780,1.792,1.921,-2.137,0.0051,0.116,nan,0.00,1,0.0000,0.472,0,0.216,0,0.795,0,yolo,2
1785465638.536,2.763,-2.389,3.157,-4.356,0.276,-0.285,0.2646,3.607,0.144,-0.041,0.601,0.2098,-0.0328,-0.293,0.761,1.798,1.921,-2.113,0.0051,0.117,nan,0.00,1,0.0000,0.471,0,0.214,0,0.770,0,yolo,2
1785465638.569,2.763,-2.389,3.157,-5.856,0.254,-1.035,0.2813,3.535,0.219,-0.096,0.589,-0.7762,0.5479,-0.293,0.761,1.798,1.907,-2.135,0.0051,0.062,nan,0.00,1,0.0000,0.468,0,0.210,0,0.749,0,yolo,2
1785465638.603,3.180,-2.365,3.182,-5.191,0.259,-1.086,0.2677,3.535,0.219,-0.096,0.589,0.2048,-0.0026,-0.264,0.758,1.804,1.907,-2.106,0.0051,0.062,nan,0.00,1,0.0000,0.350,0,0.208,2,0.727,0,yolo,2
1785465638.629,3.758,-2.346,3.251,-6.691,0.337,-1.679,0.2844,3.384,0.301,-0.159,0.564,-2.7311,1.8736,-0.231,0.748,1.809,1.877,-2.009,0.0051,-0.000,nan,0.00,1,0.0000,0.699,0,0.208,2,0.727,0,yolo,2
1785465638.661,4.452,-2.324,3.413,-5.191,0.329,-1.586,0.2695,3.384,0.301,-0.159,0.564,0.4812,-0.0123,-0.193,0.736,1.813,1.877,-1.995,0.0051,0.002,nan,0.00,1,0.0000,0.578,0,0.203,1,0.705,0,yolo,2
1785465638.691,4.950,-2.305,3.573,-3.691,0.319,-1.515,0.2693,3.384,0.301,-0.159,0.564,0.5200,-0.0190,-0.155,0.729,1.818,1.877,-1.986,0.0051,0.004,nan,0.00,1,0.0000,0.700,0,0.257,2,0.682,0,yolo,2
1785465638.724,4.950,-2.305,3.573,-5.191,0.430,-2.036,0.2860,3.230,0.374,-0.221,0.538,-0.6462,0.4608,-0.155,0.729,1.818,1.813,-1.875,0.0051,-0.058,nan,0.00,1,0.3681,0.600,1,0.255,1,0.673,0,yolo,2
1785465638.756,5.300,-2.286,3.699,-4.144,0.434,-1.967,0.2718,3.230,0.374,-0.221,0.538,0.4022,-0.0071,-0.116,0.722,1.822,1.813,-1.852,0.0051,-0.057,nan,0.00,1,0.3681,0.600,1,0.255,1,0.673,0,yolo,2
1785465638.787,5.706,-2.260,3.856,-3.049,0.423,-1.915,0.2714,3.230,0.374,-0.221,0.538,0.4433,-0.0193,-0.075,0.710,1.826,1.813,-1.837,0.0051,-0.055,nan,0.00,1,0.3649,0.600,1,0.266,1,0.652,0,yolo,2
1785465638.818,6.003,-2.238,4.038,-4.549,0.676,-2.449,0.2881,3.049,0.429,-0.280,0.508,-1.1125,0.8846,-0.033,0.700,1.830,1.708,-1.561,0.0051,-0.114,nan,0.00,1,0.0000,0.400,0,0.279,3,0.647,0,yolo,2
1785465638.849,6.003,-2.238,4.038,-3.675,0.636,-2.548,0.2742,3.049,0.429,-0.280,0.508,0.3775,0.0000,-0.033,0.700,1.830,1.708,-1.601,0.0051,-0.114,nan,0.00,1,0.0000,0.600,0,0.293,1,0.674,0,yolo,2
1785465638.881,6.483,-2.192,4.258,-5.175,0.854,-3.073,0.2909,2.867,0.475,-0.340,0.478,-0.7026,0.6046,0.014,0.689,1.834,1.611,-1.339,0.0051,-0.175,nan,0.00,1,0.0000,0.450,0,0.293,4,0.665,0,yolo,2
1785465638.912,6.483,-2.192,4.258,-3.787,0.823,-3.217,0.2763,2.867,0.475,-0.340,0.478,0.3243,0.0000,0.014,0.689,1.834,1.611,-1.370,0.0051,-0.175,nan,0.00,1,0.0000,0.900,0,0.293,4,0.665,0,yolo,2
1785465638.943,7.339,-2.112,4.757,-2.287,0.782,-3.325,0.2752,2.867,0.475,-0.340,0.478,0.4089,-0.0344,0.098,0.655,1.838,1.611,-1.330,0.0051,-0.171,nan,0.00,1,0.0000,0.800,0,0.288,3,0.644,0,yolo,2
1785465638.974,7.549,-2.072,5.090,-3.787,0.993,-3.536,0.2918,2.672,0.515,-0.413,0.445,-0.7050,0.7422,0.151,0.630,1.841,1.515,-1.079,0.0052,-0.245,nan,0.00,1,0.0000,0.679,0,0.191,2,0.616,0,yolo,2
1785465639.006,7.549,-2.072,5.090,-2.287,0.962,-3.475,0.2792,2.672,0.515,-0.413,0.445,0.3244,0.0000,0.151,0.630,1.841,1.515,-1.110,0.0052,-0.245,nan,0.00,1,0.0000,0.679,0,0.191,2,0.616,0,yolo,2
1785465639.036,8.008,-2.008,5.460,-3.787,1.139,-3.289,0.2958,2.518,0.551,-0.471,0.420,-1.8887,1.6744,0.211,0.594,1.844,1.425,-0.868,0.0052,-0.301,nan,0.00,1,0.0000,0.397,0,0.193,3,0.578,0,yolo,2
1785465639.072,8.419,-1.933,5.807,-2.287,1.071,-3.067,0.2794,2.518,0.551,-0.471,0.420,0.4676,-0.0458,0.272,0.548,1.847,1.425,-0.862,0.0053,-0.300,nan,0.00,1,0.0000,0.795,0,0.193,3,0.578,0,yolo,2
1785465639.097,8.419,-1.933,5.807,-0.787,1.045,-2.901,0.2794,2.518,0.551,-0.471,0.420,0.4676,-0.0458,0.272,0.548,1.847,1.425,-0.887,0.0053,-0.300,nan,0.00,1,0.0000,0.521,0,0.146,2,0.557,0,yolo,2
1785465639.129,8.652,-1.862,6.120,-2.287,0.613,-4.401,0.2961,4.000,0.860,0.000,0.667,-0.0000,0.5043,0.334,0.504,1.849,1.575,-1.250,0.0053,-0.291,nan,0.00,1,0.0000,0.518,0,0.143,2,0.293,1,blueline,2
1785465639.154,8.878,-1.862,6.486,-3.750,1.573,-5.901,0.3020,4.000,1.175,0.000,0.233,-4.1888,0.4552,0.386,0.455,1.852,1.200,-0.289,0.0053,-0.282,nan,0.00,1,0.0000,0.200,0,0.126,1,0.500,0,blueline,2
1785465639.175,8.878,-1.862,6.486,-2.250,1.549,-7.401,0.3018,4.000,1.175,0.000,0.233,0.0000,0.4552,0.386,0.455,1.852,1.200,-0.313,0.0053,-0.274,nan,0.00,1,0.0000,0.200,0,0.126,1,0.500,0,blueline,2
1785465639.206,9.237,-1.791,7.017,-0.750,1.506,-8.901,0.2994,4.000,1.175,0.000,0.233,0.0488,0.4029,0.435,0.403,1.856,1.200,-0.284,0.0053,-0.266,nan,0.00,1,0.0000,0.401,0,0.126,1,0.500,0,blueline,2
1785465639.242,9.274,-1.771,7.786,0.750,2.039,-7.401,0.2967,nan,nan,nan,0.000,0.0000,0.3478,0.474,0.348,1.861,1.000,0.268,0.0053,-0.258,nan,0.00,1,0.0000,0.487,0,0.112,2,0.449,0,,2
1785465639.267,9.176,-1.687,8.566,2.250,1.994,-5.901,0.2935,nan,nan,nan,0.000,0.0000,0.2860,0.515,0.286,1.867,1.000,0.307,0.0053,-0.250,nan,0.00,1,0.0000,0.487,0,0.112,2,0.449,0,,2
1785465639.299,9.176,-1.687,8.566,0.750,1.452,-7.401,0.2933,4.000,1.302,0.000,0.667,-0.0000,0.2860,0.515,0.286,1.867,1.200,-0.235,0.0053,-0.242,nan,0.00,1,0.0000,0.651,0,0.168,2,0.211,0,blueline,2
1785465639.330,8.947,-1.575,9.087,-0.750,1.353,-8.901,0.2897,4.000,1.614,0.000,0.233,-4.1888,0.2164,0.561,0.216,1.870,1.200,-0.222,0.0053,-0.235,nan,0.00,1,0.0000,0.274,0,0.173,1,0.199,0,blueline,2
1785465639.364,8.994,-1.545,9.735,-2.250,1.359,-10.401,0.2865,4.000,1.866,0.000,0.233,-0.0000,0.1507,0.602,0.151,1.875,1.200,-0.186,0.0053,-0.228,nan,0.00,1,0.0000,0.276,0,0.178,1,0.190,1,track,2
1785465639.392,9.198,-1.570,10.711,-2.662,1.469,-11.901,0.2843,4.000,1.866,0.000,0.233,0.0295,0.1023,0.631,0.102,1.884,1.200,-0.102,0.0053,-0.221,nan,0.00,1,0.0000,0.553,0,0.178,1,0.190,0,track,2
1785465639.423,9.445,-1.607,11.897,-4.162,1.612,-12.000,0.2823,4.000,1.318,0.000,0.667,-0.0000,0.0597,0.662,0.060,1.896,1.200,0.005,0.0053,-0.215,nan,0.00,1,0.0000,0.556,0,0.181,1,0.186,1,blueline,2
1785465639.449,9.445,-1.607,11.897,-4.555,1.533,-12.000,0.2822,4.000,1.335,0.000,0.667,-0.2227,0.0597,0.662,0.060,1.896,1.200,-0.074,0.0053,-0.208,nan,0.00,1,0.0000,0.666,0,0.180,2,0.191,0,blueline,2
1785465639.485,9.880,-1.640,12.999,-4.120,1.676,-12.000,0.2808,4.000,1.335,0.000,0.667,0.0322,0.0269,0.694,0.027,1.909,1.200,0.035,0.0053,-0.202,nan,0.00,1,0.0000,0.666,0,0.180,2,0.191,0,blueline,2
1785465639.516,10.238,-1.663,14.063,-3.762,1.772,-12.000,0.2797,4.000,1.291,0.000,0.667,1.1671,-0.0004,0.729,-0.000,1.922,1.207,0.109,0.0053,-0.196,nan,0.00,1,0.0000,0.559,0,0.184,1,0.186,0,blueline,2
1785465639.547,10.537,-1.683,15.046,-3.463,1.810,-12.000,0.2788,4.000,1.266,0.000,0.667,0.6787,-0.0214,0.762,-0.021,1.934,1.229,0.127,0.0053,-0.190,nan,0.00,1,0.0000,0.561,0,0.186,1,0.187,0,blueline,2
1785465639.577,10.838,-1.709,16.041,-3.162,1.901,-12.000,0.2781,4.000,1.262,0.000,0.667,0.1240,-0.0404,0.796,-0.040,1.948,1.233,0.192,0.0053,-0.184,nan,0.00,1,0.0000,0.555,0,0.180,1,0.201,0,blueline,2
1785465639.608,10.842,-1.709,16.054,-1.662,1.865,-12.000,0.2779,4.000,1.309,0.000,0.233,-1.2828,-0.0406,0.797,-0.041,1.948,1.200,0.155,0.0053,-0.179,nan,0.00,1,0.0000,0.401,0,0.126,1,0.471,0,blueline,2
1785465639.645,10.962,-1.733,17.176,-0.162,2.521,-10.500,0.2770,nan,nan,nan,0.000,0.0000,-0.0599,0.836,-0.060,1.965,1.000,0.788,0.0053,-0.173,nan,0.00,1,0.0000,0.201,0,0.129,1,0.496,0,,2
