t,roll,pitch,yaw,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,thrust,bx,by,bz,blend,d_lat,d_vert,vY,vD,vX,v_target,pitch_des,elev_i,elev_err,agl,turn_ff,bl_found,bl_hdg,bl_conf,bl_hdg_valid,bl_span,bl_paired,bl_cy,src_switch,source,gate
1785547004.931,10.063,-1.604,32.300,-3.937,2.082,-16.233,0.2734,12.877,2.030,-2.178,1.000,0.7526,0.0406,0.424,-1.220,2.033,1.200,0.478,0.0050,-1.429,nan,0.00,1,0.0000,0.829,0,0.217,3,0.744,0,yolo,1
1785547004.957,10.431,-1.665,33.852,-3.569,2.242,-14.733,0.2900,12.877,2.030,-2.178,1.000,0.7655,0.0676,0.437,-1.193,2.049,1.200,0.577,0.0050,-1.400,nan,0.00,1,0.0000,0.829,0,0.217,3,0.744,0,yolo,1
1785547004.987,10.737,-1.680,35.077,-2.069,2.309,-13.233,0.3067,13.728,1.601,-2.320,1.000,4.1477,1.3365,0.458,-1.195,2.063,1.200,0.629,0.0050,-1.578,nan,0.00,1,0.0000,0.967,0,0.229,4,0.774,0,yolo,1
1785547005.022,10.737,-1.680,35.077,-2.499,2.168,-11.733,0.3222,13.728,1.601,-2.320,1.000,0.1113,0.0000,0.458,-1.195,2.063,1.200,0.488,0.0050,-1.578,nan,0.00,1,0.0000,0.967,0,0.229,4,0.774,0,yolo,1
1785547005.049,10.898,-1.676,36.156,-2.043,2.243,-10.233,0.3055,13.728,1.601,-2.320,1.000,0.1377,-0.0143,0.484,-1.209,2.077,1.200,0.567,0.0050,-1.574,nan,0.00,1,0.0000,0.960,0,0.225,4,0.740,0,yolo,1
1785547005.080,11.104,-1.666,37.121,-0.543,2.287,-8.733,0.2888,13.582,0.789,-2.217,1.000,11.8287,0.8092,0.514,-1.240,2.089,1.200,0.621,0.0050,-1.627,nan,0.00,1,0.0000,0.828,0,0.217,3,0.719,0,yolo,1
1785547005.111,11.146,-1.608,37.859,0.957,2.256,-7.233,0.2743,13.582,0.789,-2.217,1.000,-0.6462,-0.0381,0.556,-1.278,2.100,1.200,0.648,0.0050,-1.640,nan,0.00,1,0.0000,0.592,0,0.217,1,0.788,0,yolo,1
1785547005.147,11.039,-1.505,38.467,2.457,2.169,-5.733,0.2742,13.582,0.789,-2.217,1.000,-0.5892,-0.0704,0.613,-1.310,2.110,1.200,0.664,0.0050,-1.667,nan,0.00,1,0.0000,0.583,0,0.208,1,0.791,0,yolo,1
1785547005.175,11.039,-1.505,38.467,3.653,2.052,-4.233,0.2742,13.582,0.789,-2.217,1.000,-0.5892,-0.0704,0.613,-1.310,2.110,1.200,0.547,0.0050,-1.667,nan,0.00,1,0.0000,0.424,0,0.155,1,0.818,0,yolo,1
1785547005.211,10.489,-1.277,39.368,5.153,1.951,-2.733,0.2737,14.527,-0.060,-2.264,1.000,5.4146,1.4711,0.734,-1.333,2.126,1.200,0.674,0.0050,-1.912,nan,0.00,1,0.0000,0.424,0,0.155,1,0.818,0,yolo,1
1785547005.243,10.489,-1.277,39.368,6.653,1.843,-1.233,0.2737,14.527,-0.060,-2.264,1.000,-0.6569,0.0000,0.734,-1.333,2.126,1.200,0.566,0.0050,-1.912,nan,0.00,1,0.0000,0.419,0,0.149,1,0.826,0,yolo,1
1785547005.271,10.061,-1.152,39.612,8.153,1.700,0.236,0.2733,14.527,-0.060,-2.264,1.000,-0.5939,0.0142,0.797,-1.319,2.130,1.200,0.548,0.0050,-1.947,nan,0.00,1,0.0000,0.416,0,0.144,1,0.822,0,yolo,1
1785547005.303,9.525,-1.017,39.733,9.653,1.521,1.736,0.2566,13.689,-0.797,-1.886,1.000,11.0950,-2.0000,0.862,-1.297,2.132,1.200,0.504,0.0050,-1.749,nan,0.00,1,0.0000,0.412,0,0.140,1,0.829,0,yolo,1
1785547005.339,8.858,-0.875,39.745,11.153,1.313,3.236,0.2723,13.689,-0.797,-1.886,1.000,-1.6585,0.0131,0.931,-1.284,2.131,1.200,0.438,0.0050,-1.778,nan,0.00,1,0.0000,0.408,0,0.135,1,0.833,0,yolo,1
1785547005.364,8.114,-0.740,39.654,12.653,1.095,3.332,0.2718,13.689,-0.797,-1.886,1.000,-1.5921,0.0280,0.997,-1.269,2.127,1.200,0.355,0.0050,-1.803,nan,0.00,1,0.0000,0.406,0,0.133,1,0.838,0,yolo,1
1785547005.396,7.047,-0.614,39.419,14.153,0.849,4.832,0.2551,13.095,-1.383,-1.583,1.000,6.1635,-2.0000,1.073,-1.256,2.119,1.200,0.236,0.0050,-1.600,nan,0.00,1,0.0000,0.405,0,0.131,1,0.841,0,yolo,1
1785547005.431,5.813,-0.497,39.041,15.653,0.585,6.028,0.2704,13.095,-1.383,-1.583,1.000,-1.6605,0.0207,1.150,-1.236,2.106,1.200,0.087,0.0050,-1.601,nan,0.00,1,0.0000,0.404,0,0.130,1,0.843,0,yolo,1
1785547005.456,4.447,-0.400,38.561,17.153,0.327,6.028,0.2699,13.095,-1.383,-1.583,1.000,-1.5866,0.0420,1.224,-1.214,2.090,1.200,-0.073,0.0050,-1.594,nan,0.00,1,0.0000,0.404,0,0.129,1,0.842,0,yolo,1
1785547005.487,2.955,-0.334,38.068,16.955,0.116,7.528,0.2532,12.661,-1.853,-1.321,1.000,7.6140,-2.0000,1.290,-1.193,2.073,1.200,-0.218,0.0050,-1.341,nan,0.00,1,0.0000,0.404,0,0.129,1,0.842,0,yolo,1
1785547005.517,2.955,-0.334,38.068,16.955,0.236,8.325,0.2699,12.661,-1.853,-1.321,1.000,-1.8793,0.0000,1.290,-1.193,2.073,1.200,-0.098,0.0050,-1.341,nan,0.00,1,0.0000,0.397,0,0.121,1,0.826,0,yolo,1
1785547005.553,1.489,-0.302,37.510,15.489,-0.215,9.825,0.2532,12.354,-2.169,-1.120,1.000,3.5155,-2.0000,1.346,-1.173,2.052,1.293,-0.517,0.0050,-1.111,nan,0.00,1,0.0000,0.405,0,0.131,1,0.798,0,yolo,1
1785547005.599,-0.044,-0.271,36.818,13.989,-0.528,9.956,0.2699,12.354,-2.169,-1.120,1.000,-1.4105,0.0214,1.396,-1.152,2.028,1.327,-0.799,0.0050,-1.060,nan,0.00,1,0.0000,0.510,0,0.135,2,0.791,0,yolo,1
1785547005.625,-1.551,-0.303,35.930,12.489,-0.848,9.956,0.2865,12.354,-2.169,-1.120,1.000,-1.3673,0.0445,1.439,-1.128,1.997,1.370,-1.151,0.0051,-0.996,nan,0.00,1,0.0000,0.510,0,0.135,2,0.791,0,yolo,1
1785547005.652,-2.819,-0.423,34.983,11.181,-1.212,10.740,0.2699,12.192,-2.313,-1.004,1.000,1.6690,-1.9634,1.468,-1.109,1.964,1.473,-1.636,0.0052,-0.799,nan,0.00,1,0.0000,0.511,0,0.136,2,0.779,0,yolo,1
1785547005.687,-3.853,-0.581,34.113,10.147,-1.313,10.740,0.2865,12.192,-2.313,-1.004,1.000,-0.8974,0.0159,1.484,-1.093,1.934,1.519,-1.893,0.0053,-0.723,nan,0.00,1,0.0000,0.510,0,0.135,2,0.767,0,yolo,1
1785547005.721,-4.719,-0.745,33.298,9.281,-1.338,10.740,0.2907,12.192,-2.313,-1.004,1.000,-0.8888,0.0173,1.493,-1.091,1.907,1.562,-2.083,0.0054,-0.652,nan,0.00,1,0.0000,0.510,0,0.135,2,0.767,0,yolo,1
1785547005.749,-4.719,-0.745,33.298,9.281,-0.915,10.595,0.3074,12.990,-2.430,-1.127,1.000,-0.3296,1.0189,1.493,-1.091,1.907,1.506,-1.660,0.0054,-0.754,nan,0.00,1,0.0000,0.401,0,0.127,1,0.753,0,yolo,1
1785547005.779,-6.175,-1.009,31.860,7.825,-1.234,10.595,0.2907,12.990,-2.430,-1.127,1.000,-0.5489,-0.0219,1.486,-1.113,1.862,1.583,-2.243,0.0055,-0.630,nan,0.00,1,0.0000,0.401,0,0.127,1,0.753,0,yolo,1
1785547005.810,-6.175,-1.009,31.860,6.325,-0.889,9.698,0.3074,13.468,-2.302,-1.225,1.000,-6.3211,2.0000,1.486,-1.113,1.862,1.558,-1.898,0.0056,-0.733,nan,0.00,1,0.0000,0.559,0,0.184,1,0.741,0,yolo,1
1785547005.841,-6.175,-1.009,31.860,7.825,-0.691,9.698,0.2934,13.468,-2.302,-1.225,1.000,-0.3724,0.0000,1.486,-1.113,1.862,1.558,-1.700,0.0056,-0.733,nan,0.00,1,0.0000,0.559,0,0.184,1,0.741,0,yolo,1
1785547005.875,-7.226,-1.314,30.487,6.774,-0.965,9.698,0.2875,13.468,-2.302,-1.225,1.000,-0.4071,-0.0677,1.452,-1.181,1.823,1.638,-2.279,0.0057,-0.617,nan,0.00,1,0.0000,0.559,0,0.184,1,0.741,0,yolo,1
1785547005.904,-7.226,-1.314,30.487,6.774,-0.690,8.789,0.3042,13.771,-2.129,-1.301,1.000,-3.2773,1.3484,1.452,-1.181,1.823,1.617,-2.003,0.0058,-0.707,nan,0.00,1,0.0000,0.202,0,0.130,1,0.745,0,yolo,1
1785547005.933,-8.541,-1.643,29.037,5.459,-0.857,8.789,0.2875,13.771,-2.129,-1.301,1.000,-0.4476,-0.1004,1.390,-1.281,1.789,1.718,-2.500,0.0058,-0.575,nan,0.00,1,0.0000,0.407,0,0.133,1,0.745,0,yolo,1
1785547005.964,-8.541,-1.643,29.037,5.459,-0.698,8.789,0.2730,13.771,-2.129,-1.301,1.000,-0.4476,-0.1004,1.390,-1.281,1.789,1.718,-2.342,0.0059,-0.575,nan,0.00,1,0.0000,0.407,0,0.133,1,0.745,0,yolo,1
1785547006.001,-9.370,-1.942,27.830,4.630,-0.558,7.945,0.2738,14.027,-1.958,-1.369,1.000,-2.0670,-0.1861,1.328,-1.340,1.764,1.781,-2.500,0.0059,-0.556,nan,0.00,1,0.0000,0.407,0,0.133,1,0.745,0,yolo,1
1785547006.044,-9.370,-1.942,27.830,4.630,-0.537,7.945,0.2738,14.027,-1.958,-1.369,1.000,0.1435,0.0000,1.328,-1.340,1.764,1.781,-2.479,0.0060,-0.556,nan,0.00,1,0.0000,0.279,0,0.184,1,0.752,0,yolo,1
1785547006.076,-10.069,-2.203,26.789,3.130,-0.297,7.346,0.2571,13.516,-1.742,-1.277,1.000,-4.2399,-2.0000,1.253,-1.383,1.749,1.926,-2.500,0.0060,-0.432,nan,0.00,1,0.0000,0.279,0,0.184,1,0.752,0,yolo,1
1785547006.107,-10.423,-2.377,26.008,3.577,-0.123,7.346,0.2738,13.516,-1.742,-1.277,1.000,0.5279,0.0028,1.187,-1.380,1.742,1.973,-2.500,0.0061,-0.379,nan,0.00,1,0.0000,0.288,0,0.202,1,0.754,0,yolo,1
1785547006.138,-10.423,-2.377,26.008,3.577,-0.123,7.346,0.2749,13.516,-1.742,-1.277,1.000,0.5279,0.0028,1.187,-1.380,1.742,1.973,-2.500,0.0061,-0.379,nan,0.00,1,0.0000,0.238,0,0.219,0,0.747,0,yolo,1
1785547006.167,-10.833,-2.528,25.276,2.077,0.028,5.862,0.2600,13.114,-1.347,-1.128,1.000,-1.6978,-0.5177,1.126,-1.357,1.737,2.174,-2.500,0.0062,-0.276,nan,0.00,1,0.0000,0.238,0,0.219,0,0.747,0,yolo,1
1785547006.199,-10.833,-2.528,25.276,3.167,0.028,5.862,0.2753,13.114,-1.347,-1.128,1.000,0.2747,0.0000,1.126,-1.357,1.737,2.174,-2.500,0.0062,-0.276,nan,0.00,1,0.0000,0.488,0,0.235,0,0.767,0,yolo,1
1785547006.231,-11.342,-2.680,24.479,2.658,0.180,5.862,0.2759,13.114,-1.347,-1.128,1.000,0.1716,0.0570,1.023,-1.300,1.739,2.200,-2.500,0.0062,-0.227,nan,0.00,1,0.0000,0.488,0,0.235,0,0.767,0,yolo,1
1785547006.268,-11.342,-2.680,24.479,1.158,0.180,4.710,0.2759,13.002,-1.071,-1.111,1.000,-7.8424,1.2799,1.023,-1.300,1.739,2.180,-2.500,0.0062,-0.270,nan,0.00,1,0.0000,0.367,0,0.236,2,0.789,0,yolo,1
1785547006.312,-11.674,-2.796,23.789,2.326,0.296,4.710,0.2763,13.002,-1.071,-1.111,1.000,0.9851,0.0276,0.938,-1.272,1.742,2.200,-2.500,0.0063,-0.236,nan,0.00,1,0.0000,0.367,0,0.236,2,0.789,0,yolo,1
1785547006.339,-11.786,-2.880,23.290,0.826,0.380,3.377,0.2764,13.203,-0.779,-1.117,1.000,-4.6101,0.5053,0.854,-1.255,1.749,2.180,-2.500,0.0063,-0.270,nan,0.00,1,0.0000,0.612,0,0.237,1,0.814,0,yolo,1
1785547006.370,-11.882,-2.910,22.950,2.118,0.410,3.377,0.2766,13.203,-0.779,-1.117,1.000,0.9686,-0.0028,0.771,-1.258,1.758,2.189,-2.500,0.0063,-0.261,nan,0.00,1,0.0000,0.616,0,0.241,1,0.818,0,yolo,1
1785547006.405,-11.882,-2.910,22.950,2.118,0.410,3.377,0.2766,13.203,-0.779,-1.117,1.000,0.9686,-0.0028,0.771,-1.258,1.758,2.189,-2.500,0.0063,-0.261,nan,0.00,1,0.0000,0.616,0,0.241,1,0.818,0,yolo,1
1785547006.433,-12.107,-2.930,22.666,0.618,0.430,2.061,0.2769,13.282,-0.478,-1.089,1.000,-2.2872,0.1734,0.697,-1.264,1.768,2.166,-2.500,0.0064,-0.284,nan,0.00,1,0.0000,0.614,0,0.239,1,0.820,0,yolo,1
1785547006.465,-12.157,-2.930,22.434,0.630,0.430,2.061,0.2770,13.282,-0.478,-1.089,1.000,0.7450,-0.0072,0.606,-1.271,1.780,2.166,-2.500,0.0064,-0.284,nan,0.00,1,0.0000,0.614,0,0.239,1,0.820,0,yolo,1
1785547006.496,-12.225,-2.923,22.273,-0.342,0.423,2.061,0.2771,13.282,-0.478,-1.089,1.000,0.6660,-0.0135,0.527,-1.278,1.792,2.165,-2.500,0.0064,-0.285,nan,0.00,1,0.0000,0.369,0,0.239,2,0.813,0,yolo,1
1785547006.527,-12.225,-2.923,22.273,-1.842,0.423,0.690,0.2771,13.297,-0.160,-1.004,1.000,-3.1829,-0.1678,0.527,-1.278,1.792,2.182,-2.500,0.0064,-0.268,nan,0.00,1,0.0000,0.307,0,0.240,1,0.816,0,yolo,1
1785547006.557,-12.183,-2.922,22.069,-3.342,0.422,0.690,0.2771,13.297,-0.160,-1.004,1.000,0.8069,-0.0071,0.440,-1.285,1.804,2.182,-2.500,0.0065,-0.268,nan,0.00,1,0.0000,0.732,0,0.235,2,0.821,0,yolo,1
1785547006.589,-11.814,-2.899,21.974,-4.278,0.399,0.690,0.2767,13.297,-0.160,-1.004,1.000,0.7136,-0.0151,0.347,-1.293,1.816,2.174,-2.500,0.0065,-0.276,nan,0.00,1,0.0000,0.367,0,0.236,2,0.821,0,yolo,1
1785547006.620,-11.814,-2.899,21.974,-5.778,0.399,-0.283,0.2695,13.256,0.065,-0.922,1.000,-2.2501,-0.3191,0.347,-1.293,1.816,2.200,-2.500,0.0065,-0.244,nan,0.00,1,0.0000,0.734,0,0.236,2,0.821,0,yolo,1
1785547006.651,-10.924,-2.819,22.054,-6.873,0.319,-0.283,0.2759,13.256,0.065,-0.922,1.000,0.6884,-0.0041,0.203,-1.297,1.836,2.186,-2.500,0.0065,-0.264,nan,0.00,1,0.0000,0.734,0,0.236,2,0.821,0,yolo,1
1785547006.682,-10.924,-2.819,22.054,-6.873,0.319,-0.283,0.2759,13.256,0.065,-0.922,1.000,0.6884,-0.0041,0.203,-1.297,1.836,2.186,-2.500,0.0066,-0.264,nan,0.00,1,0.0000,0.734,0,0.236,2,0.824,0,yolo,1
1785547006.718,-10.162,-2.780,22.072,-8.373,0.280,-0.996,0.2592,13.145,0.229,-0.821,1.000,-1.6372,-0.5407,0.105,-1.299,1.849,2.200,-2.500,0.0066,-0.210,nan,0.00,1,0.0000,0.734,0,0.236,2,0.824,0,yolo,1
1785547006.745,-9.229,-2.735,22.155,-8.532,0.251,-0.996,0.2745,13.145,0.229,-0.821,1.000,0.6255,0.0111,0.009,-1.288,1.861,2.200,-2.485,0.0066,-0.219,nan,0.00,1,0.0000,0.725,0,0.229,2,0.826,0,yolo,1
1785547006.777,-9.229,-2.735,22.155,-10.032,0.235,-1.486,0.2578,12.831,0.333,-0.686,1.000,-1.6430,-1.5293,0.009,-1.288,1.861,2.200,-2.500,0.0066,-0.117,nan,0.00,1,0.0000,0.300,0,0.225,1,0.813,0,yolo,1
1785547006.813,-8.285,-2.688,22.269,-9.659,0.188,-1.486,0.2738,12.831,0.333,-0.686,1.000,0.5750,0.0131,-0.080,-1.275,1.873,2.200,-2.500,0.0066,-0.124,nan,0.00,1,0.0000,0.591,0,0.216,1,0.808,0,yolo,1
1785547006.838,-7.319,-2.654,22.388,-9.571,0.182,-1.486,0.2732,12.831,0.333,-0.686,1.000,0.4998,0.0256,-0.155,-1.263,1.883,2.200,-2.472,0.0067,-0.128,nan,0.00,1,0.0000,0.591,0,0.216,1,0.808,0,yolo,1
1785547006.869,-6.360,-2.618,22.529,-11.071,0.175,-1.806,0.2565,12.529,0.395,-0.536,1.000,-1.0505,-1.8589,-0.224,-1.256,1.893,2.200,-2.443,0.0067,-0.004,nan,0.00,1,0.0000,0.580,0,0.205,1,0.779,0,yolo,1
1785547006.905,-6.360,-2.618,22.529,-10.061,0.118,-1.806,0.2726,12.529,0.395,-0.536,1.000,0.4702,0.0000,-0.224,-1.256,1.893,2.200,-2.500,0.0067,-0.004,nan,0.00,1,0.0000,0.580,0,0.205,1,0.779,0,yolo,1
1785547006.935,-5.242,-2.584,22.685,-9.714,0.092,-1.806,0.2721,12.529,0.395,-0.536,1.000,0.4051,0.0202,-0.289,-1.235,1.901,2.200,-2.492,0.0067,-0.005,nan,0.00,1,0.0000,0.341,0,0.193,2,0.774,0,yolo,1
1785547006.962,-4.312,-2.561,22.847,-9.411,0.098,-1.806,0.2717,12.529,0.395,-0.536,1.000,0.3521,0.0300,-0.342,-1.226,1.909,2.200,-2.464,0.0067,-0.004,nan,0.00,1,0.0000,0.533,0,0.158,2,0.785,0,yolo,1
1785547006.993,-3.414,-2.541,23.001,-10.911,0.097,-1.993,0.2550,12.269,0.427,-0.393,1.000,-0.3001,-0.9787,-0.388,-1.216,1.917,2.200,-2.444,0.0066,0.127,nan,0.00,1,0.0000,0.533,0,0.158,2,0.803,0,yolo,1
1785547007.031,-3.414,-2.541,23.001,-9.893,0.041,-1.993,0.2676,12.269,0.427,-0.393,1.000,0.2424,0.0000,-0.388,-1.216,1.917,2.200,-2.500,0.0066,0.127,nan,0.00,1,0.0000,0.211,0,0.152,1,0.808,0,yolo,1
1785547007.056,-2.330,-2.523,23.171,-11.393,0.063,-2.056,0.2509,12.030,0.432,-0.253,1.000,-0.4017,-2.0000,-0.430,-1.195,1.924,2.191,-2.460,0.0066,0.259,nan,0.00,1,0.0000,0.211,0,0.152,1,0.808,0,yolo,1
1785547007.088,-1.194,-2.510,23.358,-9.893,0.094,-2.056,0.2647,12.030,0.432,-0.253,1.000,0.0715,0.0381,-0.466,-1.157,1.931,2.185,-2.416,0.0066,0.265,nan,0.00,1,0.0000,0.419,0,0.149,1,0.802,0,yolo,1
1785547007.119,-0.084,-2.496,23.570,-8.513,0.129,-2.056,0.2659,12.030,0.432,-0.253,1.000,0.0449,0.0721,-0.493,-1.123,1.938,2.180,-2.367,0.0066,0.270,nan,0.00,1,0.0000,0.415,0,0.144,1,0.799,0,yolo,1
1785547007.144,-0.084,-2.496,23.570,-8.447,0.354,-2.041,0.2493,12.037,0.429,-0.135,1.000,0.0240,-0.8860,-0.493,-1.123,1.938,2.061,-2.142,0.0065,0.389,nan,0.00,1,0.0000,0.285,0,0.100,1,0.787,0,yolo,1
1785547007.181,0.777,-2.460,23.758,-8.099,0.359,-2.041,0.2610,12.037,0.429,-0.135,1.000,-0.0325,0.0423,-0.507,-1.081,1.945,2.063,-2.101,0.0065,0.387,nan,0.00,1,0.0000,0.285,0,0.100,1,0.787,0,yolo,1
1785547007.211,1.689,-2.425,23.961,-7.268,0.361,-2.041,0.2634,12.037,0.429,-0.135,1.000,-0.0392,0.0936,-0.514,-1.029,1.953,2.063,-2.064,0.0064,0.387,nan,0.00,1,0.0000,0.278,0,0.089,1,0.802,0,yolo,1
1785547007.246,1.689,-2.425,23.961,-6.013,0.615,-2.014,0.2467,11.933,0.420,-0.003,1.000,0.0573,-1.2716,-0.514,-1.029,1.953,1.936,-1.810,0.0064,0.514,nan,0.00,0,0.0000,0.000,0,0.000,0,0.000,0,yolo,1
1785547007.274,2.453,-2.395,24.153,-6.760,0.623,-2.014,0.2572,11.933,0.420,-0.003,1.000,-0.1005,0.0397,-0.512,-0.990,1.959,1.937,-1.771,0.0063,0.513,nan,0.00,1,0.0000,0.309,0,0.011,2,0.829,0,yolo,1
1785547007.306,3.144,-2.340,24.338,-5.967,0.583,-2.014,0.2588,11.933,0.420,-0.003,1.000,-0.0922,0.0688,-0.503,-0.960,1.965,1.943,-1.757,0.0063,0.507,nan,0.00,1,0.0000,0.309,0,0.011,2,0.829,0,yolo,1
1785547007.338,3.772,-2.292,24.528,-4.467,0.832,-1.951,0.2421,11.835,0.403,0.118,1.000,0.1958,-1.6554,-0.489,-0.929,1.971,1.832,-1.460,0.0062,0.618,nan,0.00,1,0.0000,0.240,0,0.025,1,0.855,0,yolo,1
1785547007.368,3.772,-2.292,24.528,-5.461,0.774,-1.951,0.2524,11.835,0.403,0.118,1.000,-0.1633,0.0000,-0.489,-0.929,1.971,1.832,-1.518,0.0062,0.618,nan,0.00,1,0.0000,0.244,0,0.032,1,0.877,0,yolo,1
1785547007.401,4.600,-2.196,24.794,-3.961,0.983,-1.921,0.2357,11.685,0.392,0.237,1.000,0.0600,-0.9771,-0.457,-0.887,1.979,1.735,-1.213,0.0061,0.715,nan,0.00,1,0.0000,0.244,0,0.032,1,0.877,0,yolo,1
1785547007.428,4.600,-2.196,24.794,-4.443,0.930,-1.921,0.2495,11.685,0.392,0.237,1.000,-0.1774,0.0000,-0.457,-0.887,1.979,1.735,-1.266,0.0060,0.715,nan,0.00,1,0.0000,0.249,0,0.040,1,0.899,0,yolo,1
1785547007.459,5.252,-2.083,25.055,-3.284,0.820,-1.921,0.2526,11.685,0.392,0.237,1.000,-0.1363,0.0506,-0.416,-0.836,1.985,1.754,-1.263,0.0059,0.696,nan,0.00,1,0.0000,0.249,0,0.040,1,0.899,0,yolo,1
1785547007.491,5.252,-2.083,25.055,-1.784,1.001,-1.917,0.2359,11.479,0.384,0.337,1.000,0.0135,-1.3699,-0.416,-0.836,1.985,1.662,-1.082,0.0059,0.788,nan,0.00,1,0.0000,0.256,0,0.051,1,0.928,0,yolo,1
1785547007.525,5.618,-2.014,25.250,-2.734,0.925,-1.917,0.2498,11.479,0.384,0.337,1.000,-0.1438,0.0423,-0.380,-0.794,1.989,1.674,-1.089,0.0058,0.776,nan,0.00,0,0.0000,0.000,0,0.000,0,0.000,0,yolo,1
1785547007.556,5.930,-1.932,25.447,-1.942,0.819,-1.917,0.2523,11.479,0.384,0.337,1.000,-0.1053,0.0882,-0.342,-0.748,1.993,1.688,-1.113,0.0057,0.762,nan,0.00,0,0.0000,0.000,0,0.000,0,0.000,0,yolo,1
1785547007.584,6.183,-1.863,25.621,-0.442,0.900,-1.915,0.2357,11.190,0.374,0.420,1.000,0.0025,-0.5995,-0.306,-0.705,1.996,1.628,-0.963,0.0056,0.822,nan,0.00,0,0.0000,0.000,0,0.000,0,0.000,0,yolo,1
1785547007.619,6.185,-1.862,25.623,-1.670,0.864,-1.915,0.2465,11.190,0.374,0.420,1.000,-0.1443,0.0005,-0.306,-0.705,1.996,1.628,-0.998,0.0055,0.822,nan,0.00,0,0.0000,0.000,0,0.000,0,0.000,0,yolo,1
1785547007.650,6.243,-1.798,25.789,-1.162,0.776,-1.915,0.2489,11.190,0.374,0.420,1.000,-0.1088,0.0467,-0.270,-0.658,1.998,1.641,-1.023,0.0055,0.809,nan,0.00,0,0.0000,0.000,0,0.000,0,0.000,0,yolo,1
1785547007.681,6.362,-1.744,25.955,-0.329,0.949,-1.983,0.2322,11.100,0.384,0.524,1.000,-0.1302,-0.9115,-0.234,-0.609,2.000,1.549,-0.794,0.0054,0.901,nan,0.00,0,0.0000,0.000,0,0.000,0,0.000,0,yolo,1
1785547007.713,6.411,-1.673,26.133,-0.348,0.844,-1.983,0.2471,11.100,0.384,0.524,1.000,-0.0565,0.0613,-0.197,-0.548,2.002,1.563,-0.829,0.0053,0.887,nan,0.00,0,0.0000,0.000,0,0.000,0,0.000,0,yolo,1
1785547007.740,6.454,-1.610,26.316,0.185,0.745,-1.983,0.2503,11.100,0.384,0.524,1.000,-0.0180,0.1259,-0.158,-0.483,2.003,1.575,-0.865,0.0052,0.875,nan,0.00,0,0.0000,0.000,0,0.000,0,0.000,0,yolo,1
1785547007.777,6.454,-1.610,26.316,1.146,0.925,-1.961,0.2336,10.851,0.372,0.613,1.000,0.0406,-0.7980,-0.158,-0.483,2.003,1.495,-0.685,0.0051,0.955,nan,0.00,0,0.0000,0.000,0,0.000,0,0.000,0,yolo,1
1785547007.807,6.448,-1.559,26.491,0.378,0.845,-1.961,0.2452,10.851,0.372,0.613,1.000,-0.0434,0.0643,-0.120,-0.419,2.004,1.505,-0.713,0.0050,0.945,nan,0.00,0,0.0000,0.000,0,0.000,0,0.000,0,yolo,1
1785547007.840,6.410,-1.500,26.655,0.796,0.753,-1.961,0.2477,10.851,0.372,0.613,1.000,-0.0081,0.1153,-0.085,-0.368,2.004,1.516,-0.748,0.0049,0.934,nan,0.00,0,0.0000,0.000,0,0.000,0,0.000,0,yolo,1
1785547007.871,6.354,-1.450,26.815,2.296,0.855,-1.873,0.2310,10.675,0.349,0.694,1.000,0.1650,-0.6457,-0.050,-0.318,2.004,1.451,-0.595,0.0048,0.999,nan,0.00,0,0.0000,0.000,0,0.000,0,0.000,0,yolo,1
1785547007.902,6.167,-1.393,26.973,1.213,0.759,-1.873,0.2428,10.675,0.349,0.694,1.000,-0.0290,0.0499,-0.016,-0.268,2.004,1.463,-0.634,0.0047,0.987,nan,0.00,0,0.0000,0.000,0,0.000,0,0.000,0,yolo,1
1785547007.931,6.059,-1.340,27.126,1.538,0.669,-1.873,0.2453,10.675,0.349,0.694,1.000,0.0042,0.1012,0.017,-0.217,2.003,1.473,-0.671,0.0046,0.977,nan,0.00,0,0.0000,0.000,0,0.000,0,0.000,0,yolo,1
1785547007.959,6.059,-1.340,27.126,0.971,0.821,-1.920,0.2286,10.353,0.347,0.764,1.000,-0.1283,-0.9181,0.017,-0.217,2.003,1.412,-0.519,0.0046,1.038,nan,0.00,0,0.0000,0.000,0,0.000,0,0.000,0,yolo,1
1785547007.993,5.913,-1.289,27.305,1.629,0.731,-1.920,0.2419,10.353,0.347,0.764,1.000,0.0122,0.0612,0.055,-0.156,2.002,1.422,-0.558,0.0046,1.028,nan,0.00,0,0.0000,0.000,0,0.000,0,0.000,0,yolo,1
1785547008.022,5.754,-1.233,27.482,1.930,0.633,-1.920,0.2448,10.353,0.347,0.764,1.000,0.0468,0.1205,0.089,-0.096,2.001,1.433,-0.599,0.0046,1.017,nan,0.00,0,0.0000,0.000,0,0.000,0,0.000,0,yolo,1
1785547008.056,5.574,-1.187,27.654,2.660,0.763,-1.823,0.2282,10.159,0.323,0.855,1.000,0.1284,-0.5664,0.121,-0.038,2.000,1.357,-0.425,0.0046,1.093,nan,0.00,0,0.0000,0.000,0,0.000,0,0.000,0,yolo,1
1785547008.084,5.574,-1.187,27.654,2.055,0.772,-1.823,0.2370,10.159,0.323,0.855,1.000,0.0028,0.0000,0.121,-0.038,2.000,1.357,-0.415,0.0046,1.093,nan,0.00,0,0.0000,0.000,0,0.000,0,0.000,0,yolo,1
