ep_rew,gates_cleared,n_steps
97.88212,2,327232
95.433194,2,327328
-78.484353,1,327408
92.431743,2,327776
-78.81475,1,327776
101.941087,2,327800
100.458252,2,327880
-33.94507,1,328112
99.56527,2,328192
97.885393,2,328640
97.0338,2,328648
103.012536,2,328664
-44.162366,1,328744
98.886654,2,328768
-76.786126,1,328784
96.91562,2,329040
94.174631,2,329496
97.611479,2,329520
95.04771,2,329536
-73.072206,1,329568
94.29851,2,329600
99.586201,2,329616
103.151912,2,329680
94.774762,2,329904
94.019871,2,330352
98.132726,2,330384
100.873711,2,330384
100.868044,2,330432
95.707594,2,330472
101.536877,2,330472
97.529852,2,330528
100.169762,2,331208
99.133155,2,331240
-51.9399,1,331272
100.734019,2,331296
99.357233,2,331296
106.915689,2,331368
102.977156,2,331376
-65.342509,1,331968
102.444347,2,332080
94.747446,2,332136
102.73944,2,332144
102.264284,2,332168
94.523419,2,332240
-2.053418,1,332456
-32.115749,1,332632
90.749285,2,332816
106.4089,2,332976
99.964578,2,333008
95.393042,2,333064
99.168316,2,333096
99.372844,2,333304
99.355479,2,333504
-76.879338,1,333608
100.587099,2,333664
95.289349,2,333824
100.556002,2,333880
95.093568,2,333928
98.551621,2,334184
96.384751,2,334368
93.2392,2,334488
-55.707797,1,334512
97.454665,2,334528
103.071859,2,334728
97.746333,2,334784
98.929754,2,334800
96.19994,2,335024
97.695222,2,335232
95.10327,2,335352
97.47891,2,335376
100.109736,2,335392
97.021276,2,335640
-41.910408,1,336096
98.345836,2,336168
-52.559238,1,336200
100.047006,2,336232
100.277375,2,336232
104.186094,2,336280
102.167744,2,336520
-69.542718,1,336560
92.306242,2,336960
97.295407,2,337032
100.648492,2,337088
102.233157,2,337104
102.179873,2,337112
101.796832,2,337144
98.698746,2,337384
-10.818884,1,337784
98.496687,2,337824
95.050761,2,337888
96.065854,2,337952
101.800636,2,337960
-77.165128,1,338616
-59.758452,1,338624
99.49386,2,338640
97.521075,2,338664
94.82462,2,338728
99.701453,2,338800
96.887104,2,338832
-66.084547,1,338880
98.870506,2,339480
102.806642,2,339504
103.907722,2,339520
103.84566,2,339552
104.74828,2,339704
100.110153,2,339720
97.505552,2,339760
-43.736718,1,340096
95.784044,2,340336
99.144579,2,340440
97.664264,2,340440
100.695238,2,340576
102.371381,2,340592
102.098357,2,340976
-75.008394,1,341120
-56.078886,1,341152
101.26186,2,341304
103.171905,2,341352
106.188988,2,341480
101.19188,2,341488
101.079814,2,341856
-76.185603,1,341888
97.510636,2,341992
98.825896,2,342176
95.035306,2,342240
91.386683,2,342336
93.903632,2,342352
-81.449763,1,342752
99.897659,2,342872
104.605627,2,343224
-47.40639,1,343248
-67.052443,1,343408
103.326081,2,343656
-52.961122,1,343704
-37.346409,1,343728
97.51567,2,343736
-64.484213,1,343808
100.613062,2,344104
102.653024,2,344152
95.230575,2,344512
98.526273,2,344584
99.584507,2,344616
96.591868,2,344616
101.19774,2,344712
98.9641,2,344944
-76.962051,1,345008
96.965022,2,345024
104.488535,2,345408
100.333725,2,345464
97.15447,2,345528
104.271557,2,345600
101.855622,2,345864
96.489934,2,345888
-58.644328,1,346072
103.677787,2,346304
100.960418,2,346320
-54.260804,1,346424
98.573605,2,346496
99.771367,2,346744
98.140954,2,346944
-64.021675,1,347040
104.000538,2,347192
105.047794,2,347224
-37.485389,1,347232
94.65329,2,347360
99.554801,2,347832
-78.776036,1,348040
101.379941,2,348056
96.874612,2,348088
98.575102,2,348104
-57.746163,1,348224
-76.731459,1,348656
101.765202,2,348744
-74.659047,1,348880
98.698686,2,348920
104.466516,2,348944
99.398795,2,348968
97.300704,2,348976
95.338757,2,349080
100.748234,2,349608
99.060931,2,349784
102.129242,2,349808
94.427459,2,349808
103.635432,2,349952
-58.619951,1,350024
-25.494887,1,350208
-72.537701,1,350456
101.274987,2,350480
97.845465,2,350640
106.060989,2,350688
104.028332,2,350688
-22.826955,1,351304
96.707942,2,351344
103.440264,2,351344
-74.384101,1,351488
99.561547,2,351576
-77.766594,1,351784
-31.946633,1,351920
92.080089,2,352168
101.215515,2,352224
-61.190808,1,352240
98.920029,2,352256
105.61411,2,352400
96.540412,2,352440
102.772127,2,352776
-13.518172,1,353024
99.79888,2,353088
98.989081,2,353112
99.114895,2,353120
105.169383,2,353136
99.826685,2,353648
-32.910496,1,353704
-46.531301,1,353856
96.90406,2,353896
95.875219,2,353944
91.021149,2,354008
102.221481,2,354024
-37.906242,1,354448
101.121768,2,354528
100.361366,2,354576
102.266762,2,354744
96.296193,2,354760
99.224324,2,354832
96.955165,2,354888
95.922036,2,355344
-29.474913,1,355376
99.54048,2,355416
102.705704,2,355464
106.501838,2,355640
100.966046,2,355664
99.639869,2,355752
102.559898,2,355752
100.689253,2,356256
99.805714,2,356272
101.354544,2,356288
101.810943,2,356376
98.508626,2,356624
99.582922,2,356648
-10.235352,1,356848
-48.880658,1,357048
101.347868,2,357144
104.442045,2,357200
99.764154,2,357224
97.339989,2,357472
100.751675,2,357568
-57.242182,1,357680
103.099194,2,357728
96.958742,2,358072
99.548353,2,358072
98.388817,2,358080
-14.597336,1,358248
101.780999,2,358384
96.299481,2,358448
106.322369,2,358576
97.38554,2,358936
99.756544,2,358984
105.369158,2,359000
-51.756598,1,359136
100.751848,2,359136
96.912264,2,359232
102.122894,2,359344
98.210371,2,359456
103.177272,2,359808
97.566654,2,359872
106.237715,2,359880
98.578056,2,360008
102.497469,2,360024
98.124375,2,360104
98.436338,2,360224
102.335489,2,360336
99.49993,2,360696
94.56826,2,360744
102.878398,2,360880
105.227683,2,360920
98.879364,2,360952
100.587834,2,361104
-30.683835,1,361136
100.665963,2,361208
104.749415,2,361656
106.287556,2,361784
104.597218,2,361880
99.702589,2,361976
-15.25938,1,362008
96.053508,2,362080
-72.341122,1,362504
-38.311263,1,362520
99.927891,2,362552
103.331327,2,362672
100.398219,2,362920
-64.679179,1,363376
-31.762511,1,363408
99.223917,2,363432
107.21911,2,363464
-50.899663,1,363536
102.904275,2,363560
-11.551231,1,363768
99.886198,2,363808
96.544921,2,364264
101.860036,2,364272
97.118945,2,364360
102.965758,2,364432
95.087989,2,364440
-16.870481,1,364656
97.923056,2,364688
106.9114,2,364712
107.967473,2,365184
103.416276,2,365264
101.963574,2,365552
97.719068,2,365576
101.068065,2,365592
-32.407992,1,365592
-43.703021,1,365776
-44.088071,1,365832
99.675942,2,366168
99.980252,2,366408
95.395948,2,366448
99.042257,2,366456
-33.651626,1,366472
100.566295,2,366488
98.498075,2,366648
106.53191,2,366760
96.24447,2,367048
100.117598,2,367296
97.432566,2,367304
100.42105,2,367352
106.099506,2,367376
101.66156,2,367392
101.968593,2,367520
101.068637,2,367664
98.842292,2,368144
98.907303,2,368192
98.52731,2,368216
101.769961,2,368264
100.750783,2,368328
98.638458,2,368424
-53.580588,1,368448
99.158522,2,368536
104.777635,2,369032
94.12102,2,369048
102.400423,2,369096
99.229602,2,369144
101.594948,2,369272
103.721474,2,369328
100.577101,2,369416
-5.88957,1,369520
97.146481,2,369896
99.311924,2,369920
95.857858,2,369968
107.002063,2,370064
103.045355,2,370144
98.813224,2,370208
103.305998,2,370424
100.123856,2,370776
97.864912,2,370848
-76.987795,1,371048
97.929414,2,371088
-11.832921,1,371096
99.47469,2,371096
-78.062422,1,371624
103.271682,2,371672
99.774923,2,371736
98.508183,2,371928
97.90727,2,371960
-69.92587,1,371976
104.368043,2,371976
98.911794,2,371984
99.717875,2,372512
101.667037,2,372616
98.896193,2,372808
96.622167,2,372824
100.215566,2,372848
102.035745,2,372856
101.761334,2,372880
-67.922322,1,373248
98.383046,2,373392
96.528045,2,373688
99.732612,2,373696
103.105486,2,373736
101.359681,2,373752
101.813071,2,373792
-15.656549,1,373904
100.288362,2,374120
105.223865,2,374304
105.644869,2,374608
95.974832,2,374616
101.023909,2,374616
106.698483,2,374704
95.797992,2,374776
-19.40161,1,374984
102.675952,2,375008
103.48727,2,375216
101.262379,2,375504
103.057941,2,375512
95.033025,2,375520
98.511887,2,375664
96.231519,2,375840
99.025327,2,375880
96.836496,2,376096
-75.214827,1,376408
106.09396,2,376432
104.738699,2,376440
104.682632,2,376744
-19.500434,1,376920
-41.58634,1,376920
-13.501405,1,377104
100.398795,2,377312
102.530199,2,377320
101.860398,2,377336
-40.867979,1,377496
99.952537,2,377800
101.795867,2,377864
100.66504,2,377992
-35.295879,1,378152
97.055143,2,378184
101.868184,2,378200
100.415651,2,378240
102.640992,2,378408
100.11182,2,378760
105.663488,2,378928
102.191452,2,379072
99.115444,2,379080
-67.501413,1,379264
105.559487,2,379320
-28.844109,1,379448
94.81852,2,379648
-50.452782,1,379704
101.751754,2,379952
103.092367,2,379968
98.165333,2,380216
102.962092,2,380352
-15.023671,1,380504
100.999415,2,380528
-74.189605,1,380536
97.131696,2,380552
104.138127,2,380864
102.997932,2,380872
100.450056,2,381256
97.025543,2,381416
93.810514,2,381424
-48.240498,1,381696
102.935345,2,381736
97.576478,2,381752
-52.040059,1,381960
-56.123925,1,382016
103.91483,2,382160
99.71366,2,382288
99.470387,2,382312
105.199274,2,382592
99.378244,2,382616
102.231899,2,382632
103.484348,2,382856
99.942377,2,382928
99.019265,2,383080
99.961198,2,383192
104.536886,2,383488
102.533377,2,383536
-39.535268,1,383664
107.117142,2,383776
98.264252,2,383968
98.701184,2,384088
-20.640263,1,384240
-79.804493,1,384256
106.749421,2,384400
99.80056,2,384416
96.316391,2,384864
-14.180018,1,384888
103.19058,2,384984
97.773353,2,385144
-63.436621,1,385192
101.24445,2,385272
102.329602,2,385304
103.052299,2,385760
-75.27323,1,385856
99.931017,2,385888
96.182283,2,386040
96.916012,2,386152
93.706745,2,386192
-72.142989,1,386488
101.629887,2,386656
100.96632,2,386776
-75.03943,1,386784
104.361908,2,386792
98.03969,2,386912
100.226936,2,387024
102.482457,2,387352
96.262094,2,387528
102.676941,2,387648
101.24965,2,387656
95.166953,2,387664
103.290274,2,387816
-76.362448,1,387840
98.043903,2,387936
100.451803,2,388536
99.790439,2,388552
98.80182,2,388568
102.003081,2,388688
104.813865,2,388760
100.527716,2,388832
-73.12115,1,389000
-63.234987,1,389088
95.171888,2,389424
103.605738,2,389424
98.271548,2,389600
98.508401,2,389632
105.6154,2,389720
100.497605,2,389976
-58.252506,1,390056
1.165967,1,390200
102.902827,2,390472
98.508767,2,390544
94.000088,2,390584
108.0134,2,390896
-57.047303,1,390944
96.855353,2,391040
-70.853007,1,391064
101.790545,2,391368
99.029181,2,391440
95.034445,2,391440
-67.680956,1,391592
102.111675,2,391792
98.828802,2,391800
101.733658,2,391952
98.032724,2,392264
99.282037,2,392336
-33.321599,1,392376
99.877601,2,392472
103.066496,2,392688
99.104649,2,392712
-36.672603,1,392824
98.650246,2,392872
104.391891,2,393248
97.920069,2,393264
98.884011,2,393352
96.181885,2,393560
101.718004,2,393632
-72.755377,1,393744
98.019813,2,393784
101.197221,2,394160
102.740704,2,394256
-61.803406,1,394400
104.328006,2,394456
106.092196,2,394560
-44.09584,1,394592
101.717087,2,394632
106.156466,2,394704
103.482224,2,395056
103.140266,2,395144
101.36803,2,395280
101.272128,2,395456
99.079438,2,395464
100.058253,2,395512
101.109827,2,395608
96.532906,2,395936
102.000986,2,396048
-77.2527,1,396128
106.532619,2,396184
104.455069,2,396392
101.759525,2,396448
101.112185,2,396480
94.952399,2,396912
-56.466777,1,396960
101.49715,2,397000
97.588752,2,397104
-16.858824,1,397200
104.0472,2,397296
102.62508,2,397336
104.271552,2,397400
104.55763,2,397792
102.663645,2,397840
107.301064,2,397912
98.968048,2,398000
99.296915,2,398064
101.456798,2,398232
103.780183,2,398720
94.835355,2,398776
-62.715573,1,398880
-56.820654,1,398904
100.397785,2,398920
99.924271,2,398952
100.026942,2,399112
-51.081308,1,399304
109.222664,2,399624
105.137708,2,399688
101.415117,2,399824
98.163516,2,399896
100.234381,2,399992
100.774615,2,400192
-42.945902,1,400288
-40.401801,1,400328
107.237978,2,400616
99.93875,2,400736
93.42976,2,400752
103.508315,2,400888
102.201154,2,401064
-47.163733,1,401104
101.359451,2,401160
102.444162,2,401520
99.079235,2,401616
103.511197,2,401656
-51.724887,1,401848
107.610864,2,401968
99.905398,2,402008
105.838882,2,402056
99.025108,2,402440
103.084028,2,402528
-76.380009,1,402552
106.839197,2,402592
96.81637,2,402744
98.746251,2,402888
107.994322,2,402896
102.976237,2,402976
105.38529,2,403360
102.831875,2,403448
101.335016,2,403456
104.086791,2,403496
106.022049,2,403632
105.583384,2,403800
105.32281,2,403808
98.976055,2,403856
101.610397,2,404256
103.60915,2,404360
107.642242,2,404376
102.851025,2,404400
97.128516,2,404472
96.304676,2,404672
103.7901,2,404720
98.94632,2,404736
99.315413,2,405120
100.644401,2,405272
102.253331,2,405328
99.705745,2,405360
102.530166,2,405584
102.327881,2,405640
-40.27995,1,405784
105.964308,2,406064
-38.63232,1,406136
104.381263,2,406176
97.615772,2,406232
99.94201,2,406240
108.215279,2,406504
94.210443,2,406528
102.260146,2,406704
93.912279,2,406952
105.952309,2,407040
99.744061,2,407064
97.655068,2,407128
100.724512,2,407400
105.489609,2,407456
102.657629,2,407600
97.801434,2,407832
-75.57844,1,407872
103.251466,2,407936
103.50519,2,407960
99.380563,2,408272
104.048509,2,408328
-36.87969,1,408576
101.831071,2,408776
99.599136,2,408840
103.819699,2,408888
-46.097343,1,409008
102.330951,2,409152
99.826915,2,409184
-69.200982,1,409464
102.189963,2,409488
98.865075,2,409672
105.386561,2,409792
102.542263,2,409904
98.547059,2,410072
102.233118,2,410080
-63.453002,1,410384
100.267603,2,410400
103.381231,2,410560
105.981883,2,410712
98.508699,2,410768
-51.849451,1,410864
108.532956,2,410992
98.721842,2,411488
101.299482,2,411640
-73.62302,1,411688
100.712712,2,411744
-29.152119,1,411784
-45.445692,1,411792
105.773564,2,411912
-13.541741,1,411968
103.447712,2,412408
100.811052,2,412520
104.63566,2,412584
99.3367,2,412640
96.320888,2,412680
105.355733,2,412688
97.348938,2,412776
103.825769,2,412880
95.523399,2,413296
100.432812,2,413400
100.538981,2,413560
107.701533,2,413560
99.293236,2,413608
100.532786,2,413656
92.711466,2,413768
-62.061071,1,414016
102.460363,2,414232
109.606831,2,414328
100.884874,2,414448
103.14454,2,414496
105.776314,2,414528
95.448081,2,414544
100.613423,2,414672
103.906252,2,414952
96.898036,2,415096
99.423039,2,415336
98.383961,2,415392
100.587512,2,415424
106.438616,2,415592
-12.289949,1,415608
-59.016372,1,416104
97.68062,2,416296
104.084585,2,416304
-29.778797,1,416384
98.675108,2,416536
-63.133895,1,416536
-26.582683,1,416680
105.599428,2,417000
-49.309164,1,417104
97.191949,2,417160
104.893408,2,417256
95.415379,2,417288
103.197161,2,417440
101.328862,2,417440
107.04285,2,417632
100.935629,2,417856
102.279207,2,418032
101.166234,2,418152
93.187138,2,418168
102.989426,2,418352
-19.244668,1,418408
96.237791,2,418744
-45.520919,1,418816
-19.591017,1,418896
99.481753,2,418912
99.876087,2,419104
95.229159,2,419272
104.560908,2,419312
95.830409,2,419616
101.761841,2,419704
-68.442929,1,419768
100.684572,2,419800
99.562905,2,420000
101.970821,2,420512
-21.144354,1,420544
-67.86002,1,420568
97.83276,2,420648
101.48739,2,420696
-49.771836,1,420760
98.351835,2,420912
-23.025871,1,421024
94.778857,2,421400
104.888758,2,421408
100.744608,2,421504
99.30569,2,421608
104.524647,2,421680
-5.359043,1,421888
103.736524,2,421936
96.280317,2,422280
-35.343515,1,422336
102.423711,2,422520
-6.319614,1,422584
97.404842,2,422592
106.638926,2,422856
102.428694,2,423248
-79.894812,1,423280
-51.018975,1,423416
99.869929,2,423536
-29.224206,1,423576
-6.486694,1,423736
103.884811,2,423760
-26.201195,1,423904
98.913806,2,424120
102.97385,2,424168
96.643908,2,424304
99.304713,2,424424
100.916125,2,424664
104.138088,2,424688
98.147812,2,424768
-35.362718,1,424976
105.730409,2,425016
99.57886,2,425112
98.390575,2,425200
106.115928,2,425328
106.416151,2,425576
105.005456,2,425600
93.101966,2,425656
98.508164,2,425856
102.95536,2,426024
97.734762,2,426096
102.277272,2,426240
-49.658662,1,426480
101.971975,2,426488
95.212929,2,426536
96.102543,2,426736
98.166081,2,426912
-35.188517,1,426960
103.652399,2,426992
99.884013,2,427136
101.639359,2,427368
101.818735,2,427376
99.076938,2,427408
101.557977,2,427640
107.556526,2,427824
100.019888,2,427840
103.879204,2,427872
97.666836,2,428080
96.780472,2,428240
105.533002,2,428320
103.070458,2,428560
99.152259,2,428688
-35.969912,1,428736
99.367998,2,428744
109.018097,2,428792
97.283696,2,429088
101.151298,2,429192
-30.373302,1,429392
101.392752,2,429472
104.513492,2,429608
100.800635,2,429632
101.818903,2,429680
94.496358,2,429992
-39.99409,1,430096
100.053461,2,430112
99.536257,2,430264
96.290562,2,430352
101.085773,2,430504
95.397515,2,430528
96.192872,2,430856
-35.500162,1,430976
93.749508,2,430992
98.39875,2,431000
98.862626,2,431160
100.158292,2,431248
104.655966,2,431408
107.940813,2,431480
103.122176,2,431728
96.54266,2,431888
95.992955,2,431904
98.740286,2,431904
97.24214,2,432008
104.305677,2,432144
103.363554,2,432296
99.019318,2,432416
96.142233,2,432632
103.888917,2,432776
97.412883,2,432784
104.174353,2,432920
97.445814,2,432992
100.700485,2,433176
98.530284,2,433312
-68.848183,1,433512
102.779448,2,433536
96.752659,2,433648
100.502498,2,433664
101.499844,2,433848
98.508141,2,434080
-11.640067,1,434104
93.712377,2,434176
101.956444,2,434448
96.082672,2,434520
-38.729748,1,434872
-9.918722,1,434888
95.321466,2,435000
97.506922,2,435008
96.290797,2,435048
-29.355522,1,435160
97.113279,2,435320
101.569736,2,435440
95.183016,2,435792
103.43947,2,435808
102.486663,2,435904
100.6875,2,435912
104.556919,2,435944
100.900703,2,436208
100.505467,2,436328
-60.706695,1,436632
97.157688,2,436688
105.763314,2,436712
99.874212,2,436800
106.938188,2,436808
102.604653,2,436824
96.788392,2,437216
-23.215889,1,437464
94.673889,2,437512
97.771907,2,437560
92.856636,2,437576
98.345002,2,437688
103.592028,2,437728
105.944657,2,437744
102.535085,2,438120
102.70764,2,438376
99.233658,2,438408
104.193872,2,438456
102.180249,2,438520
93.401651,2,438568
96.157383,2,438624
95.522364,2,439024
-47.166877,1,439240
101.949107,2,439264
97.694695,2,439280
99.057242,2,439328
103.237956,2,439432
103.058625,2,439480
-15.131254,1,439896
104.132276,2,439960
100.840651,2,440112
98.059767,2,440176
98.684509,2,440184
104.325954,2,440384
-27.401741,1,440624
-15.422519,1,440744
103.205708,2,440760
100.692087,2,440832
97.986279,2,441008
98.58022,2,441080
105.035633,2,441104
100.790509,2,441304
97.530464,2,441488
101.288616,2,441640
103.503309,2,441672
96.810666,2,441736
99.761884,2,442000
99.796745,2,442008
100.034562,2,442200
-18.701659,1,442272
101.910019,2,442384
102.131056,2,442552
105.150013,2,442584
102.757844,2,442648
106.962152,2,442928
-8.457584,1,443184
100.217333,2,443272
-6.466623,1,443416
100.614926,2,443456
104.057502,2,443512
99.288976,2,443528
-40.550095,1,443664
97.719592,2,443848
99.929462,2,444056
100.616708,2,444144
96.98262,2,444280
104.310373,2,444368
100.017322,2,444384
97.978424,2,444472
100.379875,2,444552
106.119513,2,444768
93.820203,2,445056
99.672831,2,445176
101.669565,2,445256
98.670208,2,445264
-34.255539,1,445432
101.91832,2,445448
106.105273,2,445680
-45.80473,1,445944
107.164966,2,445992
107.231587,2,446080
101.049316,2,446144
99.246251,2,446152
99.093894,2,446312
108.279894,2,446376
105.91594,2,446576
101.62553,2,446824
98.03852,2,446952
94.662638,2,447024
95.324778,2,447096
102.721687,2,447280
97.601559,2,447448
-66.926298,1,447568
-22.79421,1,447632
104.142641,2,447736
102.323387,2,447840
97.310752,2,447888
98.410793,2,447952
108.167919,2,448184
98.919597,2,448344
103.911302,2,448472
94.048963,2,448512
94.999116,2,448616
91.122169,2,448720
99.34275,2,448776
103.535649,2,448864
99.079396,2,449384
-26.37113,1,449456
106.703482,2,449456
101.399626,2,449504
95.002692,2,449576
-17.134552,1,449632
104.789941,2,449728
100.154542,2,450288
103.82374,2,450344
98.183454,2,450344
-57.875663,1,450352
94.834349,2,450368
99.208826,2,450440
98.828063,2,450496
96.84799,2,450592
103.53399,2,451208
96.247115,2,451216
96.78275,2,451224
97.641768,2,451232
92.340266,2,451328
101.075211,2,451384
-16.167882,1,451592
-7.345772,1,451816
99.016242,2,452112
103.724817,2,452120
102.393543,2,452128
104.727318,2,452232
102.390067,2,452264
-3.849615,1,452392
100.848459,2,452488
97.465851,2,452712
98.088023,2,452976
97.629922,2,453008
101.670558,2,453040
96.329514,2,453144
104.623809,2,453280
103.412183,2,453384
-27.409697,1,453568
94.12701,2,453584
97.76659,2,453872
97.876777,2,453880
104.043142,2,453976
101.191955,2,454048
100.971217,2,454256
103.60241,2,454456
103.192317,2,454488
-21.121437,1,454520
102.030508,2,454768
104.626333,2,454784
97.224453,2,454880
101.99539,2,454936
101.266808,2,455128
99.828213,2,455360
106.32544,2,455440
99.612465,2,455632
-17.251011,1,455656
103.907891,2,455680
99.605779,2,455776
103.166442,2,455832
98.696307,2,456056
100.396655,2,456272
101.379966,2,456296
99.636867,2,456504
102.296571,2,456520
97.298358,2,456616
100.75105,2,456640
100.21987,2,456728
102.534356,2,456952
95.728897,2,457136
100.082614,2,457224
96.262405,2,457400
103.321499,2,457432
100.111347,2,457472
102.991491,2,457560
96.396628,2,457592
99.34483,2,457808
100.842922,2,458032
103.047637,2,458136
105.085037,2,458376
97.170329,2,458416
105.238828,2,458488
-7.545511,1,458680
-25.985638,1,458696
98.262597,2,458704
103.277074,2,459056
108.441053,2,459288
-27.839437,1,459304
97.404594,2,459312
100.780197,2,459392
99.946801,2,459544
92.150091,2,459584
98.331987,2,459584
101.258662,2,460184
104.288154,2,460200
103.949501,2,460216
101.364044,2,460272
-12.072472,1,460312
102.777004,2,460440
100.838018,2,460480
93.810269,2,460488
93.437722,2,461096
98.771319,2,461096
106.01455,2,461136
102.362001,2,461208
102.281237,2,461360
96.235097,2,461368
-23.724709,1,461560
-17.235611,1,461736
97.483821,2,461992
101.847867,2,462064
100.034203,2,462120
95.472149,2,462240
102.162652,2,462272
98.386385,2,462448
-45.433921,1,462568
102.226158,2,462632
102.451177,2,462896
99.023009,2,463104
-23.116844,1,463288
100.941738,2,463320
-4.787005,1,463320
100.988054,2,463456
102.581552,2,463536
-54.52469,1,463696
99.997646,2,463776
101.833607,2,464000
101.05206,2,464192
98.567792,2,464216
104.240686,2,464216
104.093342,2,464368
99.31809,2,464456
95.595698,2,464552
100.995984,2,464664
100.459211,2,464904
95.109884,2,465072
100.203143,2,465096
98.877918,2,465128
99.125817,2,465288
104.561199,2,465352
97.646777,2,465464
98.178617,2,465536
98.714997,2,465776
97.046776,2,465960
99.835521,2,465976
99.299407,2,466008
97.575784,2,466200
100.996598,2,466344
106.492714,2,466448
-10.130437,1,466528
101.525547,2,466672
99.868313,2,466824
99.410765,2,466888
102.554701,2,466904
98.141145,2,467064
100.396532,2,467232
101.354047,2,467600
102.214995,2,467728
-27.575455,1,467752
94.237329,2,467760
97.059055,2,467776
-26.36332,1,467800
100.499887,2,467968
102.439029,2,468120
98.418811,2,468496
102.506328,2,468600
98.420298,2,468672
104.960058,2,468672
106.559704,2,468680
100.549821,2,468856
-0.002844,1,468936
104.724231,2,469024
99.892306,2,469360
95.383906,2,469464
92.771512,2,469552
101.520241,2,469560
98.103341,2,469568
97.354095,2,469704
104.875347,2,469840
101.650068,2,469912
94.596594,2,470256
91.586763,2,470336
103.50924,2,470456
105.634151,2,470464
98.581417,2,470560
98.264884,2,470720
-10.415966,1,470768
-9.140771,1,471072
101.128292,2,471152
98.036282,2,471272
100.349256,2,471344
101.334583,2,471360
102.202343,2,471448
96.762472,2,471600
96.198829,2,471640
104.880891,2,472008
96.927596,2,472016
103.38223,2,472176
97.491335,2,472248
101.654782,2,472248
98.621715,2,472336
98.928546,2,472504
-4.877065,1,472752
101.991104,2,472888
100.520633,2,472888
107.45856,2,473088
102.504929,2,473160
93.706018,2,473224
97.456886,2,473392
-15.024187,1,473512
95.250886,2,473624
100.456323,2,473744
105.552579,2,473776
105.453786,2,474080
100.772427,2,474136
107.7604,2,474304
-15.953386,1,474312
101.036496,2,474392
94.872742,2,474488
97.449122,2,474656
103.447786,2,474664
96.624503,2,474952
106.737095,2,475048
98.825931,2,475168
95.354602,2,475208
99.180197,2,475264
98.438916,2,475360
93.467308,2,475504
106.655724,2,475592
106.226471,2,475864
104.321097,2,475936
98.483025,2,476104
103.922302,2,476104
102.156752,2,476144
93.966534,2,476256
106.210919,2,476400
106.793966,2,476504
102.653336,2,476768
99.631574,2,476816
105.331685,2,477008
99.924351,2,477016
103.330637,2,477144
103.196464,2,477280
-26.250975,1,477368
101.805291,2,477416
101.313674,2,477632
105.821575,2,477736
99.069929,2,477872
99.483049,2,477896
102.778087,2,478024
102.318225,2,478184
106.000976,2,478304
96.853721,2,478304
104.207322,2,478536
98.585562,2,478624
96.868149,2,478744
98.644824,2,478760
100.006883,2,478896
96.013673,2,479040
95.859985,2,479184
104.256687,2,479200
105.19679,2,479424
102.045816,2,479632
98.854539,2,479648
100.968999,2,479776
-19.909629,1,479888
100.199369,2,479928
96.209636,2,480040
98.162113,2,480080
99.184424,2,480288
101.347935,2,480528
107.156137,2,480552
106.981123,2,480816
-4.022033,1,480944
99.082387,2,480952
-3.93887,1,481088
100.582559,2,481232
-21.751021,1,481296
99.161823,2,481424
99.530192,2,481448
96.46845,2,481720
99.872997,2,481824
103.077075,2,481872
98.716704,2,481936
96.182799,2,482104
98.55616,2,482160
105.262203,2,482360
106.795645,2,482368
105.603409,2,482640
97.52982,2,482688
101.196532,2,482768
105.007666,2,482840
106.541197,2,483024
100.299292,2,483040
97.439848,2,483240
101.212277,2,483528
97.218981,2,483536
101.049162,2,483664
-27.847585,1,483664
103.670143,2,483744
102.333428,2,483920
95.885521,2,483936
102.030699,2,484120
96.247225,2,484392
105.794206,2,484456
97.020904,2,484536
96.597466,2,484560
94.955878,2,484640
103.488494,2,484832
103.917685,2,484856
95.513847,2,485032
96.156717,2,485272
104.316745,2,485384
97.859364,2,485424
97.804039,2,485440
96.987487,2,485496
98.301832,2,485712
107.017074,2,485752
105.561148,2,485952
101.862372,2,486176
96.470679,2,486280
98.878596,2,486312
102.716315,2,486320
103.716207,2,486384
96.89442,2,486616
104.732047,2,486664
104.478546,2,486864
102.274497,2,487072
99.680883,2,487152
95.083465,2,487232
101.612893,2,487240
92.822059,2,487264
98.472036,2,487480
99.11898,2,487584
98.309339,2,487744
104.718947,2,487984
102.448621,2,488040
99.522579,2,488136
98.732757,2,488136
92.001114,2,488352
2.062703,1,488424
101.163816,2,488464
100.377879,2,488640
97.37003,2,488856
104.126469,2,488952
97.632383,2,489032
98.747271,2,489056
93.916478,2,489256
99.401899,2,489288
100.58131,2,489368
105.626927,2,489552
99.070745,2,489712
103.54499,2,489856
100.342959,2,489936
106.047767,2,490160
98.24154,2,490200
95.883033,2,490272
-9.81276,1,490304
104.909677,2,490448
106.942859,2,490608
100.412457,2,490760
99.275349,2,490840
100.263179,2,491056
101.197558,2,491112
101.480975,2,491136
101.028978,2,491216
104.453011,2,491360
106.873727,2,491544
98.520935,2,491648
97.979967,2,491744
102.190124,2,491968
100.520091,2,492016
101.97857,2,492024
99.840047,2,492072
104.927147,2,492248
108.911603,2,492464
92.936871,2,492648
103.515076,2,492896
97.518137,2,492904
108.894603,2,492960
102.903512,2,492968
-33.260309,1,493024
102.308931,2,493168
96.920065,2,493352
97.12966,2,493504
96.602717,2,493784
101.57222,2,493808
98.954937,2,493824
100.439931,2,493872
101.323918,2,493912
99.975205,2,494040
